"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"1",2020-03-22,0.00833333333333333,0,0,0,0.0358806016485014,0.0341730319728801,0.0375881713241228,2.22044604925031e-16,-1.9431067148208e-14,1.9875156358058e-14,2.22044604925031e-16,-1.67500131918318e-14,1.71941024016818e-14
"2",2020-03-23,0.00454545454545455,0,0,0,0.0358806016510913,0.0341730319771735,0.037588171325009,2.22044604925031e-16,-1.92176349006714e-14,1.96617241105215e-14,2.22044604925031e-16,-1.6565863879836e-14,1.7009953089686e-14
"3",2020-03-24,0.00454545454545455,0,0,0,0.0358806016536811,0.0341730319814552,0.037588171325907,2.22044604925031e-16,-1.90042026967465e-14,1.94482919065966e-14,2.22044604925031e-16,-1.63817146011831e-14,1.68258038110331e-14
"4",2020-03-25,0.00454545454545455,0,0,0,0.0358806016562709,0.0341730319857253,0.0375881713268165,2.22044604925031e-16,-1.87907705379021e-14,1.92348597477521e-14,2.22044604925031e-16,-1.61975653569949e-14,1.6641654566845e-14
"5",2020-03-26,0.00454545454545455,0,0,0,0.0358806016588607,0.0341730319899837,0.0375881713277378,2.22044604925031e-16,-1.85773384256734e-14,1.90214276355235e-14,2.22044604925031e-16,-1.60134161484443e-14,1.64575053582943e-14
"6",2020-03-27,0.00454545454545455,0,0,0,0.0358806016614506,0.0341730319942304,0.0375881713286707,2.22044604925031e-16,-1.83639063616666e-14,1.88079955715166e-14,2.22044604925031e-16,-1.58292669767577e-14,1.62733561866077e-14
"7",2020-03-28,0.00454545454545455,0,0,0,0.0358806016640404,0.0341730319984655,0.0375881713296153,2.22044604925031e-16,-1.8150474347562e-14,1.85945635574121e-14,2.22044604925031e-16,-1.56451178432187e-14,1.60892070530687e-14
"8",2020-03-29,0.00454545454545455,0,0,0,0.0358806016666302,0.0341730320026888,0.0375881713305716,2.22044604925031e-16,-1.79370423851194e-14,1.83811315949695e-14,2.22044604925031e-16,-1.5460968749171e-14,1.5905057959021e-14
"9",2020-03-30,0.00454545454545455,0,0,0,0.03588060166922,0.0341730320069006,0.0375881713315395,2.22044604925031e-16,-1.77236104761819e-14,1.8167699686032e-14,2.22044604925031e-16,-1.52768196960222e-14,1.57209089058723e-14
"10",2020-03-31,0.00452488687782805,0,0,0,0.0358806016718098,0.0341730320111006,0.0375881713325191,2.22044604925031e-16,-1.75101786226817e-14,1.79542678325318e-14,2.22044604925031e-16,-1.50926706852478e-14,1.55367598950979e-14
