"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"135",2020-08-03,0.0496650703929417,0.0166095991987898,0.000976958000461127,0.0023727998855414,0.0423915060285227,0.0408456367323997,0.0439373753246457,0.015604113593427,0.0147993818254384,0.0164088453614156,2.22044604925031e-16,-6.06443837964213e-14,6.10884730062714e-14
"136",2020-08-04,0.0496650703929417,0.0166095991987898,0.000976958000461127,0.0023727998855414,0.0424030451891274,0.0408589638726706,0.0439471265055842,0.0162599699432346,0.0154156529751348,0.0171042869113344,2.22044604925031e-16,-5.96891148756802e-14,6.01332040855302e-14
"137",2020-08-05,0.0496650703929417,0.0166095991987898,0.000976958000461127,0.0023727998855414,0.0424145806924328,0.0408720794769271,0.0439570819079384,0.0168657013026296,0.0159832674362435,0.0177481351690158,2.22044604925031e-16,-5.8738683912519e-14,5.91827731223691e-14
"138",2020-08-06,0.0501903459577755,0.0175122948074196,0.00103005354396445,0.00250175640105995,0.0424261129490018,0.0408849839527338,0.0439672419452698,0.0174003758256433,0.0164898977542914,0.0183108538969952,2.22044604925031e-16,-5.77931924375027e-14,5.82372816473528e-14
"139",2020-08-07,0.0501903459577755,0.0175122948074196,0.00103005354396445,0.00250175640105995,0.0424376423698494,0.0408976777245951,0.0439776070151037,0.0178500148639391,0.0169275085127604,0.0187725212151178,2.22044604925031e-16,-5.68527452884823e-14,5.72968344983323e-14
"140",2020-08-08,0.0507759980243143,0.018518748531984,0.00108925202350264,0.00264553550456914,0.0424491693664419,0.0409101612270062,0.0439881775058775,0.0182132103061723,0.0172951615494234,0.0191312590629211,2.22044604925031e-16,-5.59174437022873e-14,5.63615329121374e-14
"141",2020-08-09,0.0507759980243143,0.018518748531984,0.00108925202350264,0.00264553550456914,0.0424606943506968,0.0409224348965323,0.0439989538048612,0.0184913306368792,0.0175920260660782,0.0193906352076803,2.22044604925031e-16,-5.49873791894423e-14,5.54314683992923e-14
"142",2020-08-10,0.0508344284017877,0.018540058944564,0.00109050547807514,0.00264857984922342,0.042472217770073,0.0409344991593043,0.0440099363808417,0.0186874198090616,0.0178170429566826,0.0195577966614406,2.22044604925031e-16,-5.40626282960597e-14,5.45067175059097e-14
"143",2020-08-11,0.0508344284017877,0.018540058944564,0.00109050547807514,0.00264857984922342,0.0424837402129169,0.0409463544028357,0.0440211260229982,0.0188059731099985,0.017969209260166,0.019642736959831,2.22044604925031e-16,-5.31432483731404e-14,5.35873375829905e-14
"144",2020-08-12,0.0508344284017877,0.018540058944564,0.00109050547807514,0.00264857984922342,0.0424952623033251,0.0409580009722071,0.0440325236344431,0.0188526908121451,0.0180479869583831,0.0196573946659072,2.22044604925031e-16,-5.2229274488074e-14,5.26733636979241e-14
