"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"114",2020-07-13,0.0165959387354786,0.00240139484352914,0.00237389412731124,0.000343056406218449,0.0152784565190537,0.0142991520226704,0.0162577610154369,0.00231692891961328,0.00208703751173326,0.0025468203274933,0.00198431565010005,0.00133834621235224,0.00263028508784786
"115",2020-07-14,0.0165959387354786,0.00240139484352914,0.00237389412731124,0.000343056406218449,0.0153975230473252,0.0144079044225502,0.0163871416721001,0.0022921514412357,0.00206222677376579,0.00252207610870562,0.00203846542798628,0.00138087420780997,0.00269605664816259
"116",2020-07-15,0.0165959387354786,0.00240139484352914,0.00237389412731124,0.000343056406218449,0.015508481123058,0.0145099769944719,0.0165069852516441,0.00226729016301941,0.00203319555313836,0.00250138477290046,0.00208563538183834,0.0014172501431031,0.00275402062057357
"117",2020-07-16,0.0165959387354786,0.00240139484352914,0.00237389412731124,0.000343056406218449,0.0156118188674242,0.0146058994596525,0.016617738275196,0.00224544084848419,0.0020059894609762,0.00248489223599219,0.00212493206548103,0.00144913200980021,0.00280073212116186
"118",2020-07-17,0.0166036708095439,0.0023986539555639,0.00237118462792931,0.000342664850794843,0.0157080541421191,0.0146961998195273,0.0167199084647109,0.00222828006492315,0.00198491005953713,0.00247165007030918,0.00215590837708956,0.00147776757627973,0.00283404917789939
"119",2020-07-18,0.0166036708095439,0.0023986539555639,0.00237118462792931,0.000342664850794843,0.0157977317555762,0.01478140995384,0.0168140535573125,0.00221550101379004,0.00197080882520143,0.00246019320237865,0.00217880290050466,0.00150358222381772,0.0028540235771916
"120",2020-07-19,0.0166102416512237,0.00230441823857944,0.00227802809611816,0.000329202605511349,0.0158814208147513,0.0148620704983444,0.0169007711311582,0.00220666802287378,0.00196353500470419,0.00244980104104336,0.00219402426174676,0.00152641191241315,0.00286163661108037
"121",2020-07-20,0.015483027069409,0.00225251886046402,0.00222672306843756,0.000321788408637717,0.0159597122476446,0.0149387350344127,0.0169806894608764,0.00220137367511271,0.00196247139178514,0.00244027595844027,0.00220208553663639,0.00154567428505419,0.00285849678821859
"122",2020-07-21,0.0128415101434493,0.00211451662430811,0.00209030123058399,0.000302073803472587,0.0160332165190058,0.01501197362603,0.0170544594119816,0.00219923228550308,0.00196671192110309,0.00243175264990307,0.0022035842641441,0.00156052615568688,0.00284664237260133
"123",2020-07-22,0.0129419126775819,0.00208360046150137,0.00205973911893306,0.00029765720878591,0.0161025615590701,0.0150823757351496,0.0171227473829907,0.00219987422405132,0.00197515151543745,0.0024245969326652,0.0021991826522556,0.001570029074486,0.0028283362300252
"124",2020-07-23,0.0133169936555635,0.00208850135085562,0.00206458388341983,0.000298357335836517,0.0161683909227444,0.0151505525388296,0.0171862293066593,0.00220294098431884,0.0019865379182607,0.00241934405037697,0.00218958869329092,0.00157332563179812,0.00280585175478371
"125",2020-07-24,0.0138027407383999,0.00205276894913018,0.00202926068830291,0.000293252707018597,0.0162313621944467,0.0152171386632742,0.0172455857256192,0.0022080809230774,0.00199952299561584,0.00241663885053895,0.00217553876470806,0.00156981909021427,0.00278125843920186
