"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"228",2020-08-15,"Castilla y León","ESCL",2399548,289,0,25395,2865,230963.145667164,230389.281459067,231538.439282598,830.761089332344,16218.8758619189,19887.2529797267,0.0962527716333091,0.0960136165057198,0.0964925224594789,0.000346215657837369,0.0067591379134399,0.00828791629912246
"229",2020-08-16,"Castilla y León","ESCL",2399548,303,0,25698,2865,231763.292841983,231187.274115752,232340.74675782,800.147174819256,15618.3214118732,20227.4446828209,0.0965862290906383,0.096346176078058,0.0968268802115316,0.000333457457329154,0.00650885975686805,0.00842968954270593
"230",2020-08-17,"Castilla y León","ESCL",2399548,347,1,26045,2866,232904.931110134,232325.956684344,233485.348385405,1141.6382681515,15173.8643875216,20967.8937695023,0.0970620013061353,0.0968207165200878,0.0973038873927109,0.000475772215497042,0.00632363444595466,0.00873826811112022
"231",2020-08-18,"Castilla y León","ESCL",2399548,401,0,26446,2866,234317.980241046,233735.311363023,234902.101629686,1413.04913091144,15575.8654779702,21292.8676610045,0.0976508826833411,0.0974080582522303,0.0978943124412124,0.000588881377205809,0.00649116645216942,0.00887369940547324
"232",2020-08-19,"Castilla y León","ESCL",2399548,407,2,26853,2868,235806.856246774,235220.408569848,236394.76604546,1488.87600572867,15475.2886707972,22243.0317271247,0.098271364543145,0.0980269653159047,0.0985163731025428,0.000620481859803876,0.00644925155520839,0.00926967567522078
"233",2020-08-20,"Castilla y León","ESCL",2399548,513,1,27366,2869,237981.204516504,237389.20845836,238574.676881575,2174.34826972955,16743.4977421878,23986.6088952727,0.0991775136469469,0.0989308021587232,0.0994248403789277,0.000906149103801864,0.00697777153955151,0.00999630301009717
"234",2020-08-21,"Castilla y León","ESCL",2399548,402,0,27768,2869,238923.652908564,238329.106226733,239519.682773722,942.448392059858,16126.9066466432,24179.3831033192,0.0995702744469225,0.0993224999986386,0.0998186670046702,0.000392760799975603,0.00672081018868686,0.0100766407270532
"235",2020-08-22,"Castilla y León","ESCL",2399548,279,4,28047,2873,238967.802494723,238373.156640127,239563.931753312,44.149586159212,15115.145829275,22822.8310646134,0.0995886735729909,0.0993408577949376,0.0998371075524691,1.83991260684146e-05,0.00629916377137487,0.00951130423922066
"236",2020-08-23,"Castilla y León","ESCL",2399548,294,1,28341,2874,238772.868420443,238178.544676242,239368.675172753,0,13929.5329921259,21236.7357721103,0.0995074357422495,0.0992597542021422,0.0997557353187988,0,0.00580506536736332,0.00885030671281022
"237",2020-08-24,"Castilla y León","ESCL",2399548,470,3,28811,2877,240154.48443339,239556.670337909,240753.790375006,991.747864387609,13357.1299100575,21217.4355960351,0.100083217519879,0.0998340813927912,0.100332975366613,0.000413306116146712,0.00556651915696519,0.00884226345796589
