"","date","ccaa","reg_code","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"140",2020-06-18,"Canarias","ESCN",0,0,2479,162,0,251.799496541645,200.799496541645,0.00564088579031182,0.00556701554667291,0.0057157362383079,0,0.000116931727867861,9.32481295955561e-05,2153389
"141",2020-06-19,"Canarias","ESCN",1,0,2480,162,4.89341681923118,236.836306582914,188.836306582914,0.00563561609708851,0.0055618093357567,0.00571040229473131,1.11199268533157e-05,0.00010998305767463,8.76926122418729e-05,2153389
"142",2020-06-20,"Canarias","ESCN",11,0,2491,162,53.7534170061175,270.646324920213,215.646324920213,0.00565281313072044,0.00557877377813094,0.00572783510528923,0.000121982345031422,0.000125683898691882,0.000100142763300181,2153389
"143",2020-06-21,"Canarias","ESCN",2,0,2493,162,9.7594599879839,260.499012292092,207.499012292092,0.00564931225850134,0.00557531325094487,0.00572429342667782,2.21156185104175e-05,0.000120971646224668,9.63592793926651e-05,2153389
"144",2020-06-22,"Canarias","ESCN",0,0,2493,162,0,255.531363311412,203.531363311412,0.00564081081567757,0.00556691585370238,0.0057156866556737,0,0.000118664748130232,9.45167655780781e-05,2153389
"145",2020-06-23,"Canarias","ESCN",6,0,2499,162,29.1897870943877,279.762373948735,222.762373948735,0.00564577339478026,0.00557180794898907,0.00572072072781902,6.59459477298095e-05,0.000129917248555061,0.000103447344603662,2153389
"146",2020-06-24,"Canarias","ESCN",1,0,2500,162,4.85762549742027,264.818991835722,210.818991835722,0.0056395122959905,0.00556562160764856,0.00571438397697055,1.09578554888074e-05,0.000122977776814,9.79010257021475e-05,2153389
"147",2020-06-25,"Canarias","ESCN",1,0,2501,162,4.85034200568594,264.727248456206,210.727248456206,0.00563330887091025,0.00555949222408732,0.00570810562475168,1.09250198510913e-05,0.000122935172630772,9.78584215189201e-05,2153389
"148",2020-06-26,"Canarias","ESCN",1,0,2502,162,4.84328170544588,259.702104046809,206.702104046809,0.00562735800499845,0.00555361392883992,0.00570208129736432,1.08932374402891e-05,0.000120601574563077,9.59892077310736e-05,2153389
"149",2020-06-27,"Canarias","ESCN",0,0,2502,162,0,249.848750958768,198.848750958768,0.00561955081875695,0.00554590187334743,0.00569417781377568,0,0.000116025832285187,9.23422340128828e-05,2153389
"150",2020-06-28,"Canarias","ESCN",0,0,2502,162,0,244.898736246606,194.898736246606,0.00561223134850269,0.00553867296892697,0.00568676664714119,0,0.000113727123267838,9.05079092753821e-05,2153389
"151",2020-06-29,"Canarias","ESCN",0,0,2502,162,0,235.012586303564,187.012586303564,0.00560547741935397,0.00553200221964503,0.00567992850532577,0,0.000109136150646058,8.68457052133006e-05,2153389
"152",2020-06-30,"Canarias","ESCN",5,0,2507,162,24.0957140411197,239.362455415292,190.362455415292,0.00561050094535517,0.00553695456420209,0.00568502422998795,5.3924621622142e-05,0.000111156161480945,8.8401331768339e-05,2153389
"153",2020-07-01,"Canarias","ESCN",8,0,2515,162,38.5134094998266,268.015750286282,213.015750286282,0.0056226037708505,0.00554889518069473,0.00569729146695184,8.61016467125386e-05,0.000124462301184915,9.89211657932136e-05,2153389
"154",2020-07-02,"Canarias","ESCN",1,0,2516,162,4.80911973803859,267.901121226683,212.901121226683,0.00561893148934312,0.00554526571958534,0.00569357586786528,1.07401090350106e-05,0.000124409069251623,9.88679338599219e-05,2153389
"155",2020-07-03,"Canarias","ESCN",4,0,2520,162,19.2151068394379,282.198644551431,224.198644551431,0.00562161193766936,0.0055479057160607,0.00569629737691109,4.28650293619747e-05,0.000131048614324412,0.000104114326093163,2153389
"156",2020-07-04,"Canarias","ESCN",4,0,2524,162,19.1930819616365,286.65677993633,227.65677993633,0.00562408125879376,0.00555033736144885,0.00569880494566162,4.27668195558369e-05,0.000133118902314598,0.0001057202298035,2153389
"157",2020-07-05,"Canarias","ESCN",1,0,2525,162,4.79259922255955,222.766361418891,176.766361418891,0.00561965953989868,0.00554597009748483,0.00569432809576388,1.0666445917611e-05,0.000103449196322119,8.20875194490597e-05,2153389
"158",2020-07-06,"Canarias","ESCN",3,0,2528,162,14.3605215968659,237.126883015757,188.126883015757,0.00561957587116199,0.00554588225149921,0.00569424873079646,3.19224844394969e-05,0.000110117996802137,8.73631670895305e-05,2153389
"159",2020-07-07,"Canarias","ESCN",4,0,2532,162,19.1244748808504,251.357941077376,199.357941077376,0.00562173977835789,0.00554801251809635,0.00569644679648551,4.24616197385004e-05,0.000116726676451573,9.25786938994191e-05,2153389
"160",2020-07-08,"Canarias","ESCN",8,0,2540,162,38.2032161158708,235.80774018713,186.80774018713,0.00563275892873466,0.00555888189463466,0.00570761778188943,8.47202782216737e-05,0.000109505407609647,8.67505778970403e-05,2153389
"161",2020-07-09,"Canarias","ESCN",8,0,2548,162,38.1559469392046,264.20422713835,209.20422713835,0.00564350848831152,0.00556948520855738,0.00571851560153327,8.45107576259674e-05,0.000122692289752734,9.71511543610329e-05,2153389
"162",2020-07-10,"Canarias","ESCN",3,0,2551,162,14.2893121863107,278.493539324661,220.493539324661,0.00564258406745192,0.00556856592208738,0.00571758607220143,3.16066818021653e-05,0.000129328021701913,0.000102393733470665,2153389
"163",2020-07-11,"Canarias","ESCN",1,0,2552,162,4.75622048248318,254.059972712757,201.059972712757,0.00563663818812907,0.00556269281653401,0.00571156652214192,1.05051308788113e-05,0.000117981457466699,9.33690906346956e-05,2153389
"164",2020-07-12,"Canarias","ESCN",3,0,2555,162,14.2474527053017,263.449799920638,208.449799920638,0.00563487625970751,0.005560947060027,0.00570978830035134,3.14217741723719e-05,0.000122341945612538,9.6800810220837e-05,2153389
"165",2020-07-13,"Canarias","ESCN",6,0,2561,162,28.4528842705108,287.052342185463,227.052342185463,0.00563977963857421,0.00556577918068915,0.00571476397806677,6.26583355593656e-05,0.000133302595204797,0.00010543953841385,2153389
"166",2020-07-14,"Canarias","ESCN",2,0,2563,162,9.47036254682985,291.679423026847,230.679423026847,0.0056358928199979,0.00556193646227394,0.00571083256595091,2.08247944910087e-05,0.000135451338809127,0.000107123897738331,2153389
"167",2020-07-15,"Canarias","ESCN",9,0,2572,162,42.5537746595475,334.233197686394,264.233197686394,0.0056473415431498,0.00557322978021185,0.00572243883039275,9.34353419333973e-05,0.000155212642809262,0.000122705743219824,2153389
"168",2020-07-16,"Canarias","ESCN",4,0,2576,162,18.8844711823633,353.117668868758,279.117668868758,0.00564765559842739,0.00557353283859198,0.0057227641214555,4.14025579955026e-05,0.000163982294359615,0.000129617857650781,2153389
"169",2020-07-17,"Canarias","ESCN",7,0,2583,162,32.9963784069827,386.11404727574,305.11404727574,0.00565418678751337,0.00557997144736003,0.005729389214566,7.22290696184875e-05,0.000179305293783771,0.000141690167115993,2153389
"170",2020-07-18,"Canarias","ESCN",13,0,2596,162,61.1800154023764,423.198348636997,334.198348636997,0.00567346562109841,0.00559899036891144,0.00574893150960064,0.000133706746565352,0.000196526660365125,0.000155196459458554,2153389
"171",2020-07-19,"Canarias","ESCN",53,0,2649,162,248.995501245378,633.680440382549,499.680440382549,0.00577929813607459,0.00570342665745198,0.00585617891693146,0.000543231119757784,0.000294271234961518,0.000232043741461737,2153389
"172",2020-07-20,"Canarias","ESCN",3,0,2652,162,14.0635592054618,642.934879849972,506.934879849972,0.00577331189934944,0.00569750860708794,0.00585012372701017,3.0615879980429e-05,0.000298568851169005,0.000235412589109525,2153389
"173",2020-07-21,"Canarias","ESCN",12,0,2664,162,56.0943278276706,679.814100838204,535.814100838204,0.00578294993507577,0.0057070080022006,0.0058599024109827,0.000121768276827758,0.000315694981649021,0.000248823645350749,2153389
"174",2020-07-22,"Canarias","ESCN",8,0,2672,162,37.2743025708364,697.895321447404,549.895321447404,0.00578140645218276,0.00570546934080961,0.00585835425076483,8.06504092004664e-05,0.000324091616260418,0.000255362742842749,2153389
"175",2020-07-23,"Canarias","ESCN",11,0,2683,162,51.0731656987028,744.175887923548,586.175887923548,0.00578493222330939,0.00570893345341708,0.00586194270809946,0.000110121059260844,0.00034558358379445,0.000272210867578291,2153389
"176",2020-07-24,"Canarias","ESCN",5,0,2688,162,23.1314175929088,752.946783919591,592.946783919591,0.00577482753833504,0.00569894630280853,0.00585171912939029,4.96949208765838e-05,0.000349656650015204,0.000275355165239346,2153389
"177",2020-07-25,"Canarias","ESCN",13,0,2701,162,59.9231729120751,793.745481950815,624.745481950815,0.00578167323284063,0.00570568691842466,0.00585867150603756,0.000128269605647029,0.000368602924019216,0.000290121980724716,2153389
"178",2020-07-26,"Canarias","ESCN",7,0,2708,162,32.1496242291782,787.691890064123,619.691890064123,0.0057756920710706,0.00569976769800275,0.00585262780297466,6.85695456973278e-05,0.000365791731110414,0.000287775172095763,2153389
"179",2020-07-27,"Canarias","ESCN",9,0,2717,162,41.1861570830978,790.722100208016,621.722100208016,0.00577398844306329,0.00569807157887348,0.00585091676704062,8.7526093121824e-05,0.000367198913065877,0.000288717969771377,2153389
"180",2020-07-28,"Canarias","ESCN",9,0,2726,162,41.0391211001708,817.471909121876,642.471909121876,0.00577243303044981,0.00569652183738786,0.00584935580731616,8.69022663900424e-05,0.000379621103814441,0.000298353854840847,2153389
"181",2020-07-29,"Canarias","ESCN",6,0,2732,162,27.2628082459499,839.978496885342,659.978496885342,0.00576471104600973,0.0056888851211065,0.00584154763833988,5.75264318596897e-05,0.00039007280936484,0.000306483638991999,2153389
"182",2020-07-30,"Canarias","ESCN",12,0,2744,162,54.3359981273424,880.067042307383,691.067042307383,0.00576989646171018,0.00569398777059776,0.00584681712011486,0.000114254039117509,0.000408689299660852,0.00032092067076937,2153389
"183",2020-07-31,"Canarias","ESCN",16,0,2760,162,72.1996962883298,923.813854325202,724.813854325202,0.00578364968416616,0.0057075455606338,0.00586076857622855,0.000151296286461917,0.000429004631455442,0.000336592159765468,2153389
"184",2020-08-01,"Canarias","ESCN",29,0,2789,162,130.40994322027,1044.75343499864,818.753434998642,0.00582423288226833,0.00574758024726755,0.00590190779554967,0.000272333409637233,0.000485167071531731,0.000380216224285831,2153389
"185",2020-08-02,"Canarias","ESCN",29,0,2818,162,129.935055771482,1132.13471611058,886.134716110577,0.00586336375158249,0.00578618001500988,0.00594157706711321,0.000270353618193882,0.000525745564833189,0.000411507031990308,2153389
"186",2020-08-03,"Canarias","ESCN",38,0,2856,162,169.573926810763,1282.82417173898,1002.82417173898,0.00591849375164278,0.00584056816825188,0.00599745902781217,0.000351408342531874,0.000595723379166039,0.000465695780808287,2153389
"187",2020-08-04,"Canarias","ESCN",54,0,2910,162,239.872108491482,1489.69990182348,1162.69990182348,0.00600283618149855,0.00592377902139709,0.00608294841717605,0.000494815454221655,0.000691793216099588,0.000539939556588929,2153389
"188",2020-08-05,"Canarias","ESCN",71,0,2981,162,313.70462312705,1742.22450954815,1357.22450954815,0.00611648698695985,0.00603591014340496,0.00619813949724321,0.000643666637070026,0.00080906167420199,0.000630273726460082,2153389
"189",2020-08-06,"Canarias","ESCN",77,0,3058,162,338.029384809768,1831.25839311254,1422.25839311254,0.00623417114518527,0.00615201593879172,0.00631742346803701,0.00068912133322622,0.000850407610103209,0.000660474439644922,2153389
"190",2020-08-07,"Canarias","ESCN",69,1,3127,163,302.394907831641,2119.58974173872,1644.58974173872,0.00636400883451075,0.00628057226610607,0.0064485538466451,0.000615428162760353,0.000984304155792901,0.000763721622864573,2153389
"191",2020-08-08,"Canarias","ESCN",68,1,3195,164,297.043234945093,2360.53864885614,1829.53864885614,0.00648125524907601,0.00639670732560083,0.00656692067738611,0.000602570587070548,0.00109619704050506,0.000849608987905177,2153389
"192",2020-08-09,"Canarias","ESCN",90,0,3285,164,388.928602444617,2712.19294872992,2099.19294872992,0.00659235000700222,0.00650630484464106,0.00667953310712416,0.000780503340958641,0.00125949976930778,0.000974832205760279,2153389
"193",2020-08-10,"Canarias","ESCN",140,0,3425,164,597.700235083637,3258.82001811486,2516.82001811486,0.00679037058449813,0.0067016824738306,0.00688023236774779,0.00118499448019257,0.00151334478727014,0.0011687716516221,2153389
"194",2020-08-11,"Canarias","ESCN",155,0,3580,164,652.65470843274,3888.34330895469,2996.34330895469,0.00700023006852323,0.00690873573911391,0.00709293608305558,0.00127618243417154,0.00180568550733504,0.00139145472970963,2153389
"195",2020-08-12,"Canarias","ESCN",184,0,3764,164,762.403702987251,4590.82383902986,3527.82383902986,0.00724259663449207,0.00714785720217819,0.00733859176621085,0.00146699853702969,0.00213190642240202,0.00163826593292241,2153389
"196",2020-08-13,"Canarias","ESCN",149,0,3913,164,605.878796523423,5164.55301132411,3959.55301132411,0.0073890200214051,0.00729227250904993,0.00748705109538462,0.00114409674368934,0.00239833723090631,0.00183875417368813,2153389
"197",2020-08-14,"Canarias","ESCN",197,1,4110,165,788.713446553047,5912.08030079406,4519.08030079406,0.00764138973292754,0.00754177882151562,0.00774231629332721,0.00146639095686432,0.00274547715289437,0.00209858985106456,2153389
"198",2020-08-15,"Canarias","ESCN",210,0,4320,165,820.645995321994,6691.68717501588,5097.68717501588,0.00783967061928677,0.00773735408132347,0.00794334016162737,0.00148925793943546,0.00310751432974529,0.00236728578766581,2153389
"199",2020-08-16,"Canarias","ESCN",149,1,4469,166,570.27976773757,7234.7041345075,5497.7041345075,0.00794309140203446,0.00783985575152395,0.00804768646525282,0.00101360132465216,0.00335968286942466,0.00255304737532675,2153389
"200",2020-08-17,"Canarias","ESCN",241,0,4710,166,895.949460822481,8076.31759720264,6110.31759720264,0.00813139178686357,0.00802556757942276,0.00823861138008483,0.00154677623931566,0.00375051493120966,0.00283753543702631,2153389
"201",2020-08-18,"Canarias","ESCN",233,0,4943,166,839.837311277121,8843.95521219143,6660.95521219143,0.00827384468658754,0.00816601825432287,0.00838309488979331,0.00140576238630552,0.00410699377223132,0.00309324288932071,2153389
"202",2020-08-19,"Canarias","ESCN",195,0,5138,166,680.157574540625,9393.70284351179,7044.70284351179,0.00832236074961609,0.00821374849638053,0.00843240920722996,0.00110169651652608,0.00436228793010078,0.00327144925673521,2153389
"203",2020-08-20,"Canarias","ESCN",232,2,5370,168,791.209424484758,10054.9772122251,7502.97721222506,0.00850462683168803,0.00839465610877641,0.00861603818060517,0.00125306162029004,0.00466937335159837,0.00348426466942344,2153389
"204",2020-08-21,"Canarias","ESCN",247,0,5617,168,812.862862796589,10698.2661482109,7937.26614821089,0.0085842481351036,0.00847308662826839,0.00869686801019868,0.00124226749404604,0.00496810662087105,0.00368594162420765,2153389
"205",2020-08-22,"Canarias","ESCN",267,0,5884,168,847.042075349344,11305.4361150688,8331.43611506875,0.00866849885458841,0.00855608573497556,0.00878238890066654,0.00124788974506356,0.00525006680867635,0.00386898796040509,2153389
"206",2020-08-23,"Canarias","ESCN",213,1,6097,169,654.634872501088,11646.3663644428,8530.36636444279,0.00870188296213502,0.00858947053362977,0.00881576655862822,0.000934321148669287,0.00540838945701069,0.00396136804100085,2153389
"207",2020-08-24,"Canarias","ESCN",290,0,6387,169,857.737846125983,12166.074825759,8837.074825759,0.00877265400340908,0.00865916945878921,0.00888762584330927,0.00117811763734031,0.00564973389655051,0.00410379862893281,2153389
"208",2020-08-25,"Canarias","ESCN",299,1,6686,170,855.733774371302,12719.4136922987,9160.41369229867,0.00888610349075555,0.00877159327879223,0.00900210859517764,0.00113732259641015,0.00590669576760105,0.00425395211561806,2153389
"209",2020-08-26,"Canarias","ESCN",298,2,6984,172,829.599536021643,13251.9699933752,9462.96999337521,0.00902888199315571,0.00891357272302743,0.0091456829466068,0.00107250233566955,0.00615400654195559,0.00439445450560731,2153389
"210",2020-08-27,"Canarias","ESCN",304,1,7288,173,817.889955421408,13680.931346352,9677.93134635201,0.00910557057282,0.00898972227584501,0.00922291177775144,0.00102186535536364,0.00635320945094082,0.00449427917870483,2153389
"211",2020-08-28,"Canarias","ESCN",280,1,7568,174,727.663248969768,13810.8943602381,9667.89436023814,0.00913336981879527,0.00901760690845829,0.00925061882755568,0.000878173567175871,0.00641356223155135,0.00448961816013648,2153389
"212",2020-08-29,"Canarias","ESCN",281,1,7849,175,705.209998493091,13863.4496502985,9594.44965029849,0.0091475328978992,0.00903202875599986,0.00926451413947973,0.000821879431920371,0.00643796808207829,0.00445551159140243,2153389
"213",2020-08-30,"Canarias","ESCN",274,0,8123,175,660.3321473728,13761.378094684,9402.37809468404,0.00909087823943034,0.00897595320998944,0.00920727472957105,0.000739012575322872,0.0063905676562312,0.00436631658036891,2153389
"214",2020-08-31,"Canarias","ESCN",294,0,8417,175,680.654831566399,13836.154129727,9332.15412972701,0.00904928858380839,0.00893476007909857,0.00916528515014213,0.00073178590908968,0.0064252924714146,0.0043337056749742,2153389
"215",2020-09-01,"Canarias","ESCN",275,2,8692,177,618.944562118,13666.385245292,9084.38524529197,0.00908481912832564,0.00897085362569314,0.00920023244588549,0.0006469166356768,0.00634645447027544,0.00421864570000681,2153389
"216",2020-09-02,"Canarias","ESCN",256,3,8948,180,563.553409429862,13409.2926593998,8781.29265939983,0.00914741960880182,0.00903421884744459,0.00926203880074925,0.000576113042917505,0.00622706471492138,0.00407789426777969,2153389
"217",2020-09-03,"Canarias","ESCN",261,1,9209,181,556.116369568767,13395.129261231,8655.12926123103,0.00911203028125479,0.00899969895585377,0.00922576368985084,0.000550260527680756,0.00622048745546254,0.00401930596897775,2153389
"218",2020-09-04,"Canarias","ESCN",272,1,9481,182,561.470184648043,13060.6499850566,8289.64998505659,0.00908844223988344,0.00897683282187662,0.009201439303448,0.000538222691972411,0.00606516053767182,0.00384958313851171,2153389
"219",2020-09-05,"Canarias","ESCN",240,4,9721,186,488.29281774347,12709.1054915229,7931.10549152294,0.0091845429098123,0.00907375703165748,0.00929668142621341,0.000461346192482055,0.00590190880120728,0.00368308071208822,2153389
"220",2020-09-06,"Canarias","ESCN",185,2,9906,188,367.280145648137,12396.2280626305,7628.22806263045,0.00913274973815428,0.00902350904553333,0.00924331292392773,0.000338610706036472,0.00575661344171,0.00354242919538943,2153389
"221",2020-09-07,"Canarias","ESCN",199,2,10105,190,385.939025102712,11990.9576632484,7255.9576632484,0.00910079740746182,0.00899284107757472,0.00921004972034941,0.000347585638702929,0.0055684122391488,0.00336955267406326,2153389
"222",2020-09-08,"Canarias","ESCN",201,3,10306,193,383.299215047083,11561.3940154989,6872.3940154989,0.00912661058322034,0.00901971576845987,0.00923477223406699,0.000339435539742748,0.00536892963393929,0.00319143174572681,2153389
"223",2020-09-09,"Canarias","ESCN",228,3,10534,196,428.040949220623,11142.3928893702,6492.39288937018,0.00918377627220464,0.00907754964444965,0.00929124597731929,0.000373175651507908,0.00517435209772604,0.00301496519642767,2153389
"224",2020-09-10,"Canarias","ESCN",237,2,10771,198,436.313525074296,10924.0715419434,6250.07154194339,0.00920839340878825,0.00910273358225422,0.00931527967997678,0.000373015187861788,0.00507296709602556,0.00290243497201081,2153389
"225",2020-09-11,"Canarias","ESCN",197,4,10968,202,359.563746563426,10425.8974423808,5844.89744238083,0.00929639615500767,0.00919146371691191,0.00940252653250718,0.000304763587803828,0.00484162287556072,0.00271427848957194,2153389
"226",2020-09-12,"Canarias","ESCN",221,0,11189,202,392.377807059523,9962.54147506905,5459.54147506905,0.00922530950721391,0.00912111958540515,0.00933068958333486,0.000323514765741886,0.00462644764836685,0.0025353252362063,2153389
"227",2020-09-13,"Canarias","ESCN",163,2,11352,204,284.574677878581,9417.51661692599,5049.51661692599,0.0092036170660153,0.0091004817227706,0.00930792123738914,0.000230718495584841,0.00437334667211822,0.0023449161377373,2153389
"228",2020-09-14,"Canarias","ESCN",164,6,11516,210,287.26067073458,8886.88733223916,4658.88733223916,0.00936723656145069,0.00926475693746547,0.0094708497363108,0.000233660876829785,0.00412693077388208,0.00216351403868003,2153389
"229",2020-09-15,"Canarias","ESCN",184,2,11700,212,317.441709597531,8476.66579286692,4344.66579286692,0.00937366736170974,0.00927188377867282,0.00947656829026382,0.000254324187393138,0.00393643033974211,0.00201759449540558,2153389
"230",2020-09-16,"Canarias","ESCN",151,1,11851,213,255.636896599518,8027.09269097335,4025.09269097335,0.00931706439668441,0.00921624877815373,0.00941898282712745,0.0002009775907338,0.00372765565857973,0.00186918977062358,2153389
"231",2020-09-17,"Canarias","ESCN",168,2,12019,215,280.678124726472,7647.43866832702,3751.43866832702,0.00932492031853342,0.00922476571051646,0.00942616231953377,0.000217763636594537,0.0035513502986813,0.00174210914438916,2153389
"232",2020-09-18,"Canarias","ESCN",189,2,12208,217,311.889699142956,7278.67353590358,3487.67353590358,0.00935537623279735,0.00925563110444019,0.00945619628414125,0.000239010933700551,0.00338010156822738,0.00161962076331939,2153389
"233",2020-09-19,"Canarias","ESCN",177,4,12385,221,291.363815439719,6951.0927892253,3258.0927892253,0.00946751212369197,0.00936806374584029,0.00956801621381523,0.000222728337107847,0.00322797821908875,0.00151300707360598,2153389
"234",2020-09-20,"Canarias","ESCN",148,1,12533,222,239.876276939912,6627.41565673535,3042.41565673535,0.00943318026334653,0.00933442879245493,0.00953297645301204,0.000180547048693419,0.00307766764701378,0.00141285000375471,2153389
"235",2020-09-21,"Canarias","ESCN",242,2,12775,224,388.181533035163,6459.48082020174,2893.48082020174,0.00951607647241643,0.00941716435523884,0.00961602750179258,0.000289155785013108,0.00299968134888854,0.00134368700694661,2153389
"236",2020-09-22,"Canarias","ESCN",171,2,12946,226,271.595309957224,6169.60594551092,2704.60594551092,0.00954859048849428,0.00945003851992326,0.00964817022964937,0.000200320747209733,0.00286506801395889,0.00125597648428172,2153389
"237",2020-09-23,"Canarias","ESCN",127,0,13073,226,198.037631259138,5879.35075902659,2527.35075902659,0.00946665985953922,0.00936892155630274,0.00956541778663124,0.000143406631570344,0.0027302780682109,0.00117366196215667,2153389
"238",2020-09-24,"Canarias","ESCN",166,6,13239,232,261.011154692407,5773.08176807086,2440.08176807086,0.00966682088786384,0.00956913091218304,0.00976550816742063,0.000190584491437874,0.00268092841937563,0.00113313561463854,2153389
"239",2020-09-25,"Canarias","ESCN",157,5,13396,237,247.850603345318,5634.99334631347,2343.99334631347,0.00982071203288523,0.0097231694926194,0.00991923311694469,0.000181701209512633,0.00261680232708232,0.00108851366209889,2153389
"240",2020-09-26,"Canarias","ESCN",165,1,13561,238,257.230087657738,5508.92421892412,2253.92421892412,0.00981763873829094,0.00972043588633166,0.00991581360370101,0.000186224620104902,0.00255825780614841,0.00104668697523955,2153389
"241",2020-09-27,"Canarias","ESCN",148,2,13709,240,228.91482910171,5309.79809880521,2134.79809880521,0.00984680863813043,0.00974995861706202,0.00994462070703405,0.000164423409190668,0.00246578676625784,0.000991366677736912,2153389
"242",2020-09-28,"Canarias","ESCN",143,0,13852,240,217.718188976558,5091.20276270747,2010.20276270747,0.00979374220783324,0.00969738797239874,0.00989105382877325,0.000153932704071089,0.00236427452852572,0.000933506562310606,2153389
"243",2020-09-29,"Canarias","ESCN",157,0,14009,240,235.403295122869,4967.04231126692,1926.04231126692,0.00975433193518153,0.0096583405937932,0.00985127730563231,0.000163909049843955,0.00230661636669776,0.000894423771676607,2153389
"244",2020-09-30,"Canarias","ESCN",149,0,14158,240,220.116607102533,4794.78111130993,1825.78111130993,0.00971283384132451,0.0096172272832461,0.00980939084111324,0.000151006924036093,0.00222662097340979,0.000847864046537772,2153389
"245",2020-10-01,"Canarias","ESCN",163,2,14321,242,239.327450174813,4749.53388360616,1780.53388360616,0.00976462937461708,0.00966914290993485,0.00986105880446411,0.000163183007480566,0.0022056088721574,0.000826851945285389,2153389
"246",2020-10-02,"Canarias","ESCN",149,1,14470,243,216.609463409654,4678.88267628123,1724.88267628123,0.00976870959317252,0.00967348374728438,0.00986487284299517,0.000146233237262048,0.00217279956212335,0.00080100839944907,2153389
"247",2020-10-03,"Canarias","ESCN",136,0,14606,243,195.014861436028,4556.45582811973,1650.45582811973,0.00972607482675336,0.00963124363352406,0.00982183974729259,0.000129859587474719,0.00211594645840567,0.000766445741164151,2153389
"248",2020-10-04,"Canarias","ESCN",92,0,14698,243,130.166416600885,4430.9853481211,1583.9853481211,0.00965710324718187,0.00956292453135045,0.00975220946489691,8.5523916480503e-05,0.00205767993990918,0.000735577895178761,2153389
"249",2020-10-05,"Canarias","ESCN",118,2,14816,245,166.154481274042,4316.46170466867,1519.46170466867,0.00968809816603629,0.00959422967528812,0.00978288505188792,0.000108647470660755,0.00200449696021883,0.000705614129480863,2153389
"250",2020-10-06,"Canarias","ESCN",118,1,14934,246,164.759500499247,4169.33150602496,1443.33150602496,0.00968327166240214,0.00958974353532188,0.00977771196304814,0.000106830788957807,0.00193617200887761,0.000670260462008934,2153389
"251",2020-10-07,"Canarias","ESCN",126,2,15060,248,175.238017894365,4053.2057084796,1378.2057084796,0.00972658236488438,0.00963323741426675,0.00982083181722153,0.000113178420618102,0.00188224501401261,0.000640017065416236,2153389
"252",2020-10-08,"Canarias","ESCN",134,0,15194,248,184.212050410578,3997.54148195027,1336.54148195027,0.00969980201890553,0.00960669751308963,0.00979380885863914,0.000117600396108941,0.00185639542226243,0.000620668853583941,2153389
"253",2020-10-09,"Canarias","ESCN",129,2,15323,250,176.766466317018,3786.12641523213,1238.12641523213,0.00975060315463462,0.00965760566489881,0.00984449615961482,0.000112483173275751,0.00175821758875527,0.000574966443699733,2153389
"254",2020-10-10,"Canarias","ESCN",124,2,15447,252,169.405608621942,3683.93671389684,1182.93671389684,0.00980003791316826,0.00970715744068419,0.00989380708888203,0.000107475975088909,0.00171076229789269,0.000549337213990061,2153389
"255",2020-10-11,"Canarias","ESCN",100,2,15547,254,136.234898175148,3622.13398081285,1148.13398081285,0.00983586319949174,0.00974322487606117,0.00992938232564186,8.61894784490542e-05,0.00168206208019678,0.000533175371850071,2153389
"256",2020-10-12,"Canarias","ESCN",99,0,15646,254,133.472513957119,3494.59534007757,1087.59534007757,0.00979574523417345,0.0097034703376908,0.00988889761636219,8.35653037510287e-05,0.00162283514036598,0.000505062178769171,2153389
"257",2020-10-13,"Canarias","ESCN",110,2,15756,256,147.96559757531,3394.71033430756,1034.71033430756,0.00984218556887257,0.00975004707880695,0.0099351947728212,9.24285903240239e-05,0.00157645011389375,0.000480503213449849,2153389
"258",2020-10-14,"Canarias","ESCN",106,0,15862,256,141.19466393819,3278.67491058801,977.67491058801,0.00981178163152679,0.00971991447670799,0.00990451706292915,8.73389995018493e-05,0.00152256508721277,0.000454016859279958,2153389
"259",2020-10-15,"Canarias","ESCN",111,1,15973,257,147.028412513031,3196.78849399933,932.788493999331,0.00982522016164034,0.00973350446796103,0.00991780006291258,9.043927395962e-05,0.00148453832261581,0.000433172313037417,2153389
"260",2020-10-16,"Canarias","ESCN",144,6,16117,263,193.398188828805,3172.46849385158,907.468493851578,0.0100519802395519,0.00995986790986536,0.0101449444561668,0.000120620138516615,0.00147324449686126,0.000421414103003024,2153389
"261",2020-10-17,"Canarias","ESCN",106,1,16223,264,141.618419644633,3078.68361837334,864.683618373342,0.010065203416458,0.00997323920682584,0.01015801563702,8.7864032622853e-05,0.00142969227500156,0.000401545479415629,2153389
"262",2020-10-18,"Canarias","ESCN",118,0,16341,264,156.2547969831,3014.82180825391,831.82180825391,0.0100486447157341,0.00995681998095837,0.0101413162853358,9.60864659453111e-05,0.00140003585429939,0.000386284971388778,2153389
"263",2020-10-19,"Canarias","ESCN",104,2,16445,266,137.551170844442,2913.04552892354,789.045528923538,0.0101004875987466,0.010008736135232,0.0101930801605721,8.44836664826607e-05,0.00135277255011683,0.000366420339717319,2153389
"264",2020-10-20,"Canarias","ESCN",132,4,16577,270,175.69350105521,2872.12956656909,765.129566569094,0.0102462562535226,0.0101542774979213,0.0103390681645585,0.000108596286052375,0.00133377182040453,0.000355314142762452,2153389
