"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"130",2020-05-09,"Baleares","ESIB",1149460,0,0,2034,212,16116.6511104765,15954.310154087,16280.643945629,0,790.20476188154,1230.8803213227,0.0140210630300111,0.0138798306631697,0.0141637324879761,0,0.000687457381624014,0.00107083354037783
"131",2020-05-10,"Baleares","ESIB",1149460,1,4,2035,216,16370.5317427355,16208.3493313173,16534.3369680526,4.3950066998168,413.339772072848,1206.15366721195,0.0142419325098181,0.0141008380729363,0.0143844387521554,3.82354035792181e-06,0.000359594741942171,0.00104932200094996
"132",2020-05-11,"Baleares","ESIB",1149460,0,2,2035,218,16468.0513749417,16306.2097703219,16631.4992820287,345.331555554456,618.69473281514,1529.10486470091,0.014326772027684,0.0141859740837627,0.0144689674125491,0.00030042938036509,0.000538248162454666,0.00133028105780185
"133",2020-05-12,"Baleares","ESIB",1149460,0,0,2035,218,16418.3975257955,16256.9938785079,16581.4036303117,0,377.18886968448,1529.10486470091,0.0142835744834927,0.0141431575509439,0.0144253855117288,0,0.000328144406664416,0.00133028105780185
"134",2020-05-13,"Baleares","ESIB",1149460,0,1,2035,219,16448.0386577785,16286.9707245939,16610.6994518787,0,349.726562254273,1297.07042725556,0.0143093614895503,0.0141692366194508,0.0144508721067968,0,0.000304252920723011,0.0011284171935131
"135",2020-05-14,"Baleares","ESIB",1149460,0,1,2035,220,16481.2206504474,16320.4502971539,16643.5747288238,0,349.726562254273,1186.34229907019,0.0143382289513749,0.0141983629679623,0.0144794727340001,0,0.000304252920723011,0.0010320866311748
"136",2020-05-15,"Baleares","ESIB",1149460,0,1,2035,221,16517.6797242523,16357.1718263216,16679.7626368354,0,349.726562254273,1139.93132413581,0.0143699473876884,0.0142303097335458,0.0145109552631979,0,0.000304252920723011,0.000991710302347026
"137",2020-05-16,"Baleares","ESIB",1149460,0,0,2035,221,16482.553168569,16322.353800372,16644.3248490614,7.63285213440031,357.359414388673,766.304179761704,0.0143393882071311,0.0142000189657508,0.0144801253188988,6.64038081742758e-06,0.000310893301540439,0.000666664503124688
"138",2020-05-17,"Baleares","ESIB",1149460,0,0,2035,221,16450.4375771985,16290.517740313,16611.9273061303,0,357.359414388673,626.32758494954,0.0143114484864184,0.0141723224299349,0.0144519403077361,0,0.000310893301540439,0.000544888543272093
"139",2020-05-18,"Baleares","ESIB",1149460,0,2,2035,223,16569.6438443863,16409.8376482347,16731.0063033649,68.712967432708,426.072381821381,453.534689251588,0.0144151548069409,0.0142761276149102,0.0145555359067431,5.977847635647e-05,0.000370671777896909,0.000394563263838314
"140",2020-05-19,"Baleares","ESIB",1149460,0,0,2035,223,16542.4454016526,16382.8771100173,16703.5678793764,0,426.072381821381,426.072381821381,0.0143914928763529,0.0142526726550009,0.0145316651987685,0,0.000370671777896909,0.000370671777896909
"141",2020-05-20,"Baleares","ESIB",1149460,0,1,2035,224,16591.5398826038,16432.1183614399,16752.5080833164,45.1908952388767,471.263277060258,471.263277060258,0.014434203784911,0.014295511250013,0.0145742418903802,3.9314891548098e-05,0.000409986669445007,0.000409986669445007
"142",2020-05-21,"Baleares","ESIB",1149460,0,0,2035,224,16568.4669988226,16409.2428722873,16729.2361279316,0,471.263277060258,471.263277060258,0.01441413098222,0.0142756101754627,0.0145539959006243,0,0.000409986669445007,0.000409986669445007
"143",2020-05-22,"Baleares","ESIB",1149460,0,0,2035,224,16547.2125414322,16388.1765306896,16707.7918875584,0,466.868270360441,471.263277060258,0.0143956401627131,0.014257283011753,0.0145353399749086,0,0.000406163129087085,0.000409986669445007
"144",2020-05-23,"Baleares","ESIB",1149460,0,1,2035,225,16601.3864246296,16442.4449321951,16761.8643307862,0,121.536714805985,471.263277060258,0.0144427700177733,0.0143044950952578,0.0145823815798603,0,0.000105733748721996,0.000409986669445007
