"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"ES","2020/09/21",47026208,0.104732350659426,0.00807754442649435,0.00597907324364723,2578,33,0.0562926400859093,20688,0.00523536156285963,0.00432155273460767,20688,0.0616600248473005,0.00555029096294776,0.00555029096294776,"ESAN","ESAL",716820,0,0,0,0,0,0,20,1,8414240,0.0310421286031042,0.0369886557886558,0.0011472275334608,0.00116049382716049,0.00196463654223969,0.0022010805731736,2706,50,0.035825536515687,0.0279775504667243,0.00201220518798518,0.00162661630759284,0.00291060151540745,0.00202047846562942,771,771,0.0321028152584397,0.0349905073264156,0.00133903017126302,0.00126385316924083,0.0021743975414667,0.00216103334138856
"ES","2020/09/21",47026208,0.104732350659426,0.00807754442649435,0.00597907324364723,2578,33,0.0562926400859093,20688,0.00523536156285963,0.00432155273460767,20688,0.0616600248473005,0.00555029096294776,0.00555029096294776,"ESAN","ESCO",782979,0,0,0,0,0,0,0,0,8414240,0.0310421286031042,0.0369886557886558,0.0011472275334608,0.00116049382716049,0.00196463654223969,0.0022010805731736,2706,50,0.035825536515687,0.0279775504667243,0.00201220518798518,0.00162661630759284,0.00291060151540745,0.00202047846562942,771,771,0.0321028152584397,0.0349905073264156,0.00133903017126302,0.00126385316924083,0.0021743975414667,0.00216103334138856
"ES","2020/09/21",47026208,0.104732350659426,0.00807754442649435,0.00597907324364723,2578,33,0.0562926400859093,20688,0.00523536156285963,0.00432155273460767,20688,0.0616600248473005,0.00555029096294776,0.00555029096294776,"ESAN","ESGR",914678,0.0661157024793388,0.0378623188405797,0,0,0.00826446280991736,0.0036231884057971,121,4,8414240,0.0310421286031042,0.0369886557886558,0.0011472275334608,0.00116049382716049,0.00196463654223969,0.0022010805731736,2706,50,0.035825536515687,0.0279775504667243,0.00201220518798518,0.00162661630759284,0.00291060151540745,0.00202047846562942,771,771,0.0321028152584397,0.0349905073264156,0.00133903017126302,0.00126385316924083,0.0021743975414667,0.00216103334138856
"ES","2020/09/21",47026208,0.104732350659426,0.00807754442649435,0.00597907324364723,2578,33,0.0562926400859093,20688,0.00523536156285963,0.00432155273460767,20688,0.0616600248473005,0.00555029096294776,0.00555029096294776,"ESAN","ESH",521870,0.00581395348837209,0.0125,0,0,0,0,172,4,8414240,0.0310421286031042,0.0369886557886558,0.0011472275334608,0.00116049382716049,0.00196463654223969,0.0022010805731736,2706,50,0.035825536515687,0.0279775504667243,0.00201220518798518,0.00162661630759284,0.00291060151540745,0.00202047846562942,771,771,0.0321028152584397,0.0349905073264156,0.00133903017126302,0.00126385316924083,0.0021743975414667,0.00216103334138856
"ES","2020/09/21",47026208,0.104732350659426,0.00807754442649435,0.00597907324364723,2578,33,0.0562926400859093,20688,0.00523536156285963,0.00432155273460767,20688,0.0616600248473005,0.00555029096294776,0.00555029096294776,"ESAN","ESCA",1240155,0,0,0,0,0,0,20,1,8414240,0.0310421286031042,0.0369886557886558,0.0011472275334608,0.00116049382716049,0.00196463654223969,0.0022010805731736,2706,50,0.035825536515687,0.0279775504667243,0.00201220518798518,0.00162661630759284,0.00291060151540745,0.00202047846562942,771,771,0.0321028152584397,0.0349905073264156,0.00133903017126302,0.00126385316924083,0.0021743975414667,0.00216103334138856
"ES","2020/09/21",47026208,0.104732350659426,0.00807754442649435,0.00597907324364723,2578,33,0.0562926400859093,20688,0.00523536156285963,0.00432155273460767,20688,0.0616600248473005,0.00555029096294776,0.00555029096294776,"ESAN","ESJ",633564,0.155555555555556,0.155555555555556,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,90,1,8414240,0.0310421286031042,0.0369886557886558,0.0011472275334608,0.00116049382716049,0.00196463654223969,0.0022010805731736,2706,50,0.035825536515687,0.0279775504667243,0.00201220518798518,0.00162661630759284,0.00291060151540745,0.00202047846562942,771,771,0.0321028152584397,0.0349905073264156,0.00133903017126302,0.00126385316924083,0.0021743975414667,0.00216103334138856
"ES","2020/09/21",47026208,0.104732350659426,0.00807754442649435,0.00597907324364723,2578,33,0.0562926400859093,20688,0.00523536156285963,0.00432155273460767,20688,0.0616600248473005,0.00555029096294776,0.00555029096294776,"ESAN","ESMA",1661785,0.0773809523809524,0.0546666666666667,0.00595238095238095,0.004,0.00595238095238095,0.004,168,5,8414240,0.0310421286031042,0.0369886557886558,0.0011472275334608,0.00116049382716049,0.00196463654223969,0.0022010805731736,2706,50,0.035825536515687,0.0279775504667243,0.00201220518798518,0.00162661630759284,0.00291060151540745,0.00202047846562942,771,771,0.0321028152584397,0.0349905073264156,0.00133903017126302,0.00126385316924083,0.0021743975414667,0.00216103334138856
"ES","2020/09/21",47026208,0.104732350659426,0.00807754442649435,0.00597907324364723,2578,33,0.0562926400859093,20688,0.00523536156285963,0.00432155273460767,20688,0.0616600248473005,0.00555029096294776,0.00555029096294776,"ESAN","ESSE",1942389,0.00555555555555556,0.0025,0,0,0,0,180,5,8414240,0.0310421286031042,0.0369886557886558,0.0011472275334608,0.00116049382716049,0.00196463654223969,0.0022010805731736,2706,50,0.035825536515687,0.0279775504667243,0.00201220518798518,0.00162661630759284,0.00291060151540745,0.00202047846562942,771,771,0.0321028152584397,0.0349905073264156,0.00133903017126302,0.00126385316924083,0.0021743975414667,0.00216103334138856
"ES","2020/09/21",47026208,0.104732350659426,0.00807754442649435,0.00597907324364723,2578,33,0.0562926400859093,20688,0.00523536156285963,0.00432155273460767,20688,0.0616600248473005,0.00555029096294776,0.00555029096294776,"ESAR","ESTE",134137,0,0,0,0,0,0,0,0,1319291,0.0572207084468665,0.0865651015651016,0.000770416024653313,0.000434782608695652,0.00385208012326656,0.00561594202898551,1468,26,0.0896335155190027,0.0706421629984144,0,0,0,0,155,155,0.0603162014204839,0.085044426594161,0.000696839632896527,0.000393259931956388,0.00348419816448263,0.00507960745443668
"ES","2020/09/21",47026208,0.104732350659426,0.00807754442649435,0.00597907324364723,2578,33,0.0562926400859093,20688,0.00523536156285963,0.00432155273460767,20688,0.0616600248473005,0.00555029096294776,0.00555029096294776,"ESAR","ESHU",220461,0,0,0,0,0,0,0,0,1319291,0.0572207084468665,0.0865651015651016,0.000770416024653313,0.000434782608695652,0.00385208012326656,0.00561594202898551,1468,26,0.0896335155190027,0.0706421629984144,0,0,0,0,155,155,0.0603162014204839,0.085044426594161,0.000696839632896527,0.000393259931956388,0.00348419816448263,0.00507960745443668
