"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAN","ESAL",716820,0,0,0,0,0,0,40,1,8414240,0.034796573875803,0.0386782162712395,0.00271296798697775,0.00222222222222222,0.00282007896221094,0.00364024864024864,1868,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0314854690787041,0.0330255419833834,0.00230134947414355,0.00183875821821595,0.00237978275589015,0.00287712487790758
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAN","ESCO",782979,0,0,0,0,0,0,0,0,8414240,0.034796573875803,0.0386782162712395,0.00271296798697775,0.00222222222222222,0.00282007896221094,0.00364024864024864,1868,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0314854690787041,0.0330255419833834,0.00230134947414355,0.00183875821821595,0.00237978275589015,0.00287712487790758
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAN","ESGR",914678,0.025,0.025,0,0,0,0,40,2,8414240,0.034796573875803,0.0386782162712395,0.00271296798697775,0.00222222222222222,0.00282007896221094,0.00364024864024864,1868,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0314854690787041,0.0330255419833834,0.00230134947414355,0.00183875821821595,0.00237978275589015,0.00287712487790758
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAN","ESH",521870,0.00833333333333333,0.025,0,0,0,0,120,2,8414240,0.034796573875803,0.0386782162712395,0.00271296798697775,0.00222222222222222,0.00282007896221094,0.00364024864024864,1868,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0314854690787041,0.0330255419833834,0.00230134947414355,0.00183875821821595,0.00237978275589015,0.00287712487790758
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAN","ESCA",1240155,0,0,0,0,0,0,20,1,8414240,0.034796573875803,0.0386782162712395,0.00271296798697775,0.00222222222222222,0.00282007896221094,0.00364024864024864,1868,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0314854690787041,0.0330255419833834,0.00230134947414355,0.00183875821821595,0.00237978275589015,0.00287712487790758
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAN","ESJ",633564,0,0,0,0,0,0,0,0,8414240,0.034796573875803,0.0386782162712395,0.00271296798697775,0.00222222222222222,0.00282007896221094,0.00364024864024864,1868,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0314854690787041,0.0330255419833834,0.00230134947414355,0.00183875821821595,0.00237978275589015,0.00287712487790758
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAN","ESMA",1661785,0.0773809523809524,0.0546666666666667,0.00595238095238095,0.004,0.00595238095238095,0.004,168,5,8414240,0.034796573875803,0.0386782162712395,0.00271296798697775,0.00222222222222222,0.00282007896221094,0.00364024864024864,1868,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0314854690787041,0.0330255419833834,0.00230134947414355,0.00183875821821595,0.00237978275589015,0.00287712487790758
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAN","ESSE",1942389,0.0169491525423729,0.0108333333333333,0,0,0,0,295,3,8414240,0.034796573875803,0.0386782162712395,0.00271296798697775,0.00222222222222222,0.00282007896221094,0.00364024864024864,1868,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0314854690787041,0.0330255419833834,0.00230134947414355,0.00183875821821595,0.00237978275589015,0.00287712487790758
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAR","ESTE",134137,0,0,0,0,0,0,0,0,1319291,0.0455341506129597,0.0819237012987013,0.0018598884066956,0.000869565217391304,0.00433973961562306,0.00605072463768116,1713,24,0.0520901656015744,0.0288498150865494,0,0,0,0,95,95,0.0458786314890208,0.0791349738705185,0.00176216196939688,0.000823874567141208,0.00411171126192605,0.00573279386302424
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAR","ESHU",220461,0.02,0.02,0,0,0,0,50,1,1319291,0.0455341506129597,0.0819237012987013,0.0018598884066956,0.000869565217391304,0.00433973961562306,0.00605072463768116,1713,24,0.0520901656015744,0.0288498150865494,0,0,0,0,95,95,0.0458786314890208,0.0791349738705185,0.00176216196939688,0.000823874567141208,0.00411171126192605,0.00573279386302424
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAR","ESZ",964693,0.0666666666666667,0.0348837209302326,0,0,0,0,45,2,1319291,0.0455341506129597,0.0819237012987013,0.0018598884066956,0.000869565217391304,0.00433973961562306,0.00605072463768116,1713,24,0.0520901656015744,0.0288498150865494,0,0,0,0,95,95,0.0458786314890208,0.0791349738705185,0.00176216196939688,0.000823874567141208,0.00411171126192605,0.00573279386302424
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESAS","ESO",1022800,0.0255986787778695,0.0369444444444444,0.000463606861381548,0.000384615384615385,0.00291686922702965,0.00406666666666667,2422,30,1022800,0,0,0,0,0,0,0,0,0.0255986787778695,0.0369444444444444,0.000463606861381548,0.000384615384615385,0.00291686922702965,0.00406666666666667,2422,2422,0.0255986787778695,0.0369444444444444,0.000463606861381548,0.000384615384615385,0.00291686922702965,0.00406666666666667
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESCB","ESS",581078,0.0372093023255814,0.0580208333333333,0,0,0,0,1075,16,581078,0,0,0,0,0,0,0,0,0.0372093023255814,0.0580208333333333,0,0,0,0,1075,1075,0.0372093023255814,0.0580208333333333,0,0,0,0
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESCE","ESCE",84777,0,0,0,0,0,0,100,1,84777,0,0,0,0,0,0,100,1,0,0,0,0,0,0,100,100,0,0,0,0,0,0
"ES",2020-08-08,47026208,0.0829795445773833,0.00861326442721792,0.0063441712926249,2591,27,0.0472162196580408,17502,0.00185910331812813,0.00332963028714626,17502,0.0518279140225466,0.00273005496465437,0.00273005496465437,"ESCL","ESAV",157640,0,0,0,0,0,0,0,0,2399548,0.0494505494505494,0.0584847374847375,0,0,0.00166204986149584,0.00155172413793103,1820,30,0.0350280073580524,0.0350280073580524,0.00632814180003901,0.00362166332992714,0.0142711648193743,0.0061517294090387,526,526,0.0462168507546187,0.0532254706276887,0.00141884168236169,0.000812018291364737,0.00448915747779767,0.0025830978687932
