"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0343980343980344,0.0407862230601249,0.00145032632342277,0.00208616780045351,2849,54,0.035445978298158,0.0296832272572593,0.00196233344765936,0.00131868807682709,323,323,0.0345047449528074,0.0396556216590134,0.00150246324055027,0.00200801649190013,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0343980343980344,0.0407862230601249,0.00145032632342277,0.00208616780045351,2849,54,0.035445978298158,0.0296832272572593,0.00196233344765936,0.00131868807682709,323,323,0.0345047449528074,0.0396556216590134,0.00150246324055027,0.00200801649190013,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"3","ES","ESAN","ESGR",914678,0.05,0.05,0,0,20,1,8414240,0.0343980343980344,0.0407862230601249,0.00145032632342277,0.00208616780045351,2849,54,0.035445978298158,0.0296832272572593,0.00196233344765936,0.00131868807682709,323,323,0.0345047449528074,0.0396556216590134,0.00150246324055027,0.00200801649190013,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"4","ES","ESAN","ESH",521870,0.00833333333333333,0.025,0,0,120,2,8414240,0.0343980343980344,0.0407862230601249,0.00145032632342277,0.00208616780045351,2849,54,0.035445978298158,0.0296832272572593,0.00196233344765936,0.00131868807682709,323,323,0.0345047449528074,0.0396556216590134,0.00150246324055027,0.00200801649190013,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0343980343980344,0.0407862230601249,0.00145032632342277,0.00208616780045351,2849,54,0.035445978298158,0.0296832272572593,0.00196233344765936,0.00131868807682709,323,323,0.0345047449528074,0.0396556216590134,0.00150246324055027,0.00200801649190013,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0343980343980344,0.0407862230601249,0.00145032632342277,0.00208616780045351,2849,54,0.035445978298158,0.0296832272572593,0.00196233344765936,0.00131868807682709,323,323,0.0345047449528074,0.0396556216590134,0.00150246324055027,0.00200801649190013,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"7","ES","ESAN","ESMA",1661785,0.0773809523809524,0.0546666666666667,0.00595238095238095,0.004,168,5,8414240,0.0343980343980344,0.0407862230601249,0.00145032632342277,0.00208616780045351,2849,54,0.035445978298158,0.0296832272572593,0.00196233344765936,0.00131868807682709,323,323,0.0345047449528074,0.0396556216590134,0.00150246324055027,0.00200801649190013,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"8","ES","ESAN","ESSE",1942389,0,0,0,0,15,1,8414240,0.0343980343980344,0.0407862230601249,0.00145032632342277,0.00208616780045351,2849,54,0.035445978298158,0.0296832272572593,0.00196233344765936,0.00131868807682709,323,323,0.0345047449528074,0.0396556216590134,0.00150246324055027,0.00200801649190013,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.055,0.0833333333333333,0,0,600,11,0.189473684210526,0.123255813953488,0,0,95,95,0.0733812949640288,0.0887903630583905,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.055,0.0833333333333333,0,0,600,11,0.189473684210526,0.123255813953488,0,0,95,95,0.0733812949640288,0.0887903630583905,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"11","ES","ESAR","ESZ",964693,0.189473684210526,0.123255813953488,0,0,95,3,1319291,0.055,0.0833333333333333,0,0,600,11,0.189473684210526,0.123255813953488,0,0,95,95,0.0733812949640288,0.0887903630583905,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"12","ES","ESAS","ESO",1022800,0.0306513409961686,0.026,0,0,522,10,1022800,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"13","ES","ESCB","ESS",581078,0.0488372093023256,0.0780952380952381,0,0,430,7,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"14","ES","ESCE","ESCE",84777,0,0,0,0,100,1,84777,0,0,0,0,100,1,0,0,0,0,100,100,0,0,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,0,2399548,0.056969696969697,0.0638736263736264,0.000611620795107034,0.00114942528735632,1650,30,0.0288870645095859,0.0288870645095859,0.00309978946779417,0.00309978946779417,86,86,0.0555785066519726,0.062140421119993,0.00073488260723324,0.00124604471104161,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"16","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,0,2399548,0.056969696969697,0.0638736263736264,0.000611620795107034,0.00114942528735632,1650,30,0.0288870645095859,0.0288870645095859,0.00309978946779417,0.00309978946779417,86,86,0.0555785066519726,0.062140421119993,0.00073488260723324,0.00124604471104161,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,0,2399548,0.056969696969697,0.0638736263736264,0.000611620795107034,0.00114942528735632,1650,30,0.0288870645095859,0.0288870645095859,0.00309978946779417,0.00309978946779417,86,86,0.0555785066519726,0.062140421119993,0.00073488260723324,0.00124604471104161,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"18","ES","ESCL","ESSG",153129,0.05,0.05,0,0,20,1,2399548,0.056969696969697,0.0638736263736264,0.000611620795107034,0.00114942528735632,1650,30,0.0288870645095859,0.0288870645095859,0.00309978946779417,0.00309978946779417,86,86,0.0555785066519726,0.062140421119993,0.00073488260723324,0.00124604471104161,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"19","ES","ESCL","ESSA",330119,0,0,0,0,16,2,2399548,0.056969696969697,0.0638736263736264,0.000611620795107034,0.00114942528735632,1650,30,0.0288870645095859,0.0288870645095859,0.00309978946779417,0.00309978946779417,86,86,0.0555785066519726,0.062140421119993,0.00073488260723324,0.00124604471104161,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"20","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,0,2399548,0.056969696969697,0.0638736263736264,0.000611620795107034,0.00114942528735632,1650,30,0.0288870645095859,0.0288870645095859,0.00309978946779417,0.00309978946779417,86,86,0.0555785066519726,0.062140421119993,0.00073488260723324,0.00124604471104161,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"21","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,0,2399548,0.056969696969697,0.0638736263736264,0.000611620795107034,0.00114942528735632,1650,30,0.0288870645095859,0.0288870645095859,0.00309978946779417,0.00309978946779417,86,86,0.0555785066519726,0.062140421119993,0.00073488260723324,0.00124604471104161,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"22","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,0,2399548,0.056969696969697,0.0638736263736264,0.000611620795107034,0.00114942528735632,1650,30,0.0288870645095859,0.0288870645095859,0.00309978946779417,0.00309978946779417,86,86,0.0555785066519726,0.062140421119993,0.00073488260723324,0.00124604471104161,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"23","ES","ESCL","ESSO",88636,0.1,0.1,0.02,0.02,50,1,2399548,0.056969696969697,0.0638736263736264,0.000611620795107034,0.00114942528735632,1650,30,0.0288870645095859,0.0288870645095859,0.00309978946779417,0.00309978946779417,86,86,0.0555785066519726,0.062140421119993,0.00073488260723324,0.00124604471104161,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"24","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,0,2032863,0.0934010152284264,0.0928734143229942,0,0,985,17,0.0551020408163265,0.060952380952381,0,0,490,490,0.0806779661016949,0.0822691388303837,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"25","ES","ESCM","ESTO",694844,0.0551020408163265,0.060952380952381,0,0,490,7,2032863,0.0934010152284264,0.0928734143229942,0,0,985,17,0.0551020408163265,0.060952380952381,0,0,490,490,0.0806779661016949,0.0822691388303837,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"26","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,0,2032863,0.0934010152284264,0.0928734143229942,0,0,985,17,0.0551020408163265,0.060952380952381,0,0,490,490,0.0806779661016949,0.0822691388303837,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,0,2032863,0.0934010152284264,0.0928734143229942,0,0,985,17,0.0551020408163265,0.060952380952381,0,0,490,490,0.0806779661016949,0.0822691388303837,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"28","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,0,2032863,0.0934010152284264,0.0928734143229942,0,0,985,17,0.0551020408163265,0.060952380952381,0,0,490,490,0.0806779661016949,0.0822691388303837,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"29","ES","ESCN","ESTF",1032983,0.0238095238095238,0.0349206349206349,0,0,84,3,2153389,0.0824427480916031,0.0893238213399504,0,0,655,16,0.0322334113034539,0.0375634231540248,0,0,184,184,0.0714314036708409,0.0779723156591276,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"30","ES","ESCN","ESGC",1120406,0.04,0.04,0,0,100,1,2153389,0.0824427480916031,0.0893238213399504,0,0,655,16,0.0322334113034539,0.0375634231540248,0,0,184,184,0.0714314036708409,0.0779723156591276,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"31","ES","ESCT","ESB",5664579,0.0597826086956522,0.0766666666666667,0,0,184,8,7675217,0.0624249699879952,0.0681776183540078,0.00691389063482087,0.0062962962962963,1666,38,0.0597826086956522,0.0766666666666667,0,0,184,184,0.0621621621621622,0.0690219345105101,0.00622623880951976,0.00567007007007007,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"32","ES","ESCT","ESL",434930,NA,NA,NA,NA,0,0,7675217,0.0624249699879952,0.0681776183540078,0.00691389063482087,0.0062962962962963,1666,38,0.0597826086956522,0.0766666666666667,0,0,184,184,0.0621621621621622,0.0690219345105101,0.00622623880951976,0.00567007007007007,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,0,7675217,0.0624249699879952,0.0681776183540078,0.00691389063482087,0.0062962962962963,1666,38,0.0597826086956522,0.0766666666666667,0,0,184,184,0.0621621621621622,0.0690219345105101,0.00622623880951976,0.00567007007007007,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"34","ES","ESCT","ESGI",771044,NA,NA,NA,NA,0,0,7675217,0.0624249699879952,0.0681776183540078,0.00691389063482087,0.0062962962962963,1666,38,0.0597826086956522,0.0766666666666667,0,0,184,184,0.0621621621621622,0.0690219345105101,0.00622623880951976,0.00567007007007007,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,0,1067710,0.0170648464163823,0.0277777777777778,0,0,293,6,0,0,0,0,0,0,0.0170648464163823,0.0277777777777778,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,0,1067710,0.0170648464163823,0.0277777777777778,0,0,293,6,0,0,0,0,0,0,0.0170648464163823,0.0277777777777778,0,0,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"37","ES","ESGA","ESLU",329587,0.025,0.025,0,0,40,1,2699499,0.025844930417495,0.0326886102403344,0.00153727901614143,0.0048227634434531,1509,30,0.0792883652544571,0.077599297697847,0,0,150,150,0.0306770673828623,0.0367492510592777,0.00139828453005269,0.00438670888256222,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"38","ES","ESGA","ESPO",942665,0.0142857142857143,0.01,0,0,70,2,2699499,0.025844930417495,0.0326886102403344,0.00153727901614143,0.0048227634434531,1509,30,0.0792883652544571,0.077599297697847,0,0,150,150,0.0306770673828623,0.0367492510592777,0.00139828453005269,0.00438670888256222,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
"39","ES","ESGA","ESC",1119596,0.15,0.15,0,0,40,1,2699499,0.025844930417495,0.0326886102403344,0.00153727901614143,0.0048227634434531,1509,30,0.0792883652544571,0.077599297697847,0,0,150,150,0.0306770673828623,0.0367492510592777,0.00139828453005269,0.00438670888256222,47026208,0.0725806451612903,0,496,11,0.0487598468889462,13486,0.00233043707290605,13486,0.0496048702005671,0.002247766726163
