"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"ES",2020-08-12,47026208,0.0848733744010951,0.00861326442721792,0.0063441712926249,1461,20,0.046890685168398,17240,0.00176191452969895,0.00323265665285187,17240,0.0498580510295268,0.00229717051602456,0.00229717051602456,"ESAN","ESAL",716820,0,0,0,0,0,0,40,1,8414240,0.0379965457685665,0.0448448829379062,0.00292740046838408,0.0034156378600823,0.00351288056206089,0.00535727646838758,1737,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0336030709172621,0.0371457897801978,0.00243298054646648,0.00267459672170279,0.00285321977072955,0.00406824393766405
"ES",2020-08-12,47026208,0.0848733744010951,0.00861326442721792,0.0063441712926249,1461,20,0.046890685168398,17240,0.00176191452969895,0.00323265665285187,17240,0.0498580510295268,0.00229717051602456,0.00229717051602456,"ESAN","ESCO",782979,0,0,0,0,0,0,0,0,8414240,0.0379965457685665,0.0448448829379062,0.00292740046838408,0.0034156378600823,0.00351288056206089,0.00535727646838758,1737,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0336030709172621,0.0371457897801978,0.00243298054646648,0.00267459672170279,0.00285321977072955,0.00406824393766405
"ES",2020-08-12,47026208,0.0848733744010951,0.00861326442721792,0.0063441712926249,1461,20,0.046890685168398,17240,0.00176191452969895,0.00323265665285187,17240,0.0498580510295268,0.00229717051602456,0.00229717051602456,"ESAN","ESGR",914678,0.025,0.025,0,0,0,0,40,2,8414240,0.0379965457685665,0.0448448829379062,0.00292740046838408,0.0034156378600823,0.00351288056206089,0.00535727646838758,1737,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0336030709172621,0.0371457897801978,0.00243298054646648,0.00267459672170279,0.00285321977072955,0.00406824393766405
"ES",2020-08-12,47026208,0.0848733744010951,0.00861326442721792,0.0063441712926249,1461,20,0.046890685168398,17240,0.00176191452969895,0.00323265665285187,17240,0.0498580510295268,0.00229717051602456,0.00229717051602456,"ESAN","ESH",521870,0.00833333333333333,0.025,0,0,0,0,120,2,8414240,0.0379965457685665,0.0448448829379062,0.00292740046838408,0.0034156378600823,0.00351288056206089,0.00535727646838758,1737,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0336030709172621,0.0371457897801978,0.00243298054646648,0.00267459672170279,0.00285321977072955,0.00406824393766405
"ES",2020-08-12,47026208,0.0848733744010951,0.00861326442721792,0.0063441712926249,1461,20,0.046890685168398,17240,0.00176191452969895,0.00323265665285187,17240,0.0498580510295268,0.00229717051602456,0.00229717051602456,"ESAN","ESCA",1240155,0,0,0,0,0,0,20,1,8414240,0.0379965457685665,0.0448448829379062,0.00292740046838408,0.0034156378600823,0.00351288056206089,0.00535727646838758,1737,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0336030709172621,0.0371457897801978,0.00243298054646648,0.00267459672170279,0.00285321977072955,0.00406824393766405
"ES",2020-08-12,47026208,0.0848733744010951,0.00861326442721792,0.0063441712926249,1461,20,0.046890685168398,17240,0.00176191452969895,0.00323265665285187,17240,0.0498580510295268,0.00229717051602456,0.00229717051602456,"ESAN","ESJ",633564,0,0,0,0,0,0,0,0,8414240,0.0379965457685665,0.0448448829379062,0.00292740046838408,0.0034156378600823,0.00351288056206089,0.00535727646838758,1737,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0336030709172621,0.0371457897801978,0.00243298054646648,0.00267459672170279,0.00285321977072955,0.00406824393766405
"ES",2020-08-12,47026208,0.0848733744010951,0.00861326442721792,0.0063441712926249,1461,20,0.046890685168398,17240,0.00176191452969895,0.00323265665285187,17240,0.0498580510295268,0.00229717051602456,0.00229717051602456,"ESAN","ESMA",1661785,0.0773809523809524,0.0546666666666667,0.00595238095238095,0.004,0.00595238095238095,0.004,168,5,8414240,0.0379965457685665,0.0448448829379062,0.00292740046838408,0.0034156378600823,0.00351288056206089,0.00535727646838758,1737,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0336030709172621,0.0371457897801978,0.00243298054646648,0.00267459672170279,0.00285321977072955,0.00406824393766405
"ES",2020-08-12,47026208,0.0848733744010951,0.00861326442721792,0.0063441712926249,1461,20,0.046890685168398,17240,0.00176191452969895,0.00323265665285187,17240,0.0498580510295268,0.00229717051602456,0.00229717051602456,"ESAN","ESSE",1942389,0.0169491525423729,0.0108333333333333,0,0,0,0,295,3,8414240,0.0379965457685665,0.0448448829379062,0.00292740046838408,0.0034156378600823,0.00351288056206089,0.00535727646838758,1737,30,0.0224296216980589,0.0175655191873142,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,683,683,0.0336030709172621,0.0371457897801978,0.00243298054646648,0.00267459672170279,0.00285321977072955,0.00406824393766405
"ES",2020-08-12,47026208,0.0848733744010951,0.00861326442721792,0.0063441712926249,1461,20,0.046890685168398,17240,0.00176191452969895,0.00323265665285187,17240,0.0498580510295268,0.00229717051602456,0.00229717051602456,"ESAR","ESTE",134137,0,0,0,0,0,0,0,0,1319291,0.0455341506129597,0.0819237012987013,0.0018598884066956,0.000869565217391304,0.00433973961562306,0.00605072463768116,1713,24,0.0520901656015744,0.0288498150865494,0,0,0,0,95,95,0.0458786314890208,0.0791349738705185,0.00176216196939688,0.000823874567141208,0.00411171126192605,0.00573279386302424
"ES",2020-08-12,47026208,0.0848733744010951,0.00861326442721792,0.0063441712926249,1461,20,0.046890685168398,17240,0.00176191452969895,0.00323265665285187,17240,0.0498580510295268,0.00229717051602456,0.00229717051602456,"ESAR","ESHU",220461,0.02,0.02,0,0,0,0,50,1,1319291,0.0455341506129597,0.0819237012987013,0.0018598884066956,0.000869565217391304,0.00433973961562306,0.00605072463768116,1713,24,0.0520901656015744,0.0288498150865494,0,0,0,0,95,95,0.0458786314890208,0.0791349738705185,0.00176216196939688,0.000823874567141208,0.00411171126192605,0.00573279386302424
