"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0365714285714286,0.0482223619909246,0.00336613153806318,0.0063768115942029,4375,83,0.0245344592783233,0.0170183192553602,0.00374855574521972,0.00230536178331013,223,203,0.0359876434143249,0.0467089862775643,0.00338308918639275,0.00619627329983609,47026208,0.104627766599598,0.0131406044678055,1491,21,0.0535284274375012,22794,0.00198442046019717,22794,0.0566657185509739,0.00266936467907072
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0365714285714286,0.0482223619909246,0.00336613153806318,0.0063768115942029,4375,83,0.0245344592783233,0.0170183192553602,0.00374855574521972,0.00230536178331013,223,203,0.0359876434143249,0.0467089862775643,0.00338308918639275,0.00619627329983609,47026208,0.104627766599598,0.0131406044678055,1491,21,0.0535284274375012,22794,0.00198442046019717,22794,0.0566657185509739,0.00266936467907072
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0365714285714286,0.0482223619909246,0.00336613153806318,0.0063768115942029,4375,83,0.0245344592783233,0.0170183192553602,0.00374855574521972,0.00230536178331013,223,203,0.0359876434143249,0.0467089862775643,0.00338308918639275,0.00619627329983609,47026208,0.104627766599598,0.0131406044678055,1491,21,0.0535284274375012,22794,0.00198442046019717,22794,0.0566657185509739,0.00266936467907072
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0365714285714286,0.0482223619909246,0.00336613153806318,0.0063768115942029,4375,83,0.0245344592783233,0.0170183192553602,0.00374855574521972,0.00230536178331013,223,203,0.0359876434143249,0.0467089862775643,0.00338308918639275,0.00619627329983609,47026208,0.104627766599598,0.0131406044678055,1491,21,0.0535284274375012,22794,0.00198442046019717,22794,0.0566657185509739,0.00266936467907072
"5","ES","ESAN","ESCA",1240155,0,0,NA,NA,20,1,8414240,0.0365714285714286,0.0482223619909246,0.00336613153806318,0.0063768115942029,4375,83,0.0245344592783233,0.0170183192553602,0.00374855574521972,0.00230536178331013,223,203,0.0359876434143249,0.0467089862775643,0.00338308918639275,0.00619627329983609,47026208,0.104627766599598,0.0131406044678055,1491,21,0.0535284274375012,22794,0.00198442046019717,22794,0.0566657185509739,0.00266936467907072
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0365714285714286,0.0482223619909246,0.00336613153806318,0.0063768115942029,4375,83,0.0245344592783233,0.0170183192553602,0.00374855574521972,0.00230536178331013,223,203,0.0359876434143249,0.0467089862775643,0.00338308918639275,0.00619627329983609,47026208,0.104627766599598,0.0131406044678055,1491,21,0.0535284274375012,22794,0.00198442046019717,22794,0.0566657185509739,0.00266936467907072
"7","ES","ESAN","ESMA",1661785,0.0569105691056911,0.035,0.00813008130081301,0.005,123,4,8414240,0.0365714285714286,0.0482223619909246,0.00336613153806318,0.0063768115942029,4375,83,0.0245344592783233,0.0170183192553602,0.00374855574521972,0.00230536178331013,223,203,0.0359876434143249,0.0467089862775643,0.00338308918639275,0.00619627329983609,47026208,0.104627766599598,0.0131406044678055,1491,21,0.0535284274375012,22794,0.00198442046019717,22794,0.0566657185509739,0.00266936467907072
"8","ES","ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,1,8414240,0.0365714285714286,0.0482223619909246,0.00336613153806318,0.0063768115942029,4375,83,0.0245344592783233,0.0170183192553602,0.00374855574521972,0.00230536178331013,223,203,0.0359876434143249,0.0467089862775643,0.00338308918639275,0.00619627329983609,47026208,0.104627766599598,0.0131406044678055,1491,21,0.0535284274375012,22794,0.00198442046019717,22794,0.0566657185509739,0.00266936467907072
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.0565092989985694,0.0858621933621934,0.000770416024653313,0.000434782608695652,1398,24,0.288461538461538,0.15,0,0,52,52,0.0648275862068965,0.0881623078071354,0.000742787312045056,0.000419190404797601,47026208,0.104627766599598,0.0131406044678055,1491,21,0.0535284274375012,22794,0.00198442046019717,22794,0.0566657185509739,0.00266936467907072
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.0565092989985694,0.0858621933621934,0.000770416024653313,0.000434782608695652,1398,24,0.288461538461538,0.15,0,0,52,52,0.0648275862068965,0.0881623078071354,0.000742787312045056,0.000419190404797601,47026208,0.104627766599598,0.0131406044678055,1491,21,0.0535284274375012,22794,0.00198442046019717,22794,0.0566657185509739,0.00266936467907072
