"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","ES","ESAN","ESAL",716820,0,0,0,0,0,0,8414240,0.0238993710691824,0.0312222222222222,NA,NA,2385,30,0,0,0,0,0,0,0.0238993710691824,0.0312222222222222,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"2","ES","ESAN","ESCO",782979,0,0,0,0,0,0,8414240,0.0238993710691824,0.0312222222222222,NA,NA,2385,30,0,0,0,0,0,0,0.0238993710691824,0.0312222222222222,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"3","ES","ESAN","ESGR",914678,0,0,0,0,0,0,8414240,0.0238993710691824,0.0312222222222222,NA,NA,2385,30,0,0,0,0,0,0,0.0238993710691824,0.0312222222222222,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"4","ES","ESAN","ESH",521870,0,0,0,0,0,0,8414240,0.0238993710691824,0.0312222222222222,NA,NA,2385,30,0,0,0,0,0,0,0.0238993710691824,0.0312222222222222,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"5","ES","ESAN","ESCA",1240155,0,0,0,0,0,0,8414240,0.0238993710691824,0.0312222222222222,NA,NA,2385,30,0,0,0,0,0,0,0.0238993710691824,0.0312222222222222,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"6","ES","ESAN","ESJ",633564,0,0,0,0,0,0,8414240,0.0238993710691824,0.0312222222222222,NA,NA,2385,30,0,0,0,0,0,0,0.0238993710691824,0.0312222222222222,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"7","ES","ESAN","ESMA",1661785,0,0,0,0,0,0,8414240,0.0238993710691824,0.0312222222222222,NA,NA,2385,30,0,0,0,0,0,0,0.0238993710691824,0.0312222222222222,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"8","ES","ESAN","ESSE",1942389,0,0,0,0,0,0,8414240,0.0238993710691824,0.0312222222222222,NA,NA,2385,30,0,0,0,0,0,0,0.0238993710691824,0.0312222222222222,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"9","ES","ESAR","ESTE",134137,0,0,0,0,0,0,1319291,0.0141509433962264,0.0253995272745273,NA,NA,1060,16,0,0,0,0,0,0,0.0141509433962264,0.0253995272745273,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"10","ES","ESAR","ESHU",220461,0,0,0,0,0,0,1319291,0.0141509433962264,0.0253995272745273,NA,NA,1060,16,0,0,0,0,0,0,0.0141509433962264,0.0253995272745273,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"11","ES","ESAR","ESZ",964693,0,0,0,0,0,0,1319291,0.0141509433962264,0.0253995272745273,NA,NA,1060,16,0,0,0,0,0,0,0.0141509433962264,0.0253995272745273,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"12","ES","ESAS","ESO",1022800,0.0072463768115942,0.015,NA,NA,690,8,1022800,0,0,0,0,0,0,0.0072463768115942,0.015,0,0,690,0,0.0072463768115942,0.015,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"13","ES","ESCB","ESS",581078,0.0100719424460432,0.0123076923076923,NA,NA,695,9,581078,0,0,0,0,0,0,0.0100719424460432,0.0123076923076923,0,0,695,0,0.0100719424460432,0.0123076923076923,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"14","ES","ESCE","ESCE",84777,0,0,0,0,0,0,84777,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"15","ES","ESCL","ESAV",157640,0,0,0,0,0,0,2399548,0.0337457817772778,0.0385714285714286,NA,NA,889,14,0,0,0,0,0,0,0.0337457817772778,0.0385714285714286,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"16","ES","ESCL","ESLE",460001,0,0,0,0,0,0,2399548,0.0337457817772778,0.0385714285714286,NA,NA,889,14,0,0,0,0,0,0,0.0337457817772778,0.0385714285714286,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"17","ES","ESCL","ESP",160980,0,0,0,0,0,0,2399548,0.0337457817772778,0.0385714285714286,NA,NA,889,14,0,0,0,0,0,0,0.0337457817772778,0.0385714285714286,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"18","ES","ESCL","ESSG",153129,0,0,0,0,0,0,2399548,0.0337457817772778,0.0385714285714286,NA,NA,889,14,0,0,0,0,0,0,0.0337457817772778,0.0385714285714286,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"19","ES","ESCL","ESSA",330119,0,0,0,0,0,0,2399548,0.0337457817772778,0.0385714285714286,NA,NA,889,14,0,0,0,0,0,0,0.0337457817772778,0.0385714285714286,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"20","ES","ESCL","ESZA",172539,0,0,0,0,0,0,2399548,0.0337457817772778,0.0385714285714286,NA,NA,889,14,0,0,0,0,0,0,0.0337457817772778,0.0385714285714286,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"21","ES","ESCL","ESVA",519546,0,0,0,0,0,0,2399548,0.0337457817772778,0.0385714285714286,NA,NA,889,14,0,0,0,0,0,0,0.0337457817772778,0.0385714285714286,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"22","ES","ESCL","ESBU",356958,0,0,0,0,0,0,2399548,0.0337457817772778,0.0385714285714286,NA,NA,889,14,0,0,0,0,0,0,0.0337457817772778,0.0385714285714286,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"23","ES","ESCL","ESSO",88636,0,0,0,0,0,0,2399548,0.0337457817772778,0.0385714285714286,NA,NA,889,14,0,0,0,0,0,0,0.0337457817772778,0.0385714285714286,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"24","ES","ESCM","ESCU",196329,0,0,0,0,0,0,2032863,0.0362785254534816,0.0410248447204969,NA,NA,1709,23,0,0,0,0,0,0,0.0362785254534816,0.0410248447204969,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"25","ES","ESCM","ESTO",694844,0,0,0,0,0,0,2032863,0.0362785254534816,0.0410248447204969,NA,NA,1709,23,0,0,0,0,0,0,0.0362785254534816,0.0410248447204969,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"26","ES","ESCM","ESCR",495761,0,0,0,0,0,0,2032863,0.0362785254534816,0.0410248447204969,NA,NA,1709,23,0,0,0,0,0,0,0.0362785254534816,0.0410248447204969,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"27","ES","ESCM","ESGU",257762,0,0,0,0,0,0,2032863,0.0362785254534816,0.0410248447204969,NA,NA,1709,23,0,0,0,0,0,0,0.0362785254534816,0.0410248447204969,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"28","ES","ESCM","ESAB",388167,0,0,0,0,0,0,2032863,0.0362785254534816,0.0410248447204969,NA,NA,1709,23,0,0,0,0,0,0,0.0362785254534816,0.0410248447204969,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"29","ES","ESCN","ESTF",1032983,0,0,0,0,0,0,2153389,0.0330578512396694,0.0408333333333333,NA,NA,605,8,0,0,0,0,0,0,0.0330578512396694,0.0408333333333333,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"30","ES","ESCN","ESGC",1120406,0,0,0,0,0,0,2153389,0.0330578512396694,0.0408333333333333,NA,NA,605,8,0,0,0,0,0,0,0.0330578512396694,0.0408333333333333,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"31","ES","ESCT","ESB",5664579,0,0,0,0,0,0,7675217,0.0329545454545455,0.0351388888888889,NA,NA,2640,30,0,0,0,0,0,0,0.0329545454545455,0.0351388888888889,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"32","ES","ESCT","ESL",434930,0,0,0,0,0,0,7675217,0.0329545454545455,0.0351388888888889,NA,NA,2640,30,0,0,0,0,0,0,0.0329545454545455,0.0351388888888889,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"33","ES","ESCT","EST",804664,0,0,0,0,0,0,7675217,0.0329545454545455,0.0351388888888889,NA,NA,2640,30,0,0,0,0,0,0,0.0329545454545455,0.0351388888888889,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"34","ES","ESCT","ESGI",771044,0,0,0,0,0,0,7675217,0.0329545454545455,0.0351388888888889,NA,NA,2640,30,0,0,0,0,0,0,0.0329545454545455,0.0351388888888889,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"35","ES","ESEX","ESCC",394151,0,0,0,0,0,0,1067710,0.0423645320197044,0.0391666666666667,NA,NA,1015,12,0,0,0,0,0,0,0.0423645320197044,0.0391666666666667,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"36","ES","ESEX","ESBA",673559,0,0,0,0,0,0,1067710,0.0423645320197044,0.0391666666666667,NA,NA,1015,12,0,0,0,0,0,0,0.0423645320197044,0.0391666666666667,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"37","ES","ESGA","ESLU",329587,0,0,0,0,0,0,2699499,0.0174848688634835,0.0255555555555556,NA,NA,1487,24,0,0,0,0,0,0,0.0174848688634835,0.0255555555555556,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"38","ES","ESGA","ESPO",942665,0,0,0,0,0,0,2699499,0.0174848688634835,0.0255555555555556,NA,NA,1487,24,0,0,0,0,0,0,0.0174848688634835,0.0255555555555556,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"39","ES","ESGA","ESC",1119596,0,0,0,0,0,0,2699499,0.0174848688634835,0.0255555555555556,NA,NA,1487,24,0,0,0,0,0,0,0.0174848688634835,0.0255555555555556,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"40","ES","ESGA","ESOR",307651,0,0,0,0,0,0,2699499,0.0174848688634835,0.0255555555555556,NA,NA,1487,24,0,0,0,0,0,0,0.0174848688634835,0.0255555555555556,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"41","ES","ESIB","ESPM",1149460,0.0266666666666667,0.0334126984126984,NA,NA,450,6,1149460,0,0,0,0,0,0,0.0266666666666667,0.0334126984126984,0,0,450,0,0.0266666666666667,0.0334126984126984,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"42","ES","ESMC","ESMU",1493898,0,0,NA,NA,375,5,1493898,0,0,0,0,0,0,0,0,0,0,375,0,0,0,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"43","ES","ESMD","ESM",6663394,0.0705663881151346,0.0661571362551755,NA,NA,5385,66,6663394,0,0,0,0,0,0,0.0705663881151346,0.0661571362551755,0,0,5385,0,0.0705663881151346,0.0661571362551755,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"44","ES","ESML","ESML",86487,0,0,0,0,0,0,86487,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"45","ES","ESNC","ESNA",654214,0.0371428571428571,0.0425,NA,NA,350,4,654214,0,0,0,0,0,0,0.0371428571428571,0.0425,0,0,350,0,0.0371428571428571,0.0425,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"46","ES","ESPV","ESSS",723576,0,0,0,0,0,0,2207776,0.0531803962460897,0.062463768115942,NA,NA,1918,23,0,0,0,0,0,0,0.0531803962460897,0.062463768115942,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"47","ES","ESPV","ESVI",331549,0,0,0,0,0,0,2207776,0.0531803962460897,0.062463768115942,NA,NA,1918,23,0,0,0,0,0,0,0.0531803962460897,0.062463768115942,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"48","ES","ESPV","ESBI",1152651,0,0,0,0,0,0,2207776,0.0531803962460897,0.062463768115942,NA,NA,1918,23,0,0,0,0,0,0,0.0531803962460897,0.062463768115942,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"49","ES","ESRI","ESLO",316798,0.02,0.02,NA,NA,100,2,316798,0,0,0,0,0,0,0.02,0.02,0,0,100,0,0.02,0.02,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"50","ES","ESVC","ESA",1858683,0,0,0,0,0,0,5003769,0.0423312883435583,0.0363668430335097,NA,NA,1630,27,0,0,0,0,0,0,0.0423312883435583,0.0363668430335097,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"51","ES","ESVC","ESCS",579962,0,0,0,0,0,0,5003769,0.0423312883435583,0.0363668430335097,NA,NA,1630,27,0,0,0,0,0,0,0.0423312883435583,0.0363668430335097,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
"52","ES","ESVC","ESV",2565124,0,0,0,0,0,0,5003769,0.0423312883435583,0.0363668430335097,NA,NA,1630,27,0,0,0,0,0,0,0.0423312883435583,0.0363668430335097,NA,NA,47026208,0.0554109334325028,NA,2689,30,0.0355358677403961,15338,0,0,0.0385005347202638,0
