"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/07/03","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESGA",2699499,50,3050,0,0,0.0259016393442623,0.00563719688853975,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESPV",2207776,50,2732,0,0,0.0563689604685212,0.00864826254346749,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESCM",2032863,50,3818,0,0,0.070717653221582,0.00813144806606498,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESVC",5003769,50,3270,0,0,0.0311926605504587,0.00595825566208741,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESAN",8414240,50,3140,0,0,0.0267515923566879,0.00564377818975128,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESAS",1022800,50,3707,1,100,0.0231993525762072,0.0048459362886525,NA,NA,0,0,0,0,0,0
"2020/07/03","ESCL",2399548,50,2856,1,40,0.0542717086834734,0.0083088119055208,NA,NA,0,0,0,0,0,0
"2020/07/03","ESEX",1067710,45,3416,0,0,0.0324941451990632,0.00594591257471112,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESIB",1149460,50,3044,1,30,0.0348226018396846,0.00651268311253197,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESCT",7675217,50,2746,0,0,0.056081573197378,0.00860548101236551,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESCB",581078,35,2960,0,0,0.0280405405405405,0.0059472952805995,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESAR",1319291,50,3733,0,0,0.0436646129118671,0.0065552463351292,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESRI",316798,23,1224,0,0,0.0686274509803922,0.0141634167112806,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESCN",2153389,50,3163,0,0,0.0347771103382864,0.00638497274659068,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESMD",6663394,50,3037,28,2034,0.105696410931841,0.0109344842194559,NA,NA,0,0,0,0,0.000983284169124877,0.00136206714663454
"2020/07/03","ESMC",1493898,50,3097,0,0,0.0145301905069422,0.00421439079315501,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/03","ESNC",654214,29,2590,2,70,0.0397683397683398,0.0075258394617913,NA,NA,0,0,0,0,0,0
