"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/05/08","ESCE",84777,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESGA",2699499,99,8301,4,520,0.0304782556318516,0.00369791321527122,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESPV",2207776,72,5323,3,162,0.0501596843885027,0.00586371096816525,NA,NA,0,0,0,0,0,0
"2020/05/08","ESCM",2032863,120,8449,10,610,0.0761036809089833,0.00565405313829158,NA,NA,0,0,0,0,0,0
"2020/05/08","ESVC",5003769,128,9800,5,450,0.0256122448979592,0.00312769780191217,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESAN",8414240,200,15603,7,536,0.027943344228674,0.00258600295194615,NA,NA,0,0,0,0,0.00961538461538462,0.0187549838461375
"2020/05/08","ESAS",1022800,45,3437,1,50,0.0189118417224324,0.00455385558772469,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESCL",2399548,98,7718,4,355,0.0452189686447266,0.00463562099783837,NA,NA,0,0,0,0,0,0
"2020/05/08","ESEX",1067710,33,2368,0,0,0.035472972972973,0.00745011946344637,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESIB",1149460,35,2235,1,80,0.0295302013422819,0.00701832610256182,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESCT",7675217,140,10095,7,375,0.0368499257057949,0.0036750243325395,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESCB",581078,19,1885,0,0,0.0228116710875332,0.0067400031565321,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESAR",1319291,50,3815,3,170,0.0377457404980341,0.00604755345576758,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESRI",316798,10,518,0,0,0.0482625482625483,0.0184563966609068,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESCN",2153389,30,2068,3,190,0.0227272727272727,0.00642324333777909,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESMD",6663394,200,17058,109,9838,0.110681205299566,0.00470814371685235,0,0,0.00409716125256073,0.00214178373035267,0.000852999715666761,0.000964830545884518,0.00916950484673828,0.00302384576402675
"2020/05/08","ESMC",1493898,46,3035,0,0,0.0177924217462932,0.00470314009852587,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","ESNC",654214,21,2080,1,200,0.0403846153846154,0.00846005136942193,NA,NA,NA,NA,NA,NA,NA,NA
