"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/10/11","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/11","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/11","ESGA",2699499,34,2145,0,0,0.0247086247086247,0.00656940325199218,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/11","ESPV",2207776,33,1591,0,0,0.0414833438089252,0.00979827696037444,0,0,NA,NA,NA,NA,NA,NA
"2020/10/11","ESCM",2032863,27,2151,2,116,0.0655509065550907,0.010459117945375,0.0120481927710843,0.0165967434511956,0,0,0,0,0.0344827586206897,0.0332047423094912
"2020/10/11","ESVC",5003769,36,2392,0,0,0.0288461538461538,0.00670741964182413,0,0,NA,NA,NA,NA,NA,NA
"2020/10/11","ESAN",8414240,50,3140,0,0,0.0267515923566879,0.00564377818975128,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/11","ESAS",1022800,18,1067,2,60,0.0234301780693533,0.00907622650839799,0,0,0,0,0,0,0,0
"2020/10/11","ESCL",2399548,37,2222,0,0,0.0513051305130513,0.00917317625191763,0,0,NA,NA,NA,NA,NA,NA
"2020/10/11","ESEX",1067710,9,893,0,0,0.0291153415453527,0.0110272475824256,0,0,NA,NA,NA,NA,NA,NA
"2020/10/11","ESIB",1149460,12,779,0,0,0.024390243902439,0.0108324202688301,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/11","ESCT",7675217,43,2285,0,0,0.0542669584245077,0.00928874435611106,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/11","ESCB",581078,9,630,0,0,0.0396825396825397,0.0152435092453169,0,0,NA,NA,NA,NA,NA,NA
"2020/10/11","ESAR",1319291,13,1000,0,0,0.036,0.0115461676288442,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/11","ESRI",316798,14,726,0,0,0.0826446280991736,0.0200288447287041,0,0,NA,NA,NA,NA,NA,NA
"2020/10/11","ESCN",2153389,17,855,0,0,0.0690058479532164,0.016989533675195,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/11","ESMD",6663394,50,2899,28,1874,0.144187650914108,0.0127872539743081,0.0165574335977923,0.0046450992232906,0.0096051227321238,0.00441589714933353,0.0013721603903034,0.00167597513680993,0.0217391304347826,0.00674815884455337
"2020/10/11","ESMC",1493898,13,714,0,0,0.0196078431372549,0.0101698327616293,0.00699300699300699,0.00965768884840228,NA,NA,NA,NA,NA,NA
"2020/10/11","ESNC",654214,9,590,0,0,0.0322033898305085,0.0142450811672836,0,0,NA,NA,NA,NA,NA,NA
