"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/06/03","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/03","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/03","ESGA",2699499,50,2869,4,172,0.0278842802370164,0.0060245070825179,NA,NA,0,0,0,0,0,0
"2020/06/03","ESPV",2207776,50,2736,3,39,0.0529970760233918,0.00839443864234262,NA,NA,0,0,0,0,0,0
"2020/06/03","ESCM",2032863,50,3818,3,310,0.070717653221582,0.00813144806606498,NA,NA,0,0,0,0,0,0
"2020/06/03","ESVC",5003769,50,3177,3,224,0.0333648095687756,0.00624475076150124,NA,NA,0,0,0,0,0,0
"2020/06/03","ESAN",8414240,50,2886,5,280,0.0318780318780319,0.00640930170264453,NA,NA,0,0,0,0,0.0037037037037037,0.00724567057281972
"2020/06/03","ESAS",1022800,50,3782,2,100,0.0232681121099947,0.00480458173425815,NA,NA,0,0,0,0,0,0
"2020/06/03","ESCL",2399548,50,2854,2,150,0.0501051156271899,0.00800386795849042,NA,NA,0,0,0,0,0,0
"2020/06/03","ESEX",1067710,45,3416,0,0,0.0324941451990632,0.00594591257471112,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/03","ESIB",1149460,50,3367,1,7,0.0308880308880309,0.00584397868146789,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/03","ESCT",7675217,50,2697,6,147,0.0604375231738969,0.00899339728375016,NA,NA,0,0,0,0,0,0
"2020/06/03","ESCB",581078,34,2810,3,130,0.0277580071174377,0.00607402059329998,NA,NA,0,0,0,0,0,0
"2020/06/03","ESAR",1319291,50,3733,1,80,0.0436646129118671,0.0065552463351292,NA,NA,0,0,0,0,0,0
"2020/06/03","ESRI",316798,15,861,2,200,0.0476190476190476,0.014224670604712,NA,NA,0,0,0,0,0,0
"2020/06/03","ESCN",2153389,49,2963,5,148,0.035437057036787,0.00665696656307686,NA,NA,0,0,0,0,0,0
"2020/06/03","ESMD",6663394,50,3950,45,3390,0.089873417721519,0.00891899810123009,NA,NA,0.00810372771474878,0.0031637055475429,0.00115767538782126,0.00119994785943872,0.00324149108589951,0.00200580125414128
"2020/06/03","ESMC",1493898,50,3097,1,30,0.0145301905069422,0.00421439079315501,NA,NA,0,0,0,0,0,0
"2020/06/03","ESNC",654214,27,2520,1,18,0.0396825396825397,0.00762175462265844,NA,NA,0,0,0,0,0,0
