"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/09/04","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESGA",2699499,116,8025,0,0,0.0326479750778816,0.00388817647375005,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESPV",2207776,72,3934,0,0,0.0559227249618709,0.00718007280176323,0,0,NA,NA,NA,NA,NA,NA
"2020/09/04","ESCM",2032863,106,7576,0,0,0.0857972544878564,0.00630646607681672,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESVC",5003769,142,10698,0,0,0.0271078706300243,0.0030773496330051,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESAN",8414240,200,13782,0,0,0.0264838194746771,0.00268073487770056,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESAS",1022800,66,4922,1,25,0.0239739943112556,0.00427344560126987,0,0,0,0,0,0,0,0
"2020/09/04","ESCL",2399548,101,6595,0,0,0.0545868081880212,0.00548271120403716,0,0,NA,NA,NA,NA,NA,NA
"2020/09/04","ESEX",1067710,26,1960,0,0,0.0260204081632653,0.007047775088344,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESIB",1149460,47,2744,0,0,0.0324344023323615,0.00662825482294615,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESCT",7675217,135,7999,0,0,0.0565070633829229,0.00506000490975587,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESCB",581078,25,2065,0,0,0.0358353510895884,0.0080171405416609,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESAR",1319291,53,3943,0,0,0.0438752219122496,0.00639295506817179,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESRI",316798,21,1139,0,0,0.0728709394205443,0.0150950136537793,0,0,NA,NA,NA,NA,NA,NA
"2020/09/04","ESCN",2153389,33,1972,0,0,0.0405679513184584,0.0087074960203428,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/04","ESMD",6663394,200,14915,24,1695,0.0873617163928931,0.00453154589190163,0.00926598837209302,0.00253123979744732,0.00648967551622419,0.00382261820147252,0.000927096502317741,0.00144885292277635,0.00648967551622419,0.00382261820147252
"2020/09/04","ESMC",1493898,55,3362,0,0,0.0208209399167162,0.00482647944149394,0.04,0.0768145868216849,NA,NA,NA,NA,NA,NA
"2020/09/04","ESNC",654214,25,2070,0,0,0.0405797101449275,0.00850005699830019,0,0,NA,NA,NA,NA,NA,NA
