"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/07/29","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESGA",2699499,164,12299,0,0,0.0291080575656557,0.00297101778280742,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESPV",2207776,111,7313,0,0,0.0511418022699303,0.00504880939978275,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESCM",2032863,155,11397,0,0,0.0730016671053786,0.0047759380240786,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESVC",5003769,191,14195,0,0,0.0269108841141247,0.00266207742843288,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESAN",8414240,200,13782,0,0,0.0264838194746771,0.00268073487770056,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESAS",1022800,81,6084,1,15,0.0215318869165023,0.00364726964399441,0,0,0,0,0,0,0.0666666666666667,0.126233673373033
"2020/07/29","ESCL",2399548,145,10294,0,0,0.0469205362346998,0.00408509394422569,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESEX",1067710,45,3416,0,0,0.0324941451990632,0.00594591257471112,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESIB",1149460,57,3694,0,0,0.0322144017325393,0.00569395798382305,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESCT",7675217,200,12728,0,0,0.0472972972972973,0.00368777884490731,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESCB",581078,35,2960,0,0,0.0280405405405405,0.0059472952805995,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESAR",1319291,75,5513,0,0,0.0404498458189733,0.00520051519734832,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESRI",316798,23,1224,0,0,0.0686274509803922,0.0141634167112806,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESCN",2153389,50,3163,0,0,0.0347771103382864,0.00638497274659068,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESMD",6663394,200,14403,23,1910,0.0890786641671874,0.00465209843700295,0.00704845814977974,0.00486699892418045,0.00159574468085106,0.00180428060528708,0.000227963525835866,0.000682420935569337,0.00106382978723404,0.00147358132478803
"2020/07/29","ESMC",1493898,61,3792,0,0,0.0181962025316456,0.0042541878361802,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/29","ESNC",654214,30,2620,0,0,0.0396946564885496,0.0074759801929316,NA,NA,NA,NA,NA,NA,NA,NA
