"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/06/15","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/15","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/15","ESGA",2699499,100,6800,3,400,0.0285294117647059,0.00395689814883721,NA,NA,0,0,0,0,0,0
"2020/06/15","ESPV",2207776,100,6313,7,420,0.0533819103437351,0.00554516727881433,NA,NA,0.0133333333333333,0.0116087926366205,0.0019047619047619,0.00441304948376431,0,0
"2020/06/15","ESCM",2032863,100,7061,1,100,0.0845489307463532,0.00648913207004209,NA,NA,0,0,0,0,0.02,0.0274394957835607
"2020/06/15","ESVC",5003769,100,7640,7,695,0.0301047120418848,0.00383160803357197,NA,NA,0,0,0,0,0,0
"2020/06/15","ESAN",8414240,100,6372,9,633,0.029504080351538,0.00415478069872718,NA,NA,0.00631911532385466,0.00617302227903433,0.000902730760550666,0.00233953336186201,0.00315955766192733,0.00437191997057773
"2020/06/15","ESAS",1022800,79,5944,2,75,0.0210296096904441,0.00364761568882382,NA,NA,0,0,0,0,0,0
"2020/06/15","ESCL",2399548,100,6555,3,122,0.0532418001525553,0.00543510133954474,NA,NA,0,0,0,0,0,0
"2020/06/15","ESEX",1067710,45,3416,0,0,0.0324941451990632,0.00594591257471112,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/15","ESIB",1149460,56,3664,3,137,0.0324781659388646,0.00573979648523486,NA,NA,0,0,0,0,0,0
"2020/06/15","ESCT",7675217,100,5758,6,281,0.0611323376172282,0.00618799497886895,NA,NA,0,0,0,0,0,0
"2020/06/15","ESCB",581078,35,2960,1,150,0.0280405405405405,0.0059472952805995,NA,NA,0,0,0,0,0,0
"2020/06/15","ESAR",1319291,75,5513,0,0,0.0404498458189733,0.00520051519734832,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/15","ESRI",316798,23,1224,9,463,0.0686274509803922,0.0141634167112806,NA,NA,0,0,0.00339401419315026,0.0052975634643434,0.00215982721382289,0.00422860960833714
"2020/06/15","ESCN",2153389,50,3163,2,213,0.0347771103382864,0.00638497274659068,NA,NA,0,0,0,0,0,0
"2020/06/15","ESMD",6663394,100,7453,44,2519,0.0876157252113243,0.00641892728847811,NA,NA,0.00836986847349542,0.00356477344858409,0.00119569549621363,0.00135222281675428,0.000797130330809087,0.00110430557292984
"2020/06/15","ESMC",1493898,61,3792,1,30,0.0181962025316456,0.0042541878361802,NA,NA,0,0,0,0,0,0
"2020/06/15","ESNC",654214,27,2520,0,0,0.0396825396825397,0.00762175462265844,NA,NA,NA,NA,NA,NA,NA,NA
