"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/10/04","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/04","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/04","ESGA",2699499,65,3998,0,0,0.0262631315657829,0.00495702098835968,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/04","ESPV",2207776,41,2092,0,0,0.0521032504780115,0.00952314017203425,0,0,NA,NA,NA,NA,NA,NA
"2020/10/04","ESCM",2032863,39,3214,3,166,0.0653391412570006,0.00854356039651693,0.0120481927710843,0.0165967434511956,0,0,0,0,0.0240963855421687,0.0233277827388597
"2020/10/04","ESVC",5003769,64,4425,1,30,0.0300564971751412,0.0050307629706981,0,0,NA,NA,NA,NA,NA,NA
"2020/10/04","ESAN",8414240,94,5918,0,0,0.0299087529570801,0.00433976343582191,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/04","ESAS",1022800,40,2772,2,60,0.0245310245310245,0.00575858858598472,0,0,0,0,0,0,0,0
"2020/10/04","ESCL",2399548,52,2946,4,270,0.0519348268839104,0.0080127235735768,0,0,0.0185185185185185,0.0160809012092816,0.00264550264550265,0.0061269605525574,0.0185185185185185,0.0160809012092816
"2020/10/04","ESEX",1067710,13,1248,1,200,0.0296474358974359,0.0094102063440684,0,0,0,0,0,0,0,0
"2020/10/04","ESIB",1149460,22,1459,0,0,0.0363262508567512,0.00960054192113006,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/04","ESCT",7675217,84,4803,0,0,0.0587133041848844,0.00664845936532702,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/04","ESCB",581078,17,1125,1,50,0.0373333333333333,0.0110779188860129,0,0,0,0,0,0,0,0
"2020/10/04","ESAR",1319291,25,1698,0,0,0.0465253239104829,0.0100179424432594,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/04","ESRI",316798,14,726,0,0,0.0826446280991736,0.0200288447287041,0,0,NA,NA,NA,NA,NA,NA
"2020/10/04","ESCN",2153389,20,1095,0,0,0.0575342465753425,0.0137923108164331,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/04","ESMD",6663394,100,6224,36,2221,0.116645244215938,0.00797470071294005,0.0125321336760925,0.00276367706431261,0.0121566861773976,0.00455748708783918,0.00173666945391394,0.00173162941183803,0.0200840728631481,0.00594237506624819
"2020/10/04","ESMC",1493898,19,1043,2,261,0.0191754554170662,0.00832289552460655,0.00699300699300699,0.00965768884840228,0,0,0,0,0,0
"2020/10/04","ESNC",654214,10,640,0,0,0.0328125,0.0138017164863146,0,0,NA,NA,NA,NA,NA,NA
