"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/03/15","ESAN",8414240,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/16","ESAN",8414240,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/17","ESAN",8414240,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/18","ESAN",8414240,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/19","ESAN",8414240,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/20","ESAN",8414240,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/21","ESAN",8414240,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/22","ESAN",8414240,18,1220,18,1220,0.0180327868852459,0.00746703340887691,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/23","ESAN",8414240,18,1220,18,1220,0.0180327868852459,0.00746703340887691,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/24","ESAN",8414240,21,1360,21,1360,0.0176470588235294,0.00699759137773532,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/25","ESAN",8414240,48,3740,48,3740,0.0195187165775401,0.00443361086539908,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/26","ESAN",8414240,50,4010,50,4010,0.0211970074812968,0.00445821311871356,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/27","ESAN",8414240,50,4135,50,4135,0.0200725513905683,0.00427472897285742,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/28","ESAN",8414240,50,4150,50,4150,0.0224096385542169,0.00450318640033909,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/29","ESAN",8414240,50,4210,50,4210,0.0209026128266033,0.00432135830275891,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/30","ESAN",8414240,50,4275,50,4275,0.0194152046783626,0.00413612443118747,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/31","ESAN",8414240,50,4025,50,4025,0.0211180124223602,0.00444177788761201,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/01","ESAN",8414240,50,4220,50,4220,0.0267772511848341,0.0048705834391086,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/02","ESAN",8414240,50,4011,50,4011,0.024931438544004,0.00482517430022669,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/03","ESAN",8414240,50,4011,50,4011,0.024931438544004,0.00482517430022669,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/04","ESAN",8414240,50,4181,50,4181,0.0251136091844056,0.00474285204509076,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/05","ESAN",8414240,50,4181,50,4181,0.0251136091844056,0.00474285204509076,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/06","ESAN",8414240,50,4261,50,4261,0.0246421027927716,0.00465493058064457,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/07","ESAN",8414240,50,4061,50,4061,0.0241319871952721,0.00471980092226682,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/08","ESAN",8414240,50,4061,50,4061,0.0236394976606747,0.00467257003061115,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/09","ESAN",8414240,50,3475,50,3475,0.0235971223021583,0.00504678418726748,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","ESAN",8414240,50,3588,50,3588,0.0178372352285396,0.00433089222452909,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/11","ESAN",8414240,50,3478,50,3478,0.0227142035652674,0.00495156919547809,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","ESAN",8414240,50,3947,50,3947,0.0258424119584495,0.00494989127126728,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","ESAN",8414240,50,3947,50,3947,0.0258424119584495,0.00494989127126728,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","ESAN",8414240,50,4067,50,4067,0.0255716744529137,0.00485138273407837,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/15","ESAN",8414240,50,4017,50,4017,0.0253920836445108,0.00486475880170579,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/16","ESAN",8414240,50,3912,50,3912,0.0253067484662577,0.00492153776280432,NA,NA,NA,NA,NA,NA,NA,NA
