"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/07/31","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESGA",2699499,100,6800,0,0,0.0285294117647059,0.00395689814883721,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESPV",2207776,100,6253,1,100,0.051975051975052,0.00550188142008622,0,0,0,0,0,0,0,0
"2020/07/31","ESCM",2032863,100,7061,0,0,0.0845489307463532,0.00648913207004209,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESVC",5003769,100,7640,0,0,0.0301047120418848,0.00383160803357197,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESAN",8414240,100,6372,0,0,0.029504080351538,0.00415478069872718,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESAS",1022800,81,6084,1,15,0.0215318869165023,0.00364726964399441,0,0,0,0,0,0,0.0666666666666667,0.126233673373033
"2020/07/31","ESCL",2399548,100,6495,0,0,0.0545034642032333,0.00552078122694544,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESEX",1067710,45,3416,0,0,0.0324941451990632,0.00594591257471112,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESIB",1149460,57,3694,0,0,0.0322144017325393,0.00569395798382305,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESCT",7675217,100,5758,0,0,0.0611323376172282,0.00618799497886895,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESCB",581078,35,2960,0,0,0.0280405405405405,0.0059472952805995,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESAR",1319291,75,5513,0,0,0.0404498458189733,0.00520051519734832,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESRI",316798,23,1224,0,0,0.0686274509803922,0.0141634167112806,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESCN",2153389,50,3163,0,0,0.0347771103382864,0.00638497274659068,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESMD",6663394,100,7015,29,2395,0.0893799002138275,0.00667609952121267,0.00683760683760684,0.00385542027037311,0.000845665961945032,0.00117151602077004,0.000120809423135005,0.000442952022253356,0.00126849894291755,0.00143450460719886
"2020/07/31","ESMC",1493898,61,3792,0,0,0.0181962025316456,0.0042541878361802,NA,NA,NA,NA,NA,NA,NA,NA
"2020/07/31","ESNC",654214,30,2620,0,0,0.0396946564885496,0.0074759801929316,NA,NA,NA,NA,NA,NA,NA,NA
