"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/10/16","ESCE",84777,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/16","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/16","ESGA",2699499,6,472,0,0,0.0169491525423729,0.011644988844788,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/16","ESPV",2207776,12,599,0,0,0.0467445742904841,0.0169046011042451,0,0,NA,NA,NA,NA,NA,NA
"2020/10/16","ESCM",2032863,6,476,2,116,0.0588235294117647,0.0211376004571446,0.0120481927710843,0.0165967434511956,0,0,0,0,0.0344827586206897,0.0332047423094912
"2020/10/16","ESVC",5003769,9,734,0,0,0.0108991825613079,0.00751133799845677,0,0,NA,NA,NA,NA,NA,NA
"2020/10/16","ESAN",8414240,13,863,0,0,0.0289687137891078,0.0111898408854548,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/16","ESAS",1022800,9,390,1,30,0.0333333333333333,0.0178153160682054,0,0,0,0,0,0,0,0
"2020/10/16","ESCL",2399548,10,632,0,0,0.0569620253164557,0.018069529892611,0,0,NA,NA,NA,NA,NA,NA
"2020/10/16","ESEX",1067710,1,200,0,0,0.05,0.0302050735790339,0,0,NA,NA,NA,NA,NA,NA
"2020/10/16","ESIB",1149460,5,174,0,0,0.0229885057471264,0.0222678698831807,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/16","ESCT",7675217,12,428,0,0,0.0280373831775701,0.0156393869764997,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/16","ESCB",581078,5,330,0,0,0.0606060606060606,0.0257438221197909,0,0,NA,NA,NA,NA,NA,NA
"2020/10/16","ESAR",1319291,1,80,0,0,0.05,0.0477584147013606,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/16","ESRI",316798,11,583,0,0,0.0789022298456261,0.0218832245890531,0,0,NA,NA,NA,NA,NA,NA
"2020/10/16","ESCN",2153389,6,348,0,0,0.0373563218390805,0.0199238518973219,NA,NA,NA,NA,NA,NA,NA,NA
"2020/10/16","ESMD",6663394,50,3523,50,3523,0.109849560034062,0.0103257744836738,0.0144230769230769,0.00418355051133058,0.00981807681201271,0.00328391989491276,0.0014025824017161,0.00124646835519087,0.0146137787056367,0.0040617746072517
"2020/10/16","ESMC",1493898,5,316,0,0,0.0221518987341772,0.0162272798834352,0.00699300699300699,0.00965768884840228,NA,NA,NA,NA,NA,NA
"2020/10/16","ESNC",654214,5,218,0,0,0.0229357798165138,0.0198718433289376,0,0,NA,NA,NA,NA,NA,NA
