"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DEBB",2485000,0.0909090909090909,0.0833333333333333,NA,NA,NA,NA,22,2,0.0909090909090909,0.0833333333333333,NA,NA,NA,NA
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DEBE",3520000,0.0440528634361234,0.0315584415584416,0,0,0,0,454,21,0.0440528634361234,0.0315584415584416,0,0,0,0
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DEBW",10880000,0.0421052631578947,0.0353508771929825,0,0,0,0,380,19,0.0421052631578947,0.0353508771929825,0,0,0,0
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DEBY",12844000,0.0301587301587302,0.0371666666666667,0.0303030303030303,0.0222222222222222,0.0303030303030303,0.0222222222222222,630,20,0.0301587301587302,0.0371666666666667,0.0303030303030303,0.0222222222222222,0.0303030303030303,0.0222222222222222
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DEHB",671000,0.1,0.1,NA,NA,NA,NA,20,1,0.1,0.1,NA,NA,NA,NA
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DEHE",6176000,0.0206185567010309,0.0228654499910539,0,0,0.0454545454545455,0.0277777777777778,1067,27,0.0206185567010309,0.0228654499910539,0,0,0.0454545454545455,0.0277777777777778
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DEHH",1787000,0.0929203539823009,0.085,0,0,0,0,226,6,0.0929203539823009,0.085,0,0,0,0
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DEMV",1612000,0,0,NA,NA,NA,NA,30,1,0,0,NA,NA,NA,NA
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DENI",7927000,0.0104529616724739,0.003,0,0,0,0,287,10,0.0104529616724739,0.003,0,0,0,0
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DENW",17865000,0.0268199233716475,0.0487012987012987,0,0,0,0,261,11,0.0268199233716475,0.0487012987012987,0,0,0,0
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DERP",4053000,0.0421052631578947,0.0270833333333333,NA,NA,NA,NA,95,4,0.0421052631578947,0.0270833333333333,NA,NA,NA,NA
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DESH",2859000,0.0116279069767442,0.00833333333333333,NA,NA,NA,NA,86,4,0.0116279069767442,0.00833333333333333,NA,NA,NA,NA
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DESL",996000,0,0,NA,NA,NA,NA,30,1,0,0,NA,NA,NA,NA
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DESN",4085000,0,0,NA,NA,NA,NA,62,3,0,0,NA,NA,NA,NA
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DEST",2245000,0,0,NA,NA,NA,NA,40,2,0,0,NA,NA,NA,NA
"DE","2020/09/15",82176000,0.0143014301430143,NA,NA,909,19,0.0293797294534732,3305,0.00616134432819568,0.0106053410470064,3305,0.0261271964508137,0.00483228357965988,0.00483228357965988,"DETH",2171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
