"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","sumreach_regs_rhs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","IT","IT21","ITAL",421284,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"2","IT","IT21","ITVC",170911,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"3","IT","IT21","ITAT",214638,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"4","IT","IT21","ITTO",2259523,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"5","IT","IT21","ITCN",587089,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"6","IT","IT21","ITVB",158349,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"7","IT","IT21","ITNO",369018,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"8","IT","IT21","ITBI",175585,NA,NA,0,4356397,NA,NA,130,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"9","IT","IT23","ITAO",125666,NA,NA,0,125666,NA,NA,0,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"10","IT","IT25","ITBS",1265954,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"11","IT","IT25","ITBG",1114590,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"12","IT","IT25","ITPV",545888,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"13","IT","IT25","ITCO",599204,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"14","IT","IT25","ITCR",358955,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"15","IT","IT25","ITMI",3250315,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"16","IT","IT25","ITVA",890768,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"17","IT","IT25","ITMB",873935,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"18","IT","IT25","ITLC",337380,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"19","IT","IT25","ITSO",181095,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"20","IT","IT25","ITMN",412292,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"21","IT","IT25","ITLO",230198,NA,NA,0,10060574,0.0538033395176252,0.0570299145299145,1078,0,0,0,0.0538033395176252,0.0570299145299145,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"22","IT","IT32","ITBZ",531178,NA,NA,0,1072276,0.0545454545454545,0.075,110,0,0,0,0.0545454545454545,0.075,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"23","IT","IT32","ITTN",541098,NA,NA,0,1072276,0.0545454545454545,0.075,110,0,0,0,0.0545454545454545,0.075,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"24","IT","IT34","ITRO",234937,NA,NA,0,4905854,0.0330739299610895,0.0302651515151515,514,0,0,0,0.0330739299610895,0.0302651515151515,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"25","IT","IT34","ITVE",853338,NA,NA,0,4905854,0.0330739299610895,0.0302651515151515,514,0,0,0,0.0330739299610895,0.0302651515151515,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"26","IT","IT34","ITPD",937908,NA,NA,0,4905854,0.0330739299610895,0.0302651515151515,514,0,0,0,0.0330739299610895,0.0302651515151515,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"27","IT","IT34","ITVI",862418,NA,NA,0,4905854,0.0330739299610895,0.0302651515151515,514,0,0,0,0.0330739299610895,0.0302651515151515,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"28","IT","IT34","ITBL",202950,NA,NA,0,4905854,0.0330739299610895,0.0302651515151515,514,0,0,0,0.0330739299610895,0.0302651515151515,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"29","IT","IT34","ITTV",887806,NA,NA,0,4905854,0.0330739299610895,0.0302651515151515,514,0,0,0,0.0330739299610895,0.0302651515151515,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"30","IT","IT34","ITVR",926497,NA,NA,0,4905854,0.0330739299610895,0.0302651515151515,514,0,0,0,0.0330739299610895,0.0302651515151515,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"31","IT","IT36","ITPN",312533,NA,NA,0,1215220,NA,NA,80,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"32","IT","IT36","ITTS",234493,NA,NA,0,1215220,NA,NA,80,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"33","IT","IT36","ITUD",528791,NA,NA,0,1215220,NA,NA,80,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"34","IT","IT36","ITGO",139403,NA,NA,0,1215220,NA,NA,80,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"35","IT","IT42","ITIM",213840,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"36","IT","IT42","ITSV",276064,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"37","IT","IT42","ITSP",219556,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"38","IT","IT42","ITGE",841180,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"39","IT","IT45","ITRN",339017,NA,NA,0,4459477,0.025,0.0488888888888889,520,0,0,0,0.025,0.0488888888888889,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"40","IT","IT45","ITFE",345691,NA,NA,0,4459477,0.025,0.0488888888888889,520,0,0,0,0.025,0.0488888888888889,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"41","IT","IT45","ITPC",287152,NA,NA,0,4459477,0.025,0.0488888888888889,520,0,0,0,0.025,0.0488888888888889,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"42","IT","IT45","ITMO",705393,NA,NA,0,4459477,0.025,0.0488888888888889,520,0,0,0,0.025,0.0488888888888889,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"43","IT","IT45","ITFC",394627,NA,NA,0,4459477,0.025,0.0488888888888889,520,0,0,0,0.025,0.0488888888888889,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"44","IT","IT45","ITPR",451631,NA,NA,0,4459477,0.025,0.0488888888888889,520,0,0,0,0.025,0.0488888888888889,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"45","IT","IT45","ITRA",389456,NA,NA,0,4459477,0.025,0.0488888888888889,520,0,0,0,0.025,0.0488888888888889,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"46","IT","IT45","ITBO",1014619,NA,NA,0,4459477,0.025,0.0488888888888889,520,0,0,0,0.025,0.0488888888888889,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"47","IT","IT45","ITRE",531891,NA,NA,0,4459477,0.025,0.0488888888888889,520,0,0,0,0.025,0.0488888888888889,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"48","IT","IT52","ITAR",342654,NA,NA,0,3729641,0.025,0.0238333333333333,400,0,0,0,0.025,0.0238333333333333,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"49","IT","IT52","ITPO",257716,NA,NA,0,3729641,0.025,0.0238333333333333,400,0,0,0,0.025,0.0238333333333333,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"50","IT","IT52","ITPT",292473,NA,NA,0,3729641,0.025,0.0238333333333333,400,0,0,0,0.025,0.0238333333333333,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
"51","IT","IT52","ITGR",221629,NA,NA,0,3729641,0.025,0.0238333333333333,400,0,0,0,0.025,0.0238333333333333,60453010,0.0148563882469462,0.0148694779116466,6058,0.0399030536908231,0.0457969124374991,2622,0.0224223279697394,0.0242118435022901
