"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","sumreach_regs_rhs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","IT","IT21","ITAL",421284,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"2","IT","IT21","ITVC",170911,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"3","IT","IT21","ITAT",214638,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"4","IT","IT21","ITTO",2259523,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"5","IT","IT21","ITCN",587089,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"6","IT","IT21","ITVB",158349,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"7","IT","IT21","ITNO",369018,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"8","IT","IT21","ITBI",175585,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"9","IT","IT23","ITAO",125666,NA,NA,0,125666,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"10","IT","IT25","ITBS",1265954,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"11","IT","IT25","ITBG",1114590,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"12","IT","IT25","ITPV",545888,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"13","IT","IT25","ITCO",599204,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"14","IT","IT25","ITCR",358955,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"15","IT","IT25","ITMI",3250315,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"16","IT","IT25","ITVA",890768,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"17","IT","IT25","ITMB",873935,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"18","IT","IT25","ITLC",337380,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"19","IT","IT25","ITSO",181095,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"20","IT","IT25","ITMN",412292,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"21","IT","IT25","ITLO",230198,NA,NA,0,10060574,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"22","IT","IT32","ITBZ",531178,NA,NA,0,1072276,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"23","IT","IT32","ITTN",541098,NA,NA,0,1072276,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"24","IT","IT34","ITRO",234937,NA,NA,0,4905854,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"25","IT","IT34","ITVE",853338,NA,NA,0,4905854,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"26","IT","IT34","ITPD",937908,NA,NA,0,4905854,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"27","IT","IT34","ITVI",862418,NA,NA,0,4905854,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"28","IT","IT34","ITBL",202950,NA,NA,0,4905854,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"29","IT","IT34","ITTV",887806,NA,NA,0,4905854,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"30","IT","IT34","ITVR",926497,NA,NA,0,4905854,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"31","IT","IT36","ITPN",312533,NA,NA,0,1215220,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"32","IT","IT36","ITTS",234493,NA,NA,0,1215220,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"33","IT","IT36","ITUD",528791,NA,NA,0,1215220,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"34","IT","IT36","ITGO",139403,NA,NA,0,1215220,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"35","IT","IT42","ITIM",213840,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"36","IT","IT42","ITSV",276064,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"37","IT","IT42","ITSP",219556,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"38","IT","IT42","ITGE",841180,NA,NA,0,1550640,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"39","IT","IT45","ITRN",339017,NA,NA,0,4459477,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"40","IT","IT45","ITFE",345691,NA,NA,0,4459477,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"41","IT","IT45","ITPC",287152,NA,NA,0,4459477,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"42","IT","IT45","ITMO",705393,NA,NA,0,4459477,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"43","IT","IT45","ITFC",394627,NA,NA,0,4459477,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"44","IT","IT45","ITPR",451631,NA,NA,0,4459477,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"45","IT","IT45","ITRA",389456,NA,NA,0,4459477,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"46","IT","IT45","ITBO",1014619,NA,NA,0,4459477,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"47","IT","IT45","ITRE",531891,NA,NA,0,4459477,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"48","IT","IT52","ITAR",342654,NA,NA,0,3729641,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"49","IT","IT52","ITPO",257716,NA,NA,0,3729641,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"50","IT","IT52","ITPT",292473,NA,NA,0,3729641,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"51","IT","IT52","ITGR",221629,NA,NA,0,3729641,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"52","IT","IT52","ITLU",387876,NA,NA,0,3729641,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"53","IT","IT52","ITSI",267197,NA,NA,0,3729641,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"54","IT","IT52","ITMS",194878,NA,NA,0,3729641,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"55","IT","IT52","ITFI",1011349,NA,NA,0,3729641,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"56","IT","IT52","ITLI",334832,NA,NA,0,3729641,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"57","IT","IT52","ITPI",419037,NA,NA,0,3729641,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"58","IT","IT55","ITPG",656382,NA,NA,0,882015,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"59","IT","IT55","ITTR",225633,NA,NA,0,882015,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"60","IT","IT57","ITAN",471228,NA,NA,0,1525271,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"61","IT","IT57","ITFM",173800,NA,NA,0,1525271,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"62","IT","IT57","ITMC",314178,NA,NA,0,1525271,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"63","IT","IT57","ITPU",358886,NA,NA,0,1525271,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"64","IT","IT57","ITAP",207179,NA,NA,0,1525271,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"65","IT","IT62","ITLT",575254,NA,NA,0,5879082,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"66","IT","IT62","ITRI",155503,NA,NA,0,5879082,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"67","IT","IT62","ITRM",4342212,NA,NA,0,5879082,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"68","IT","IT62","ITVT",317030,NA,NA,0,5879082,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"69","IT","IT62","ITFR",489083,NA,NA,0,5879082,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"70","IT","IT65","ITCH",385588,NA,NA,0,1311580,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"71","IT","IT65","ITAQ",299031,NA,NA,0,1311580,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"72","IT","IT65","ITPE",318909,NA,NA,0,1311580,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"73","IT","IT65","ITTE",308052,NA,NA,0,1311580,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"74","IT","IT67","ITIS",84379,NA,NA,0,305617,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"75","IT","IT67","ITCB",221238,NA,NA,0,305617,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"76","IT","IT72","ITNA",3084890,NA,NA,0,5801692,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"77","IT","IT72","ITBN",277018,NA,NA,0,5801692,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"78","IT","IT72","ITAV",418306,NA,NA,0,5801692,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"79","IT","IT72","ITCE",922965,NA,NA,0,5801692,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"80","IT","IT72","ITSA",1098513,NA,NA,0,5801692,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"81","IT","IT75","ITBA",1251994,NA,NA,0,4029053,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"82","IT","IT75","ITBT",390011,NA,NA,0,4029053,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
"83","IT","IT75","ITLE",795134,NA,NA,0,4029053,NA,NA,0,0,0,0,NA,NA,60453010,0.0123925974884336,0.014157693228045,6052,0,0,0,0.0123925974884336,0.014157693228045
