"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR01",614331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR02",555094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR03",353124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR04",165155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR05",142312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR06",1094579,0,0,NA,NA,NA,NA,80,1,0,0,NA,NA,NA,NA
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR07",324885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR08",291678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR09",157582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR10",311720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR11",365854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR12",288364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR13",2000550,0.0434782608695652,0.0266666666666667,0,0,0,0,46,3,0.0434782608695652,0.0266666666666667,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR14",699561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR15",154135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR16",364429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR17",640803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR18",319600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR19",252235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-10,64207050,0.0606060606060606,0,0,66,3,0.00954780209720069,826,0.000118018437399226,0.000621098540262066,826,0.0133256553052553,0.000109286131493005,0.000109286131493005,"FR21",538505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
