"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRARA",7773595,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556,206,9,0.106796116504854,0.0910493827160494,0,0,0.00813008130081301,0.00555555555555556
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRBFC",2902010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRBRE",3301802,0.0276243093922652,0.02,0,0,0,0,181,3,0.0276243093922652,0.02,0,0,0,0
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRCOR",314867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRCVL",2619613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRGES",5661319,0,0,NA,NA,NA,NA,8,1,0,0,NA,NA,NA,NA
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRHDF",6069298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRIDF",11938714,0.0862068965517241,0.05125,0.09,0.09,0,0,290,8,0.0862068965517241,0.05125,0.09,0.09,0,0
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRNAQ",5910360,0.06,0.06,0,0,0,0,100,2,0.06,0.06,0,0,0,0
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRNOR",3397249,0.0222222222222222,0.025,0,0,0,0,45,2,0.0222222222222222,0.025,0,0,0,0
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FROCC",5657583,0.0581818181818182,0.0636666666666667,0,0,0,0,275,5,0.0581818181818182,0.0636666666666667,0,0,0,0
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRPAC",4984058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-09-14,64207050,0.0411522633744856,0,0,243,6,0.0462866152908218,1097,0.0183529053553025,0.00107949731381087,1097,0.0453555350552474,0.0150247292349006,0.0150247292349006,"FRPDL",3676582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
