"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR22",612383,0,0,NA,NA,210,4,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR23",127919,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR24",426607,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR25",542509,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR26",499313,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR27",603194,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR28",440291,0,0,NA,NA,25,1,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR29",929286,0.00496277915632754,0.00611111111111111,NA,NA,403,6,0.00496277915632754,0.00611111111111111,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR2A",145998,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR2B",168869,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR30",726285,0,0,NA,NA,31,2,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR31",1268370,0.0538720538720539,0.03875,0,0,297,8,0.0538720538720539,0.03875,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR32",195489,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR33",1479277,0.0211267605633803,0.015,0,0,426,10,0.0211267605633803,0.015,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR34",1062617,0.0297029702970297,0.0466666666666667,0,0,202,10,0.0297029702970297,0.0466666666666667,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR35",1015470,0.0354803493449782,0.0355804988662132,0.00733496332518337,0.003,1832,30,0.0354803493449782,0.0355804988662132,0.00733496332518337,0.003
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR36",238261,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR37",605819,0,0,NA,NA,20,2,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR38",1233759,0.0376811594202899,0.0363846153846154,NA,NA,345,10,0.0376811594202899,0.0363846153846154,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR39",271973,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR40",397766,0.05,0.04,NA,NA,120,3,0.05,0.04,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR41",340729,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR42",766729,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR43",231877,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR44",1317685,0.027027027027027,0.0285185185185185,NA,NA,259,6,0.027027027027027,0.0285185185185185,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR45",674913,0,0,NA,NA,8,1,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR46",181232,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR47",342500,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR48",81281,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR49",808298,0.1,0.0666666666666667,NA,NA,40,2,0.1,0.0666666666666667,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR50",517121,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR51",579533,0.0444444444444444,0.0444444444444444,NA,NA,45,1,0.0444444444444444,0.0444444444444444,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR52",191004,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR53",317006,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR54",746502,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR55",200509,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR56",744663,0,0,NA,NA,105,2,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR57",1066667,0,0,0,0,35,2,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR58",226997,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR59",2617939,0.0251428571428571,0.0238095238095238,NA,NA,875,7,0.0251428571428571,0.0238095238095238,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR60",823668,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR61",301421,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR62",1489209,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR63",649643,0.0303030303030303,0.0812745098039216,0,0,231,4,0.0303030303030303,0.0812745098039216,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR64",674908,0,0,NA,NA,10,1,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR65",237945,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR66",457238,0.075,0.075,NA,NA,40,1,0.075,0.075,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR67",1115226,0.128571428571429,0.165,NA,NA,70,2,0.128571428571429,0.165,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR68",765634,0.03,0.03,NA,NA,100,1,0.03,0.03,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR69",1756069,0.0400471142520612,0.0362535014005602,0,0,849,17,0.0400471142520612,0.0362535014005602,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR70",247311,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR71",574874,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR72",579497,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR73",428751,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR74",760979,0.0198019801980198,0.01,NA,NA,101,2,0.0198019801980198,0.01,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR75",2268265,0.0396694214876033,0.0619753434970826,NA,NA,1210,23,0.0396694214876033,0.0619753434970826,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR76",1275952,0,0,NA,NA,10,1,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR77",1347008,0,0,NA,NA,5,1,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR78",1435448,0.0298507462686567,0.0563636363636364,NA,NA,201,5,0.0298507462686567,0.0563636363636364,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR79",380569,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR80",583388,0,0,NA,NA,15,1,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR81",387099,0,0,NA,NA,50,1,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR82",248227,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR83",1026222,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR84",555240,0,0,NA,NA,50,1,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR85",654096,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR86",438566,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR87",384781,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR88",392846,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR89",353366,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR90",146475,0,0,0,0,0,0,0,0,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR91",1233645,0.0263713080168776,0.0204761904761905,0,0,948,21,0.0263713080168776,0.0204761904761905,0,0
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR92",1590749,0,0,NA,NA,25,2,0,0,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR93",1534895,0.0333333333333333,0.0333333333333333,NA,NA,60,1,0.0333333333333333,0.0333333333333333,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR94",1340868,0.115384615384615,0.115384615384615,NA,NA,26,1,0.115384615384615,0.115384615384615,NA,NA
"FR","2020/10/17",64207050,0.0487689393939394,0,2112,30,0.0195643416199907,10159,0.00024146492462747,4936,0.0245908358338754,0.000169107671390634,"FR95",1187836,0,0,NA,NA,14,2,0,0,NA,NA
