"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","FR","FR01",614331,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"2","FR","FR02",555094,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"3","FR","FR03",353124,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"4","FR","FR04",165155,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"5","FR","FR05",142312,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"6","FR","FR06",1094579,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"7","FR","FR07",324885,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"8","FR","FR08",291678,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"9","FR","FR09",157582,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"10","FR","FR10",311720,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"11","FR","FR11",365854,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"12","FR","FR12",288364,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"13","FR","FR13",2000550,0.0555555555555556,0.04,0,0,36,2,0.0555555555555556,0.04,0,0,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"14","FR","FR14",699561,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"15","FR","FR15",154135,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"16","FR","FR16",364429,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"17","FR","FR17",640803,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"18","FR","FR18",319600,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"19","FR","FR19",252235,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"20","FR","FR21",538505,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"21","FR","FR22",612383,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"22","FR","FR23",127919,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"23","FR","FR24",426607,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
"24","FR","FR25",542509,NA,NA,NA,NA,0,0,NA,NA,NA,NA,64207050,0.142857142857143,0,21,1,0.0348131234339566,310,0.000930245018441601,310,0.0416678799532524,0.000871226452316907
