"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"11","2020/03/30",82,0.0490479817212491,0.0438237720515682,0.0542721913909299,0.0496334574480199,0.0443797781357998,0.0548871367602399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3083015993907,NA,NA,56.2735061203343,NA,46937060
"12","2020/03/31",88,0.0622033065968244,0.0561467732500299,0.0682598399436188,0.0680908107044471,0.0617740550458771,0.074407566363017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6539531838271,NA,NA,81.5285495161953,NA,46937060
"13","2020/04/01",126,0.0662317121391855,0.0613855690629819,0.071077855215389,0.0656982254181134,0.0608702607074488,0.0705261901287779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6227758007117,NA,NA,110.654139554812,NA,46937060
"14","2020/04/02",101,0.0654411764705882,0.0600754085849412,0.0708069443562353,0.0624431014530024,0.0571932857047015,0.0676929172013034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1786764705882,NA,NA,131.149563349192,NA,46937060
"15","2020/04/04",73,0.0656601123595506,0.0592278114006269,0.0720924133184742,0.0595026760934848,0.0533592571589546,0.065646095028015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.826018258427,NA,NA,100.662309768961,NA,46937060
"16","2020/04/05",43,0.0662076271186441,0.0582769317010117,0.0741383225362765,0.0705076468479161,0.0623423285466632,0.078672965149169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5293961864407,NA,NA,81.017481158852,NA,46937060
"17","2020/04/06",38,0.0673240394423665,0.0582677341744463,0.0763803447102868,0.0606353003721425,0.0520098761649158,0.0692607245793691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3862631757905,NA,NA,96.2171352623984,NA,46937060
"18","2020/04/07",59,0.0617469879518072,0.0548273574616716,0.0686666184419429,0.0603824854895328,0.0535347641973952,0.0672302067816703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3231497418244,NA,NA,89.1595211835444,NA,46937060
"19","2020/04/08",30,0.0806794055201698,0.0696800440445366,0.091678766995803,0.0783351370851371,0.067482945438776,0.0891873287314982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0573248407643,NA,NA,81.7054082491583,NA,46937060
"20","2020/04/09",386,0.066105108954404,0.0631580181790908,0.0690521997297171,0.0716141539711554,0.0685557792967213,0.0746725286455895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9572971983153,NA,NA,178.579521231142,NA,46937060
"21","2020/04/10",66,0.0459113300492611,0.0401531614853862,0.051669498613136,0.0447670482824442,0.0390776813334023,0.050456415231486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.6352709359606,NA,NA,120.652958677035,NA,46937060
"22","2020/04/11",54,0.0605920444033302,0.0534808890210791,0.0677031997855814,0.0603682290743694,0.0532693739559908,0.0674670841927481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7488436632747,NA,NA,106.67113380041,NA,46937060
"23","2020/04/12",198,0.0498644599800257,0.0462612181973468,0.0534677017627046,0.0559465437183797,0.0521421103047508,0.0597509771320086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.0814666856898,NA,NA,233.55185379279,NA,46937060
"24","2020/04/13",46,0.0611729019211325,0.0537051084378833,0.0686406954043817,0.0630171277997365,0.0554450498145909,0.070589205784882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7906976744186,NA,NA,101.551119894598,NA,46937060
"25","2020/04/14",80,0.0601952277657267,0.0539275471289109,0.0664629084025424,0.0611769765322397,0.0548616926741677,0.0674922603903117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.1923355025307,NA,NA,177.047391874263,NA,46937060
"26","2020/04/16",114,0.065359477124183,0.0596469268580518,0.0710720273903142,0.0714652123475653,0.0655113350442669,0.0774190896508637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.2482269503546,NA,NA,203.233869993239,NA,46937060
"27","2020/04/18",58,0.0727194492254733,0.0652541727367392,0.0801847257142075,0.0671277429467085,0.0599336318093736,0.0743218540840433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6277969018933,NA,NA,145.475573406479,NA,46937060
"28","2020/04/21",35,0.104270462633452,0.0929708376777617,0.115570087589142,0.109033358798065,0.0975093031060501,0.120557414490079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2320284697509,NA,NA,100.502798701299,NA,46937060
"29","2020/04/24",35,0.0925449871465296,0.0823633574309522,0.102726616862107,0.0955400155400155,0.0852120298068189,0.105868001273212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1921593830334,NA,NA,44.4827778833632,NA,46937060
"30","2020/04/27",39,0.0872460872460872,0.0771530876435365,0.097339086848638,0.095184132107209,0.084687914975488,0.10568034923893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2347652347652,NA,NA,45.1898088663473,NA,46937060
"31","2020/05/01",33,0.115533230293663,0.103217499887962,0.127848960699365,0.127676767676768,0.114819146849235,0.140534388504301,NA,NA,NA,NA,NA,NA,0.0764705882352941,0.0365224806044627,0.116418695866126,0.065,0.0279416469821155,0.102058353017884,0,0,0,0,0,NA,NA,NA,NA,NA,16.5606646058733,NA,NA,22.5324357208448,NA,46937060
"32","2020/05/06",32,0.0895161290322581,0.0782801990083709,0.100752059056145,0.0892796266233766,0.0780570918607856,0.100502161385968,0,0,0,0,0,0,0.0714285714285714,0.0365962768849506,0.106260865972192,0.06,0.027879818131397,0.092120181868603,NA,NA,NA,NA,NA,0,0,0,0,0,12.9358870967742,NA,NA,17.5617309253247,NA,46937060
"33","2020/05/07",31,0.102368866328257,0.0901492588533556,0.114588473803159,0.116844803941578,0.103895465810645,0.129794142072511,0.0112917795844625,0.00689054465155888,0.0156930145173661,0.0148564462357566,0.00981718920382872,0.0198957032676844,0.0901015228426396,0.0785593681761269,0.101643677509152,0.105288107949398,0.0929156604247664,0.11766055547403,NA,NA,NA,NA,NA,0.00676818950930626,0.00346307949287492,0.0100732995257376,0.00650293255131965,0.00974306135148319,13.4412013536379,NA,NA,24.7166525231041,NA,46937060
"34","2020/05/10",31,0.100421617477961,0.0888885677974008,0.111954667158521,0.0998500739157024,0.0883462381761107,0.111353909655294,0.00273544353262993,0.000711809301313553,0.00475907776394631,0.0023030303030303,0.00044581565278766,0.00416024495327295,0.116903027980069,0.104574020121054,0.129232035839084,0.135793377923523,0.122648421756777,0.148938334090268,NA,NA,NA,NA,NA,0.00919892679187428,0.00553562357829326,0.0128622300054553,0.00921798631476051,0.0128850473454495,12.3921042545036,NA,NA,30.8610633748898,NA,46937060
"35","2020/05/12",46,0.0707964601769911,0.06152211202736,0.0800708083266223,0.0773432992128644,0.067683822224126,0.0870027762016028,0.00170183798502383,0.000211408486554964,0.00319226748349269,0.00130434782608696,-7.27215450849281e-07,0.00260942286762476,0.0776038121170865,0.0679294470256882,0.0872781772084847,0.077984882267491,0.0682887969849469,0.087680967550035,NA,NA,NA,NA,NA,0.0068073519400953,0.00383412509444677,0.00978057878574384,0.00801421404682274,0.0112382909226175,17.2341729067393,NA,NA,31.9304293977004,NA,46937060
"36","2020/05/14",344,0.068216008715049,0.0646569992547945,0.0717750181753036,0.0727165398999788,0.0690508879498577,0.0763821918500999,0.00145180023228804,0.000883118255023814,0.00202048220955226,0.00197191219074186,0.00130931943189015,0.00263450494959356,0.128740630542999,0.123775322526225,0.133705938559774,0.134225709659353,0.129171714230081,0.139279705088625,NA,NA,NA,NA,NA,0.00552646887725422,0.00441823701755165,0.00663470073695678,0.00521440432553141,0.00629106102823765,38.8677180059138,NA,NA,71.5724249914499,NA,46937060
"37","2020/05/15",451,0.0680146268014627,0.0647780268467941,0.0712512267561313,0.073500006104369,0.0701453368086802,0.0768546754000578,0.00185193549844166,0.00128559254200284,0.00241827845488048,0.0024798620232542,0.00182470758745786,0.00313501645905054,0.0705197617758527,0.0671492215170661,0.0738903020346394,0.0863383502751923,0.0826407616566188,0.0900359388937658,NA,NA,NA,NA,NA,0.00599693389845793,0.00498081297466199,0.00701305482225387,0.00747904193791008,0.00861295492315952,73.6694773069477,NA,NA,151.29540629543,NA,46937060
"38","2020/05/17",34,0.0723537293434569,0.0616226672909245,0.0830847913959893,0.0691683302280188,0.0586581475279287,0.0796785129281089,0.00357302367128182,0.00110151732887518,0.00604453001368847,0.00264705882352941,0.000518786111008683,0.00477533153605014,0.111266947171576,0.0979405899348787,0.124593304408272,0.121336860307449,0.10749959464021,0.135174125974687,NA,NA,NA,NA,NA,0.00312639571237159,0.000813995152828512,0.00543879627191468,0.00274509803921569,0.00491231835858629,58.4845913354176,NA,NA,289.481919158312,NA,46937060
"39","2020/05/19",33,0.0798755186721992,0.0677744224338825,0.0919766149105158,0.0586996589269317,0.0482072194405463,0.069192098413317,0,0,0,0,0,0,0.0754716981132075,0.0636191678764227,0.0873242283499924,0.05721791649211,0.0467964080194923,0.0676394249647278,NA,NA,NA,NA,NA,0.00209643605870021,4.41211351589251e-05,0.00414875098224149,0.00142857142857143,0.00312329727781289,66.853734439834,NA,NA,392.901612226158,NA,46937060
"40","2020/05/22",30,0.0929032258064516,0.0784513423665781,0.107355109246325,0.0654545454545455,0.0531418719813371,0.0777672189277538,0,0,0,0,0,0,0.0828947368421053,0.0690335834836332,0.0967558902005773,0.0617171717171717,0.0496196561673685,0.0738146872669749,NA,NA,NA,NA,NA,0.00328947368421053,0.000410922025853112,0.00616802534256794,0.00178571428571429,0.00390819705861037,71.8916129032258,NA,NA,826.149138047138,NA,46937060
"41","2020/05/26",44,0.0784486557955046,0.0673853895340028,0.0895119220570065,0.0611707988980716,0.0513103607329415,0.0710312370632018,0.000915750915750916,-0.000352810538148033,0.00218431236964986,0.00125,-0.000231853180686895,0.00273185318068689,0.0695187165775401,0.058995673251897,0.0800417599031832,0.0558297258297258,0.0463303608579116,0.0653290908015401,NA,NA,NA,NA,NA,0.00641025641025641,0.00306320005510603,0.00975731276540679,0.0045,0.00730704039910363,68.0943146760687,NA,NA,210.861402953108,NA,46937060
"42","2020/05/29",30,0.0648854961832061,0.0536121034488329,0.0761588889175793,0.0540808080808081,0.0437294572038933,0.0644321589577228,0,0,0,0,0,0,0.0582959641255605,0.0474235214518527,0.0691684067992684,0.0491954022988506,0.039159450639444,0.0592313539582571,NA,NA,NA,NA,NA,0.0039237668161435,0.00102276133157486,0.00682477230071213,0.00238244514106583,0.00464471371176927,15.2737186477644,NA,NA,55.3611905316905,NA,46937060
"43","2020/05/31",30,0.0915360501567398,0.0773840546974128,0.105688045616067,0.0937751322751323,0.079468758159537,0.108081506390728,0.00128617363344051,-0.000495192644513064,0.00306753991139409,0.00617283950617284,0.00227987164997303,0.0100658073623727,0.0974522292993631,0.0827822583797602,0.112122200218966,0.100051020408163,0.0852081474459983,0.114893893370328,NA,NA,NA,NA,NA,0.00445859872611465,0.00116305467310764,0.00775414277912166,0.00253968253968254,0.0050293181936886,12.8727272727273,NA,NA,35.5625833333333,NA,46937060
"44","2020/06/03",31,0.0589254766031196,0.0478321163383017,0.0700188368679375,0.0670035470053924,0.0552250886618173,0.0787820053489676,0.0116211504938989,0.00655773063991997,0.0166845703478778,0.00666666666666667,0.0028219925756852,0.0105113407576481,0.0543038705950318,0.0436283083838864,0.0649794328061771,0.0622950014479504,0.0509093136050872,0.0736806892908137,NA,NA,NA,NA,NA,0.00406740267286461,0.00106041800069566,0.00707438734503357,0.00366666666666667,0.00652225567251372,11.1363373772386,NA,NA,17.0677745842952,NA,46937060
"45","2020/06/06",30,0.0691185795814838,0.0565993723677749,0.0816377867951928,0.0740323309967633,0.0611099997955424,0.0869546621979842,0,0,0,0,0,0,0.0672323759791123,0.0546924587523038,0.0797722932059208,0.0832058031647635,0.0693755081322344,0.0970360981972926,NA,NA,NA,NA,NA,0.00258064516129032,5.49246902695226e-05,0.00510636563231112,0.00296296296296296,0.00566879602508381,10.7216233354471,NA,NA,28.7523876232194,NA,46937060
"46","2020/06/08",43,0.0538436587739215,0.045876379097789,0.061810938450054,0.0650554366428987,0.0563498897941979,0.0737609834915996,0.0335177351122681,0.0271541612749493,0.039881308949587,0.0629327286470144,0.0543467366979389,0.0715187205960899,1.59390204346416,NA,NA,3.2210834912756,NA,NA,NA,NA,NA,NA,NA,0.00292873413602343,0.00101813364142649,0.00483933463062037,0.00597127739984883,0.00869523222748866,8.71910476808304,NA,NA,31.2311266227874,NA,46937060
"47","2020/06/11",38,0.0615608337372758,0.0511890420393239,0.0719326254352278,0.0733766059973455,0.0621246268889448,0.0846285851057462,0.00100603621730382,-0.000387531704431824,0.00239960413903947,0.0022015823873409,0.00014129038101425,0.00426187439366755,0.119215291750503,0.104971003060281,0.133459580440725,0.147924180559125,0.132317928841103,0.163530432277147,NA,NA,NA,NA,NA,0.00100603621730382,-0.000387531704431824,0.00239960413903947,0.000947712418300654,0.00230032149047125,12.6888027144935,NA,NA,22.8580173589441,NA,46937060
"48","2020/06/17",30,0.0719566288812223,0.0607124794562307,0.0832007783062139,0.0726368028107159,0.0613437760867327,0.083929829534699,0,0,0,0,0,0,0.0796812749003984,0.0678368629697877,0.0915256868310091,0.110503717297196,0.0967908981160855,0.124216536478306,NA,NA,NA,NA,NA,0.001001001001001,-0.000385595600720758,0.00238759760272276,0.000740740740740741,0.00193369160300425,8.35485460818137,NA,NA,14.4331352657005,NA,46937060
"49","2020/06/20",37,0.0769230769230769,0.066244465732741,0.0876016881134129,0.0838428927035967,0.0727361782199966,0.0949496071871968,0.00926315789473684,0.00541037112342435,0.0131159446660493,0.00685714285714286,0.00353824608726413,0.0101760396270216,0.0749473684210526,0.0643578136804946,0.0855369231616107,0.0860624865723737,0.0747832038977775,0.0973417692469699,NA,NA,NA,NA,NA,0,0,0,0,0,8.37040133779264,NA,NA,14.6759874098984,NA,46937060
"50","2020/06/28",30,0.0728412928123492,0.0616542756797232,0.0840283099449753,0.0763579710144928,0.0649258326222226,0.0877901094067629,0,0,0,0,0,0,0.0695915279878971,0.0583919476826035,0.0807911082931908,0.0766940418679549,0.0649817910005181,0.0884062927353917,NA,NA,NA,NA,NA,0.000983767830791933,-0.000378968964887464,0.00234650462647133,0.000714285714285714,0.00187562795672218,5.36372407139412,NA,NA,9.31327826086956,NA,46937060
"51","2020/07/04",31,0.096094778411584,0.0839947254600542,0.108194831363114,0.091254905294176,0.0794319764014929,0.103077834186859,0,0,0,0,0,0,0.0910290237467019,0.0792062926583941,0.10285175483501,0.0896115502854633,0.0778720874373256,0.101351013133601,NA,NA,NA,NA,NA,0.000439753737906772,-0.000421958217417503,0.00130146569323105,0.00037037037037037,0.00116121385122697,5.18034225537516,NA,NA,10.7760698853897,NA,46937060
"52","2020/07/09",34,0.0837023914968999,0.07227957152873,0.0951252114650698,0.109386936592819,0.0965129402112468,0.122260932974391,0.000889284126278346,-0.000342630018809972,0.00212119827136666,0.000735930735930736,-0.000384827579760519,0.00185668905162199,0.0778123610493553,0.0667413493875866,0.0888833727111239,0.0998445493900039,0.0874544639350381,0.11223463484497,NA,NA,NA,NA,NA,0.000889284126278346,-0.000342630018809972,0.00212119827136666,0.000735930735930736,0.00185668905162199,6.72630646589903,NA,NA,13.9825384093031,NA,46937060
"53","2020/07/22",32,0.0775,0.0657816320129038,0.0892183679870962,0.080003555068962,0.0681135836488661,0.091893526489058,0.00152284263959391,-0.000199071764920232,0.00324475704410805,0.00414746543778802,0.00130952104046246,0.00698540983511358,0.075,0.0634565775073929,0.0865434224926071,0.078128555068962,0.0663667718456881,0.089890338292236,NA,NA,NA,NA,NA,0.00101522842639594,-0.000391066133223534,0.00242152298601541,0.0032258064516129,0.00572979606926638,4.084,NA,NA,9.72233763087688,NA,46937060
"54","2020/07/31",33,0.0834942084942085,0.0715831872746445,0.0954052297137725,0.0805876951331497,0.0688672869015447,0.0923081033647547,0,0,0,0,0,0,0.1,0.0685706554832921,0.131429344516708,0.0975,0.0664229360136794,0.128577063986321,0.0040650406504065,0.00105979863094245,0.00707028266987056,0.0032183908045977,0.00589355790707272,0,0,0,0,0,3.878861003861,NA,NA,6.73200577200577,NA,46937060
"55","2020/08/13",46,0.0994664634146342,0.0880151721942669,0.110917754635001,0.0956555461446766,0.0844020311682337,0.106909061121119,0.00118858954041204,-0.000155601868434924,0.00253278094925901,0.00259259259259259,0.000608751653279524,0.00457643353190566,NA,NA,NA,NA,NA,NA,0.00594294770206022,0.00294440646809196,0.00894148893602849,0.00611287477954145,0.00915372268053292,0.00911251980982567,0.00540541530593117,0.0128196243137202,0.0105396825396825,0.0145236554013001,4.00533536585366,NA,NA,10.2383587427066,NA,46937060
"56","2020/08/17",46,0.0705673758865248,0.0611151416099212,0.0800196101631284,0.0723910690758517,0.0628268725223651,0.0819552656293383,0.0015748031496063,3.27400805172203e-05,0.00311686621869538,0.00304029304029304,0.000899238361754237,0.00518134771883184,NA,NA,NA,NA,NA,NA,0.00992647058823529,0.00620088286552773,0.0136520583109429,0.0146772486772487,0.0191965908127613,0.0672794117647059,0.0578652747793958,0.0766935487500159,0.0593650793650794,0.0682456263061517,6.64290780141844,NA,NA,24.381883822699,NA,46937060
"57","2020/08/26",30,0.0608320251177394,0.0515512093012219,0.0701128409342569,0.061991935483871,0.0526288440754948,0.0713550268922471,0.00470957613814757,0.00205121363090059,0.00736793864539454,0.0060752688172043,0.003058042568027,0.00909249506638161,NA,NA,NA,NA,NA,NA,0.00627943485086342,0.00321224401801835,0.0093466256837085,0.00722619047619048,0.0105149206082285,0.00510204081632653,0.00233567497401969,0.00786840665863337,0.00649193548387097,0.00961025903800284,5.05062794348509,NA,NA,10.7807379672299,NA,46937060
"58","2020/09/06",31,0.100710900473934,0.0863543608460885,0.115067440101779,0.0883099812763207,0.0747739806347115,0.10184598191793,0.00533175355450237,0.00185770382913371,0.00880580327987103,0.0125946704067321,0.00727477606591009,0.0179145647475541,NA,NA,NA,NA,NA,NA,0.00808457711442786,0.00370763256916007,0.0124615216596957,0.00954022988505747,0.014291425471706,0.004739336492891,0.00146299575434988,0.00801567723143211,0.00935483870967742,0.0139472321000521,4.59478672985782,NA,NA,9.06319964280694,NA,46937060
"59","2020/09/14",37,0.11842865395725,0.103207180786075,0.133650127128426,0.101575211575212,0.0873442486276656,0.115806174522758,0.00297441998810232,0.000371154084751743,0.0055776858914529,0.00537037037037037,0.00187657834174069,0.00886416239900005,NA,NA,NA,NA,NA,NA,0.0109763142692086,0.00606801347251376,0.0158846150659033,0.0131788931788932,0.0185511682457382,0.00346620450606586,0.000697525139875203,0.00623488387225651,0.00612612612612613,0.00980197934550808,4.89081455805893,NA,NA,8.34773097773098,NA,46937060
"60","2020/09/20",33,0.109769484083425,0.0954157150130967,0.124123253153753,0.0921702086524221,0.0788879661476617,0.105452451157182,0.0351262349066959,0.0266729607465506,0.0435795090668413,0.0243220079583716,0.0172486298776509,0.0313953860390923,NA,NA,NA,NA,NA,NA,0.0109769484083425,0.00619265370819548,0.0157612431084895,0.0077286701002116,0.0117497389680631,0.0109769484083425,0.00619265370819548,0.0157612431084895,0.0100963521912139,0.0146867741970423,6.71679473106476,NA,NA,11.9925651328616,NA,46937060
"61","2020/09/21",43,0.0764525993883792,0.0646948469269165,0.0882103518498419,0.0812417759674316,0.0691528167184614,0.0933307352164018,0.00458715596330275,0.00159715063112048,0.00757716129548502,0.00405684754521964,0.00124423306582728,0.006869462024612,NA,NA,NA,NA,NA,NA,0.0035677879714577,0.00092950127630712,0.00620607466660827,0.00251937984496124,0.00473756425251509,0.0117227319062181,0.0069600408701003,0.016485422942336,0.00965762273901809,0.0139850162471392,11.9882772680938,NA,NA,17.7624936682474,NA,46937060
"62","2020/09/29",34,0.154083204930663,0.138046815629596,0.170119594231729,0.129194090223502,0.114295433179362,0.144092747267642,0.0154083204930663,0.00993726843059116,0.0208793725555414,0.0192392411510059,0.0131376848234631,0.0253407974785486,NA,NA,NA,NA,NA,NA,0.022140221402214,0.0155189148253483,0.0287615279790797,0.0158008658008658,0.0214125904998707,0.0190035952747817,0.0129387921220233,0.0250683984275401,0.0211815635345047,0.0275773682236547,10.2681047765794,NA,NA,16.0940358660947,NA,46937060
"63","2020/10/04",45,0.155364806866953,0.140655878200087,0.170073735533818,0.124912698412698,0.11148816758441,0.138337229240987,0.00643776824034335,0.00319037160262863,0.00968516487805807,0.00444444444444444,0.00174352506146357,0.00714536382742532,NA,NA,NA,NA,NA,NA,0.0244635193133047,0.018190864985535,0.0307361736410744,0.0339285714285714,0.0412797595462037,0.02,0.0142152463651574,0.0257847536348426,0.0107142857142857,0.0149683036096348,12.531330472103,NA,NA,24.1040211640212,NA,46937060
"64","2020/10/14",41,0.107542403464453,0.0960075125283513,0.119077294400555,0.104099883855981,0.0927292481161725,0.11547051959579,0.00721761097076868,0.00406584766204554,0.0103693742794918,0.00883961566888396,0.00535448964228252,0.0123247416954854,NA,NA,NA,NA,NA,NA,0.0112490302560124,0.00717796899012459,0.0153200915219002,0.0147222222222222,0.0193713626338205,0.0386142186936124,0.0314403685319593,0.0457880688552656,0.0649538063562454,0.0741297062007622,8.99783471670877,NA,NA,14.9181772428114,NA,46937060
"65","2020/10/17",36,0.0878771836950768,0.0751099491481588,0.100644418241995,0.0969408831908832,0.0835981841914145,0.110283582190352,0.0114816839803171,0.00659924984575556,0.0163641181148787,0.00780952380952381,0.00377538310222821,0.0118436645168194,NA,NA,NA,NA,NA,NA,0.0178677784395474,0.0115313723598759,0.0242041845192188,0.025050505050505,0.0325256917733873,0.515582285401859,0.492678870521539,0.538485700282179,0.891428571428571,0.905686035611803,10.0005293806247,NA,NA,19.8802813390313,NA,46937060
