"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"11","2020/06/22",32,0.0578768183225008,0.04982515176321,0.0659284848817916,0.0560016582015344,0.0480736211522748,0.0639296952507941,0.00905966885348329,0.00577731673976874,0.0123420209671978,0.00591414141414141,0.00325792745787692,0.00857035537040591,0.0436283741368487,0.0365354868085827,0.0507212614651147,0.0506280233934724,0.0430153202403048,0.0582407265466399,0.00939727802981205,0.00599318886881634,0.0128013671908078,0.00766962410526767,0.0107476006967291,0.081293157564344,0.0718037155344126,0.0907825995942754,0.160830721003135,0.173587308081878,6.16589291241102,NA,NA,22.9939962857893,NA,211049519
"12","2020/07/04",38,0.0368378596396881,0.0307840062684663,0.0428917130109099,0.0439219144586523,0.0373359055381531,0.0505079233791516,0.00535815002820079,0.00295533950973523,0.00776096054666635,0.00983870967741935,0.0065900757911998,0.0130873435636389,0.031979977753059,0.0262292938262944,0.0377306616798235,0.0873566815816197,0.0781280596876633,0.0965853034755761,0.00639599555061179,0.00379044806482967,0.00900154303639391,0.00745684183802996,0.0102686806118101,0.00676818950930626,0.00406957848130009,0.00946680053731243,0.0119354838709677,0.0155097870878079,3.26646948104329,NA,NA,15.0767501141636,NA,211049519
"13","2020/07/21",30,0.051358234295416,0.0424453840250938,0.0602710845657381,0.0412506049564769,0.0332203717017829,0.0492808382111709,0.00434027777777778,0.0016560393734256,0.00702451618212996,0.00322511986033999,0.000909974171007819,0.00554026554967215,0.0434027777777778,0.0350826465920194,0.0517229089635361,0.0392989758292762,0.03136498678068,0.0472329648778724,0.00694444444444444,0.00355356476067449,0.0103353241282144,0.00505693986649726,0.00795328199875173,0.00260416666666667,0.000523152598009709,0.00468518073532362,0.00166327499660833,0.00332717570583945,1.74363327674024,NA,NA,7.68635175694194,NA,211049519
"14","2020/08/11",31,0.0534351145038168,0.0443576458565845,0.062512583151049,0.0647775894335072,0.0548430889661422,0.0747120899008722,0.00339270568278202,0.00104571527561977,0.00573969608994427,0.00898617511520737,0.00517724077746605,0.0127951094529487,0.0809248554913295,0.0402859955199204,0.121563715462739,0.0420634920634921,0.0121514499091786,0.0719755342178055,0.00636132315521628,0.00315236418891065,0.00957028212152192,0.00406960955040886,0.00663921861130654,0.00381679389312977,0.00132796435196522,0.00630562343429432,0.0116743471582181,0.0160098804605241,0.929177268871925,0.918823181766448,0.939531355977403,4.63051625471549,NA,211049519
"15","2020/08/20",37,0.0986687548942835,0.0871031145844324,0.110234395204135,0.0809201200485604,0.0703436064242681,0.0914966336728528,0.00204498977505112,0.000254343881205279,0.00383563566889697,0.00203703703703704,0.000249869225385582,0.00382420484868849,NA,NA,NA,NA,NA,NA,0.00352388410336727,0.00122571543393661,0.00582205277279792,0.00333742833742834,0.00557417961323391,0.00509005481597494,0.00233017125075907,0.00784993838119081,0.00441441441441441,0.00698548201278157,2.79365700861394,NA,NA,12.8372825649431,NA,211049519
"16","2020/10/02",30,0.0582774626095926,0.0478501838078711,0.0687047414113141,0.0602980857775427,0.0497029627281659,0.0708932088269194,0.00412583806085611,0.00127273468400919,0.00697894143770303,0.00661111111111111,0.00300402870918042,0.0102181935130418,NA,NA,NA,NA,NA,NA,0.00618875709128417,0.00269805442477189,0.00967945975779645,0.00843940907933149,0.0125111002914285,0.00670448684889118,0.00307219116253536,0.010336782535247,0.0104444444444444,0.0149694795124494,2.06704486848891,NA,NA,10.7104394776543,NA,211049519
"17","2020/11/07",37,0.0853943070461969,0.0735620276806801,0.0972265864117138,0.0661846039643347,0.055659024661038,0.0767101832676315,0.00373308446103593,0.00115106942120998,0.00631509950086189,0.00212212212212212,0.000173799427947448,0.0040704448162968,NA,NA,NA,NA,NA,NA,0.00606626224918339,0.00277868238106582,0.00935384211730095,0.00410915202263912,0.00681759053478452,0.00606626224918339,0.00277868238106582,0.00935384211730095,0.00347347347347347,0.00596441441372263,1.96966868875408,NA,NA,3.41427032322557,NA,211049519
"18","2020/11/14",32,0.0710427918570835,0.0607799435341563,0.0813056401800107,0.0761284523126911,0.0655337357550453,0.086723168870337,0.0191662673694298,0.0132838838742857,0.0250486508645739,0.040752688172043,0.0322700626940477,0.0492353136500383,NA,NA,NA,NA,NA,NA,0.0196454240536655,0.0136914195273162,0.0255994285800149,0.0313712143632238,0.0388500022727958,0.012879102617366,0.00837469151044979,0.0173835137242822,0.0112434895833333,0.0154556537078203,3.58246780224346,NA,NA,11.9462537629014,NA,211049519
"19","2020/11/20",31,0.0966280825364872,0.0836373353459696,0.109618829727005,0.112190542021853,0.0983138111928181,0.126067272850888,0.00766479305058763,0.00380083773998757,0.0115287483611877,0.00911111111111111,0.00490141419773517,0.0133208080244871,NA,NA,NA,NA,NA,NA,0.00512236767216847,0.00178439776050907,0.00846033758382787,0.00776813018785496,0.0118732614098489,0.0281831907398088,0.0209064577265111,0.0354599237531064,0.0351612903225806,0.0432598711148924,6.61449421238047,NA,NA,19.9067502264432,NA,211049519
"20","2020/11/26",33,0.0519125683060109,0.0443364500306683,0.0594886865813536,0.0841083916083916,0.0746301451421877,0.0935866380745955,0.00935203740814963,0.00590429360921225,0.012799781207087,0.0167741935483871,0.0121740683436211,0.0213743187531531,NA,NA,NA,NA,NA,NA,0.00734802939211757,0.00428884158277661,0.0104072172014585,0.0136965811965812,0.0178598413558154,0.0101902173913043,0.00656238859619929,0.0138180461864094,0.0263333333333333,0.0321174528425196,3.71220400728597,NA,NA,11.3596639471639,NA,211049519
"21","2020/12/03",41,0.0886266094420601,0.0804666993745347,0.0967865195095854,0.103984267764756,0.0952203807652169,0.112748154764294,0.0107296137339056,0.00777156938557372,0.0136876580822374,0.0127790096082779,0.00955414919285672,0.0160038700236991,NA,NA,NA,NA,NA,NA,0.0118834080717489,0.00870320199565041,0.0150636141478473,0.026737012987013,0.0314712741180662,0.0174887892376682,0.0136417263042641,0.0213358521710722,0.0191086691086691,0.0231266357787177,3.97489270386266,NA,NA,26.1121148940228,NA,211049519
"22","2020/12/07",37,0.0596270598438855,0.052793056277934,0.066461063409837,0.0884094224094224,0.0802162398449391,0.0966026049739057,0.0202523240371846,0.0152217776041999,0.0252828704701692,0.0385704333980196,0.0316933133810043,0.0454475534150349,NA,NA,NA,NA,NA,NA,0.0114787305874409,0.00764258125900142,0.0153148799158804,0.010558905380334,0.0142398559459713,0.0659150043365134,0.0587537552113443,0.0730762534616826,0.2350117000117,0.247248717486437,5.8529921942758,NA,NA,13.0815666315666,NA,211049519
"23","2020/12/11",33,0.0825035561877667,0.0723345394556069,0.0926725729199265,0.125158249158249,0.112928010750151,0.137388487566347,0.0138691322901849,0.00954665863694101,0.0181916059434288,0.0231818181818182,0.0176199454395841,0.0287436909240523,NA,NA,NA,NA,NA,NA,0.00170068027210884,3.54620414185173e-05,0.00336589850279917,0.00263888888888889,0.0047122082332055,0.0199146514935989,0.0147509784373892,0.0250783245498085,0.0355050505050505,0.0423447257137323,9.88904694167852,NA,NA,36.5379191919192,NA,211049519
