"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/04/06","MW",18628749,4,0,4,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/04/13","MW",18628749,9,2,13,2,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/20","MW",18628749,4,0,17,2,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/27","MW",18628749,17,1,34,3,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/05/04","MW",18628749,5,0,39,3,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/05/11","MW",18628749,17,0,56,3,2652.55089393767,2038.67268534396,3451.27802786176,2652.55089393767,2652.55089393767,2652.55089393767,0.000142390178424631,0.000109436907724934,0.000185266226296879,0.000142390178424631,0.000142390178424631,0.000142390178424631
"2020/05/18","MW",18628749,14,0,70,3,2041.94402855818,1403.093557002,2971.67312539977,0,2652.55089393767,2652.55089393767,0.000109612514965883,7.5318721455853e-05,0.000159520809765581,0,0.000142390178424631,0.000142390178424631
"2020/05/25","MW",18628749,13,1,83,4,2141.67582898121,1564.9923642681,2930.86117297923,0,2652.55089393767,2652.55089393767,0.000114966164876729,8.40095255064149e-05,0.000157330004982043,0,0.000142390178424631,0.000142390178424631
"2020/06/01","MW",18628749,201,0,284,4,5166.57890695864,3570.91282316784,7475.27002861679,1392.54608268502,4045.09697662269,4045.09697662269,0.000277344383509523,0.000191688278325498,0.000401276007777913,7.47525280782416e-05,0.000217142706502873,0.000217142706502873
"2020/06/08","MW",18628749,154,0,438,4,5206.53515043097,3454.54850308574,7847.04810149843,1161.43817380828,5206.53515043097,5206.53515043097,0.000279489253434622,0.000185441786943704,0.000421233229429331,6.23465469317494e-05,0.000279489253434622,0.000279489253434622
"2020/06/15","MW",18628749,109,2,547,6,5697.31659622862,4297.81089082569,7552.54645264907,490.781445797658,5697.31659622862,5697.31659622862,0.000305834632064055,0.000230708508167977,0.000405424242532286,2.63453786294323e-05,0.000305834632064055,0.000305834632064055
"2020/06/22","MW",18628749,183,5,730,11,8391.50262493453,7210.61385457393,9765.78662018008,2694.18602870591,8391.50262493453,8391.50262493453,0.000450459804087464,0.000387069139992918,0.000524232014730569,0.000144625172023409,0.000450459804087464,0.000450459804087464
"2020/06/29","MW",18628749,416,2,1146,13,10065.0820844281,8799.81982849624,11512.2672214514,1673.57945949356,10065.0820844281,10065.0820844281,0.000540298335890837,0.000472378463443586,0.00061798391408094,8.98385318033733e-05,0.000540298335890837,0.000540298335890837
"2020/07/06","MW",18628749,596,6,1742,19,14973.6722733128,13646.6775484388,16429.7031678766,4908.59018888467,14973.6722733128,14973.6722733128,0.000803793763784823,0.000732560063396571,0.000881954186396337,0.000263495427893987,0.000803793763784823,0.000803793763784823
"2020/07/13","MW",18628749,622,19,2364,38,27280.5228807527,26073.132967731,28543.8243869026,12306.85060744,27280.5228807527,27280.5228807527,0.00146443128740168,0.00139961802951615,0.00153224590587927,0.000660637523616856,0.00146443128740168,0.00146443128740168
"2020/07/20","MW",18628749,628,24,2992,62,38101.1061670847,37050.9253145958,39181.0536128117,10820.5832863319,38101.1061670847,38101.1061670847,0.00204528528282198,0.00198891108117865,0.0021032573691777,0.000580853995420302,0.00204528528282198,0.00204528528282198
"2020/07/27","MW",18628749,648,37,3640,99,51400.4714937494,50492.1631897041,52325.1194418716,13299.3653266647,51400.4714937494,51400.4714937494,0.00275920146295113,0.0027104430463744,0.00280883699929993,0.000713916180129147,0.00275920146295113,0.00275920146295113
"2020/08/03","MW",18628749,591,24,4231,123,53441.4449756089,52643.2654755186,54251.7265082879,2040.97348185951,50788.8940816712,53441.4449756089,0.00286876187851417,0.00282591522788345,0.00291225817194101,0.000109560415563037,0.00272637170008953,0.00286876187851417
"2020/08/10","MW",18628749,427,23,4658,146,52209.1504568419,51522.5664811585,52904.8837740248,0,50788.8940816712,53441.4449756089,0.00280261172968952,0.00276575557924788,0.00283995902108214,0,0.00272637170008953,0.00286876187851417
"2020/08/17","MW",18628749,414,15,5072,161,48661.6587982075,48059.5016973377,49271.3605710219,0,50788.8940816712,53441.4449756089,0.00261218071048182,0.00257985663435251,0.00264490978814637,0,0.00272637170008953,0.00286876187851417
"2020/08/24","MW",18628749,250,5,5322,166,42330.5079798196,41808.8328253421,42858.6924039516,0,49396.3479989862,53441.4449756089,0.0022723215595325,0.00224431779210413,0.00230067474761464,0,0.00265161917201129,0.00286876187851417
"2020/08/31","MW",18628749,214,8,5536,174,38289.021522602,37829.321399287,38754.3079000596,0,48234.9098251779,53441.4449756089,0.00205537266740789,0.00203069574877449,0.00208034945878865,0,0.00258927262507954,0.00286876187851417
"2020/09/07","MW",18628749,78,1,5614,175,33304.9333256016,32901.9782472575,33712.8234505237,0,47744.1283793803,53441.4449756089,0.00178782447096161,0.00176619365300684,0.00180972020453567,0,0.00256292724645011,0.00286876187851417
