"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/09","ZA",58558267,3,0,3,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/16","ZA",58558267,48,0,51,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","ZA",58558267,223,0,274,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/30","ZA",58558267,1006,2,1280,2,27076.0557141892,13420.1900192331,54627.6015456726,27076.0557141892,27076.0557141892,27076.0557141892,0.000462378022802301,0.000229176693689264,0.000932875994190071,0.000462378022802301,0.000462378022802301,0.000462378022802301
"2020/04/06","ZA",58558267,375,9,1655,11,36268.8397374415,31987.0807897732,41123.7506962742,9192.78402325229,36268.8397374415,36268.8397374415,0.000619363270047618,0.000546243637807336,0.000702270623826251,0.000156985247245317,0.000619363270047618,0.000619363270047618
"2020/04/13","ZA",58558267,518,14,2173,25,36356.3321809426,34165.8649161599,38687.2363071909,87.4924435010398,36356.3321809426,36356.3321809426,0.000620857379214152,0.00058345075198622,0.000660662247863156,1.4941091665339e-06,0.000620857379214152,0.000620857379214152
"2020/04/20","ZA",58558267,985,29,3158,54,55922.5419207268,54306.8593282042,57586.292662873,19566.2097397842,55922.5419207268,55922.5419207268,0.00095498970146652,0.000927398676743699,0.000983401586369914,0.000334132322252368,0.00095498970146652,0.00095498970146652
"2020/04/27","ZA",58558267,1388,33,4546,87,75516.4766122782,74075.9213413006,76985.0463777252,19593.9346915514,75516.4766122782,75516.4766122782,0.00128959548294484,0.00126499510891093,0.00131467426072778,0.000334605781478325,0.00128959548294484,0.00128959548294484
"2020/05/04","ZA",58558267,2237,44,6783,131,106914.138611948,105470.422467905,108377.616849057,31397.6619996698,106914.138611948,106914.138611948,0.00182577361129809,0.00180111925900923,0.00185076544101036,0.000536178128353248,0.00182577361129809,0.00182577361129809
"2020/05/11","ZA",58558267,3232,63,10015,194,152871.67428395,151371.090450571,154387.133823346,45957.5356720025,152871.67428395,152871.67428395,0.00261059082031834,0.00258496533803795,0.00263647033515091,0.000784817209020249,0.00261059082031834,0.00261059082031834
"2020/05/18","ZA",58558267,5500,70,15515,264,214162.016033292,212476.887627783,215860.508987645,61290.3417493413,214162.016033292,214162.016033292,0.0036572464829482,0.00362846953151436,0.00368625166089095,0.00104665566262986,0.0036572464829482,0.0036572464829482
"2020/05/25","ZA",58558267,7068,165,22583,429,337545.717940353,335688.958118701,339412.747855648,123383.701907061,337545.717940353,337545.717940353,0.00576427096007388,0.00573256305755601,0.00579615424506412,0.00210702447712568,0.00576427096007388,0.00576427096007388
"2020/06/01","ZA",58558267,10100,254,32683,683,518526.483678924,516388.878922935,520672.937103579,180980.765738571,518526.483678924,518526.483678924,0.00885488096290356,0.00881837706916659,0.00889153596542704,0.00309061000282968,0.00885488096290356,0.00885488096290356
"2020/06/08","ZA",58558267,15602,315,48285,998,751640.251815437,749065.378832895,754223.975788911,233113.768136513,751640.251815437,751640.251815437,0.0128357666700662,0.0127917955432816,0.0128798889452946,0.00398088570716263,0.0128357666700662,0.0128357666700662
"2020/06/15","ZA",58558267,21753,482,70038,1480,1092471.06151918,1089276.14769623,1095675.34622055,340830.809703743,1092471.06151918,1092471.06151918,0.0186561371687994,0.0186015775995595,0.0187108567646058,0.00582037049873322,0.0186561371687994,0.0186561371687994
"2020/06/22","ZA",58558267,27264,450,97302,1930,1343008.37996992,1339371.59785536,1346655.03700206,250537.318450736,1315932.32425573,1343008.37996992,0.0229345649858442,0.0228724596282086,0.0229968389775275,0.00427842781704479,0.0224721869630419,0.0229345649858442
"2020/06/29","ZA",58558267,40832,526,138134,2456,1661193.44402567,1656954.35041227,1665443.38278676,318185.06405575,1624924.60428822,1661193.44402567,0.0283682139026701,0.0282958228666888,0.0284407901413264,0.00543364891682587,0.0277488506326224,0.0283682139026701
"2020/07/06","ZA",58558267,58616,743,196750,3199,2133134.9737952,2127999.21280809,2138283.12954297,471941.529769539,2096778.64161426,2133134.9737952,0.0364275632302302,0.0363398597982432,0.0365154783276454,0.00805934932756017,0.0358067058510161,0.0364275632302302
"2020/07/13","ZA",58558267,79492,880,276242,4079,2660927.45882392,2654798.08828295,2667070.98079261,527792.485028719,2605004.9169032,2660927.45882392,0.0454406797732577,0.0453360084628691,0.0455455927476919,0.00901311654302745,0.0444856900717912,0.0454406797732577
"2020/07/20","ZA",58558267,88086,954,364328,5033,3031992.05372607,3025225.54208783,3038773.69999778,371064.594902147,2956475.57711379,3031992.05372607,0.0517773528667792,0.0516618010927105,0.0518931630951063,0.00633667309352148,0.0504877573838343,0.0517773528667792
"2020/07/27","ZA",58558267,81105,1736,445433,6769,3528296.22483741,3520727.69912635,3535881.02064555,496304.171111342,3421382.08622546,3528296.22483741,0.0602527432179202,0.060123495443032,0.0603822688373881,0.00847539035114107,0.0584269696066221,0.0602527432179202
"2020/08/03","ZA",58558267,66052,1597,511485,8366,3624908.67036578,3617301.23094754,3632532.10876526,96612.4455283722,3472036.99608183,3597832.6146516,0.0619025947329654,0.0617726824283844,0.0620327802522786,0.00164985151504521,0.0592920039126471,0.0614402167101631
"2020/08/10","ZA",58558267,48373,2042,559858,10408,3693050.01320148,3685447.70043949,3700668.00795492,68141.3428356978,3478887.99716819,3656781.17346404,0.0630662449966541,0.0629364202400234,0.0631963375547798,0.00116365026368861,0.0594089985137059,0.0624468817266064
