"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/01/06","IR",82913893,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","IR",82913893,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","IR",82913893,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/27","IR",82913893,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/03","IR",82913893,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/10","IR",82913893,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/17","IR",82913893,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/24","IR",82913893,43,8,43,8,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/02","IR",82913893,935,46,978,54,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/09","IR",82913893,5588,140,6566,194,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/16","IR",82913893,7372,530,13938,724,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","IR",82913893,7700,961,21638,1685,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/30","IR",82913893,16671,955,38309,2640,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/06","IR",82913893,19917,963,58226,3603,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/13","IR",82913893,13460,871,71686,4474,4057895.10289603,4049846.78652669,4065959.41379548,4057895.10289603,4057895.10289603,4057895.10289603,0.0489410755673483,0.0488440071982471,0.049038336841758,0.0489410755673483,0.0489410755673483,0.0489410755673483
"2020/04/20","IR",82913893,10525,644,82211,5118,3194552.52583917,3187955.91544183,3201162.78613316,0,4057895.10289603,4057895.10289603,0.0385285554718698,0.0384489957001757,0.0386082798709398,0,0.0489410755673483,0.0489410755673483
