"date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","cases_infect","cases_infect_undected","cases_symptom","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","p_infect","p_infect_undected","p_symptom","population"
"2020/06/22",4,1,176,9,69.0696046861045,550.695763598838,470.695763598838,550.695763598838,470.695763598838,642.712481595221,3.10091367453458e-05,2.53178878420449e-05,3.79797306825376e-05,1.21692546401045e-05,1.7303710598252e-05,1.47899871608068e-05,1.7303710598252e-05,1.47899871608068e-05,2.01950178565556e-05,31825299
"2020/06/23",7,0,183,9,72.9627468880403,599.081048035089,529.081048035089,599.081048035089,529.081048035089,705.380681972619,3.09814824051674e-05,2.52776538922104e-05,3.79723631043737e-05,1.23524265516093e-05,1.88240508921877e-05,1.66245428844231e-05,1.88240508921877e-05,1.66245428844231e-05,2.21641494074453e-05,31825299
"2020/06/24",3,1,186,10,76.4208273697748,647.592613534579,579.592613534579,647.592613534579,579.592613534579,769.859992158309,3.3645064918584e-05,2.80372069640428e-05,4.0374577782569e-05,1.38235682687525e-05,2.03483591319779e-05,1.82116942101496e-05,2.03483591319779e-05,1.82116942101496e-05,2.41901888229961e-05,31825299
"2020/06/25",3,0,189,10,79.2847166438357,695.453026715326,636.453026715326,695.453026715326,636.453026715326,835.312378852005,3.290796472874e-05,2.74066875850964e-05,3.95134997334333e-05,1.38047548086957e-05,2.18522071612061e-05,1.99983361260903e-05,2.18522071612061e-05,1.99983361260903e-05,2.62468038038545e-05,31825299
"2020/06/26",8,0,197,10,81.3794319567282,741.703704868129,682.703704868129,741.703704868129,682.703704868129,900.683203980397,3.30734038857705e-05,2.7529322865994e-05,3.97339974512228e-05,1.36624102593881e-05,2.33054748320865e-05,2.14516037969707e-05,2.33054748320865e-05,2.14516037969707e-05,2.83008559944841e-05,31825299
"2020/06/27",15,0,212,10,82.5492516664331,785.231802480415,713.231802480415,785.231802480415,713.231802480415,964.710933824495,3.43704144244301e-05,2.85971383473651e-05,4.13092167949705e-05,1.33832641047258e-05,2.46731948215291e-05,2.24108437278285e-05,2.46731948215291e-05,2.24108437278285e-05,3.0312706058928e-05,31825299
"2020/06/28",32,0,244,10,83.1338748880353,825.274694443873,723.274694443873,825.274694443873,723.274694443873,1026.42661301168,3.8193269481425e-05,3.17625224797648e-05,4.59260071239641e-05,1.3012928223909e-05,2.59314042719245e-05,2.27264068891819e-05,2.59314042719245e-05,2.27264068891819e-05,3.22519079243116e-05,31825299
"2020/06/29",23,1,267,11,83.5139581897643,861.471641474825,736.471641474825,861.471641474825,736.471641474825,1085.36310874966,4.42119703563806e-05,3.74087410765862e-05,5.22524486667879e-05,1.38289012877523e-05,2.70687681983703e-05,2.31410753273622e-05,2.70687681983703e-05,2.31410753273622e-05,3.41037835575295e-05,31825299
"2020/06/30",9,0,276,11,83.7375946295763,893.54373145988,772.54373145988,893.54373145988,772.54373145988,1141.19144150895,4.36417867455545e-05,3.69050668484254e-05,5.1608240087112e-05,1.32407907514843e-05,2.80765227519113e-05,2.42745160527755e-05,2.80765227519113e-05,2.42745160527755e-05,3.5857995914161e-05,31825299
"2020/07/01",8,2,284,13,83.8466514426966,921.302025147624,792.302025147624,921.302025147624,792.302025147624,1193.61378948856,5.04074184983799e-05,4.37817103982651e-05,5.80358285813224e-05,1.48820184822528e-05,2.89487311697409e-05,2.48953521268606e-05,2.89487311697409e-05,2.48953521268606e-05,3.75051869736891e-05,31825299
"2020/07/02",7,2,291,15,83.8867394075833,944.667496331457,819.667496331457,944.667496331457,819.667496331457,1242.37177509222,5.65175237978278e-05,5.00554278912404e-05,6.38138685614357e-05,1.62923394872518e-05,2.96829103265128e-05,2.57552174555047e-05,2.96829103265128e-05,2.57552174555047e-05,3.90372381133707e-05,31825299
"2020/07/03",24,2,315,17,83.9066193463902,963.692017114963,820.692017114963,963.692017114963,820.692017114963,1287.25724038446,6.58268315638486e-05,5.91714116064326e-05,7.32308328649747e-05,1.75343076152596e-05,3.02806901237585e-05,2.57874094793253e-05,3.02806901237585e-05,2.57874094793253e-05,4.04476086896925e-05,31825299
"2020/07/04",13,1,328,18,83.9576775861108,978.580090014969,826.580090014969,978.580090014969,826.580090014969,1328.12393504599,6.89784329509944e-05,6.23689022318e-05,7.62884072368499e-05,1.76563080307767e-05,3.07484963460978e-05,2.5972421814952e-05,3.07484963460978e-05,2.5972421814952e-05,4.17317032919626e-05,31825299
"2020/07/05",18,1,346,19,84.0934954457746,989.710838572703,826.710838572703,989.710838572703,826.710838572703,1364.90041933296,7.29967400480197e-05,6.63489788732916e-05,8.03105661628068e-05,1.77414769560247e-05,3.10982416401713e-05,2.59765301363768e-05,3.10982416401713e-05,2.59765301363768e-05,4.28872771731997e-05,31825299
"2020/07/06",0,0,346,19,84.3695345426186,997.659545745547,837.659545745547,997.659545745547,837.659545745547,1397.60444923105,6.93859692951455e-05,6.30363384802745e-05,7.6375196451701e-05,1.69192541422539e-05,3.13480022841434e-05,2.63205554092531e-05,3.13480022841434e-05,2.63205554092531e-05,4.39148882538717e-05,31825299
"2020/07/07",7,0,353,19,84.842956629087,1003.2177857308,839.217785730798,1003.2177857308,839.217785730798,1426.35904810519,6.73731635161385e-05,6.11808201536839e-05,7.41922574880524e-05,1.61930266010315e-05,3.15226507606668e-05,2.63695177139042e-05,3.15226507606668e-05,2.63695177139042e-05,4.48184021179248e-05,31825299
"2020/07/08",0,0,353,19,85.5725940462526,1007.41094782032,851.410947820322,1007.41094782032,851.410947820322,1451.41037392769,6.43191800209709e-05,5.83862566220712e-05,7.08549778306255e-05,1.55919520717348e-05,3.16544063834348e-05,2.67526456804168e-05,3.16544063834348e-05,2.67526456804168e-05,4.56055534286635e-05,31825299
"2020/07/09",33,2,386,21,86.6190849420445,1011.48078109593,837.480781095934,1011.48078109593,837.480781095934,1473.14736030685,7.44916316673606e-05,6.82629521700845e-05,8.12886494366635e-05,1.671605432867e-05,3.17822868245773e-05,2.63149383481341e-05,3.17822868245773e-05,2.63149383481341e-05,4.62885630801725e-05,31825299
"2020/07/10",10,1,396,22,88.0451863592261,1016.39209256712,864.392092567125,1016.39209256712,864.392092567125,1492.12294197997,7.69021383944558e-05,7.07498332930064e-05,8.3589439216737e-05,1.7098139157482e-05,3.19366078089989e-05,2.71605332778531e-05,3.19366078089989e-05,2.71605332778531e-05,4.68848051350585e-05,31825299
"2020/07/11",62,1,458,23,89.9162783297193,1022.79441270708,831.79441270708,1022.79441270708,831.79441270708,1509.07647342165,8.93212820993718e-05,8.24687258963767e-05,9.6743236289359e-05,1.75358892183722e-05,3.21377785863718e-05,2.61362638794715e-05,3.21377785863718e-05,2.61362638794715e-05,4.74175112517136e-05,31825299
"2020/07/12",25,2,483,25,92.3010733861474,1031.35789146365,824.357891463651,1031.35789146365,824.357891463651,1524.95671943802,9.81248237938407e-05,9.11905147628714e-05,0.000105586431545099,1.87516077888159e-05,3.24068563020775e-05,2.59025969076882e-05,3.24068563020775e-05,2.59025969076882e-05,4.79164930842605e-05,31825299
"2020/07/13",23,1,506,26,95.2725485830993,1042.78378860405,820.783788604054,1042.78378860405,820.783788604054,1540.94455137729,0.000101941443403616,9.49918522323827e-05,0.00010939946573302,1.91941128839966e-05,3.27658756200234e-05,2.5790293081113e-05,3.27658756200234e-05,2.5790293081113e-05,4.84188554325063e-05,31825299
"2020/07/14",0,0,506,26,98.8962936935641,1057.79334289003,842.793342890034,1057.79334289003,842.793342890034,1558.46141311412,9.68890035839935e-05,9.02546359307381e-05,0.000104011045180029,1.89366864705917e-05,3.32374989749518e-05,2.64818672368179e-05,3.32374989749518e-05,2.64818672368179e-05,4.89692622562359e-05,31825299
"2020/07/15",19,0,525,26,102.95007963132,1076.83680317496,866.836803174964,1076.83680317496,866.836803174964,1578.86224107901,9.55287387108098e-05,8.89597296490566e-05,0.000102582819840831,1.87327452521093e-05,3.38358738805553e-05,2.72373498572618e-05,3.38358738805553e-05,2.72373498572618e-05,4.96102877487187e-05,31825299
