"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/01/06","IL",8519373,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","IL",8519373,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","IL",8519373,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/27","IL",8519373,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/03","IL",8519373,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/10","IL",8519373,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/17","IL",8519373,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/24","IL",8519373,2,0,2,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/02","IL",8519373,8,0,10,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/09","IL",8519373,29,0,39,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/16","IL",8519373,211,0,250,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/23","IL",8519373,821,1,1071,1,11894.50081954,2212.64068830518,63941.3125202926,11894.50081954,11894.50081954,11894.50081954,0.00139617091768842,0.000259718724406735,0.00750540122146226,0.00139617091768842,0.00139617091768842,0.00139617091768842
"2020/03/30","IL",8519373,3176,14,4247,15,144858.453013532,134888.824828293,155564.936058902,132963.952193992,144858.453013532,144858.453013532,0.0170034171544705,0.0158331868822145,0.0182601391040047,0.015607246236782,0.0170034171544705,0.0170034171544705
"2020/04/06","IL",8519373,4183,34,8430,49,218950.695778542,212993.925578262,225074.05810638,74092.2427650095,218950.695778542,218950.695778542,0.0257003297987472,0.0250011269113656,0.0264190871917898,0.0086969126442767,0.0257003297987472,0.0257003297987472
"2020/04/13","IL",8519373,2715,54,11145,103,195996.193116107,192828.1269044,199216.309014149,0,218950.695778542,218950.695778542,0.0230059410611682,0.0226340749377213,0.0233839167523418,0,0.0257003297987472,0.0257003297987472
"2020/04/20","IL",8519373,2346,69,13491,172,176330.906669514,174361.729474251,178322.323027225,0,218950.695778542,218950.695778542,0.0206976389776002,0.0204664978836179,0.0209313904940217,0,0.0257003297987472,0.0257003297987472
"2020/04/27","IL",8519373,1907,27,15398,199,130071.8264555,128701.566029702,131456.675776309,0,218950.695778542,218950.695778542,0.0152677698764334,0.015106929351456,0.0154303228390527,0,0.0257003297987472,0.0257003297987472
"2020/05/04","IL",8519373,810,33,16208,232,103143.595954999,102158.573239177,104138.116353883,0,218950.695778542,218950.695778542,0.0121069468322374,0.011991325328657,0.0122236831693932,0,0.0257003297987472,0.0257003297987472
"2020/05/11","IL",8519373,269,20,16477,252,81413.8369910356,80673.349405622,82161.1213918561,0,218950.695778542,218950.695778542,0.00955631793455171,0.00946939984968635,0.00964403382641611,0,0.0257003297987472,0.0257003297987472
"2020/05/18","IL",8519373,140,20,16617,272,68327.6949373137,67736.7404573248,68923.8050713105,0,218950.695778542,218950.695778542,0.00802027272867543,0.00795090676946823,0.00809024385612774,0,0.0257003297987472,0.0257003297987472
"2020/05/25","IL",8519373,103,8,16720,280,57765.1044100367,57272.9880923649,58261.4492214223,0,218950.695778542,218950.695778542,0.00678044081530844,0.00672267643315593,0.00683870153606636,0,0.0257003297987472,0.0257003297987472
"2020/06/01","IL",8519373,351,5,17071,285,51122.0607327176,50690.2536893698,51557.5461424005,0,218950.695778542,218950.695778542,0.00600068346963064,0.00594999816176258,0.00605180054241087,0,0.0257003297987472,0.0257003297987472
"2020/06/08","IL",8519373,844,13,17915,298,49284.4705967549,48881.1597091154,49691.1091401427,0,218950.695778542,218950.695778542,0.00578498800284421,0.00573764756034458,0.00583271904401212,0,0.0257003297987472,0.0257003297987472
"2020/06/15","IL",8519373,1206,4,19121,302,47862.4356036108,47473.6865883876,48254.3679780314,0,207056.194959002,218950.695778542,0.0056180702034775,0.00557243902672034,0.00566407504144159,0,0.0243041588810587,0.0257003297987472
"2020/06/22","IL",8519373,1657,4,20778,306,47976.4508334056,47589.8576292773,48366.1845030223,0,74092.2427650095,218950.695778542,0.00563145325758194,0.0055860751289182,0.00567720001260918,0,0.0086969126442767,0.0257003297987472
"2020/06/29","IL",8519373,2977,12,23755,318,52302.8347162289,51893.0478418381,52715.8575786645,0,0,218950.695778542,0.00613928216504065,0.00609118157425882,0.00618776259457879,0,0,0.0257003297987472
"2020/07/06","IL",8519373,6203,13,29958,331,63129.4511414952,62649.0586895689,63613.527238678,0,0,218950.695778542,0.00741010531426376,0.00735371707396411,0.00746692593911289,0,0,0.0257003297987472
"2020/07/13","IL",8519373,8712,31,38670,362,81403.672040013,80823.989051375,81987.5126107161,0,0,218950.695778542,0.00955512477737657,0.00948708186052835,0.0096236557092542,0,0,0.0257003297987472
"2020/07/20","IL",8519373,11619,47,50289,409,107413.621550292,106713.383937885,108118.454019461,0,0,218950.695778542,0.0126081604303852,0.0125259668684403,0.012690893334458,0,0,0.0257003297987472
"2020/07/27","IL",8519373,11667,61,61956,470,133359.793048268,132570.535963205,134153.748965857,0,0,207056.194959002,0.0156537098502751,0.0155610672244548,0.0157469040228497,0,0,0.0243041588810587
"2020/08/03","IL",8519373,11069,66,73025,536,153622.012274055,152788.569634165,154460.001239862,0,0,74092.2427650095,0.0180320796230022,0.0179342505175164,0.018130442374088,0,0,0.0086969126442767
"2020/08/10","IL",8519373,9977,64,83002,600,165131.698115519,164297.178471866,165970.456560119,0,0,0,0.0193830811393654,0.0192851256156839,0.0194815342115105,0,0,0
"2020/08/17","IL",8519373,9678,85,92680,685,177231.790201428,176405.112778822,178062.341636246,0,0,0,0.0208033842633053,0.0207063492558457,0.0209008740004981,0,0,0
"2020/08/24","IL",8519373,10471,149,103151,834,203174.271807621,202327.638904153,204024.447416757,0,0,0,0.0238485005654314,0.0237491231930041,0.0239482937789855,0,0,0
"2020/08/31","IL",8519373,10869,85,114020,919,211198.349490428,210362.031838806,212037.992015879,0,0,0,0.0247903630338087,0.0246921964607966,0.0248889198789487,0,0,0
