"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/01/06","EC",17373657,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","EC",17373657,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","EC",17373657,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/27","EC",17373657,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/03","EC",17373657,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/10","EC",17373657,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/17","EC",17373657,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/24","EC",17373657,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/02","EC",17373657,6,0,6,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/09","EC",17373657,8,0,14,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/16","EC",17373657,23,2,37,2,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","EC",17373657,752,12,789,14,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/30","EC",17373657,1101,44,1890,58,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/06","EC",17373657,1756,122,3646,180,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/13","EC",17373657,3820,153,7466,333,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/20","EC",17373657,2002,141,9468,474,683897.824025422,682594.964056904,685203.170745509,683897.824025422,683897.824025422,683897.824025422,0.0393640684874475,0.0392890779446667,0.0394392021636843,0.0393640684874475,0.0393640684874475,0.0393640684874475
"2020/04/27","EC",17373657,13251,102,22719,576,1006289.02734578,1003062.42173692,1009526.01215291,322391.203320357,1006289.02734578,1006289.02734578,0.057920392197554,0.0577346739225321,0.058106707882682,0.0185563237101065,0.057920392197554,0.057920392197554
"2020/05/04","EC",17373657,6819,988,29538,1564,1901478.16415144,1897622.67373432,1905341.48795217,895189.136805661,1901478.16415144,1901478.16415144,0.109446051810016,0.109224135927993,0.109668418569111,0.0515256596124616,0.109446051810016,0.109446051810016
"2020/05/11","EC",17373657,21,563,29559,2127,1440685.47123799,1437532.21477212,1443845.64443674,0,1901478.16415144,1901478.16415144,0.082923558997279,0.0827420625819952,0.083105453528681,0,0.109446051810016,0.109446051810016
"2020/05/18","EC",17373657,3623,609,33182,2736,1307407.3659619,1304512.88856787,1310308.26567605,0,1901478.16415144,1901478.16415144,0.0752522837282846,0.0750856822238331,0.0754192548912444,0,0.109446051810016,0.109446051810016
"2020/05/25","EC",17373657,3574,372,36756,3108,1158096.6558999,1155498.58029535,1160700.57313589,0,1901478.16415144,1901478.16415144,0.0666581972868404,0.0665086561968704,0.0668080746118041,0,0.109446051810016,0.109446051810016
"2020/06/01","EC",17373657,2342,250,39098,3358,1008548.34168919,1006266.16926031,1010835.68999613,0,1901478.16415144,1901478.16415144,0.0580504347293831,0.0579190765225947,0.0581820908514616,0,0.109446051810016,0.109446051810016
