"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/16","HN",9746115,6,0,6,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/23","HN",9746115,21,0,27,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/30","HN",9746115,112,3,139,3,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/06","HN",9746115,159,19,298,22,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/13","HN",9746115,99,3,397,25,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/20","HN",9746115,80,21,477,46,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/27","HN",9746115,184,15,661,61,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/05/04","HN",9746115,394,21,1055,82,67018.5852168589,66688.2718771935,67350.534629844,67018.5852168589,67018.5852168589,67018.5852168589,0.00687644104516096,0.00684254924933612,0.00691050071026702,0.00687644104516096,0.00687644104516096,0.00687644104516096
"2020/05/11","HN",9746115,917,26,1972,108,108593.199071118,107918.245801319,109272.373702309,41574.6138542588,108593.199071118,108593.199071118,0.011142203746941,0.0110729501756668,0.0112118904509447,0.00426576270178003,0.011142203746941,0.011142203746941
"2020/05/18","HN",9746115,674,34,2646,142,123681.518270122,122845.398383973,124523.329020342,15088.319199004,123681.518270122,123681.518270122,0.012690340537755,0.0126045504679529,0.0127767145185894,0.00154813679081398,0.012690340537755,0.012690340537755
"2020/05/25","HN",9746115,1304,38,3950,180,149542.772640481,148485.191624423,150607.886243414,25861.2543703592,149542.772640481,149542.772640481,0.0153438341985992,0.0152353211125071,0.0154531201656674,0.00265349366084426,0.0153438341985992,0.0153438341985992
"2020/06/01","HN",9746115,1252,32,5202,212,151266.379943441,150147.738527821,152393.355541306,1723.60730295975,151266.379943441,151266.379943441,0.015520684903004,0.0154059067154267,0.0156363182192398,0.000176850704404755,0.015520684903004,0.015520684903004
"2020/06/08","HN",9746115,1125,46,6327,258,149937.11187812,148890.884143669,150990.691254537,0,151266.379943441,151266.379943441,0.0153842953708344,0.0152769471880508,0.0154923978687444,0,0.015520684903004,0.015520684903004
"2020/06/15","HN",9746115,2531,54,8858,312,177017.595191708,175881.517160481,178161.011534054,24421.9471829469,175688.327126388,175688.327126388,0.018162888001189,0.0180463207298992,0.0182802082197937,0.00250581356601547,0.0180264984690195,0.0180264984690195
"2020/06/22","HN",9746115,3911,51,12769,363,213552.713206455,212266.123428115,214847.101277009,37864.3860800675,213552.713206455,213552.713206455,0.0219115732993562,0.0217795627722549,0.0220443839701265,0.00388507483033676,0.0219115732993562,0.0219115732993562
"2020/06/29","HN",9746115,5313,116,18082,479,288895.834062218,287432.144908547,290366.976752233,75343.1208557627,288895.834062218,288895.834062218,0.0296421532130718,0.0294919714069192,0.029793099789222,0.00773057991371564,0.0296421532130718,0.0296421532130718
"2020/07/06","HN",9746115,5861,160,23943,639,367616.323521143,366036.434549132,369203.031620782,78720.489458925,367616.323521143,367616.323521143,0.0377192679874127,0.0375571635004442,0.0378820721508809,0.00807711477434086,0.0377192679874127,0.0377192679874127
"2020/07/13","HN",9746115,4147,135,28090,774,376411.617734593,374926.387545258,377902.731502116,8795.29421345069,376411.617734593,376411.617734593,0.03862170903325,0.0384693170094194,0.0387747047415422,0.000902441045837309,0.03862170903325,0.03862170903325
"2020/07/20","HN",9746115,5745,126,33835,900,386926.822865911,385488.744120184,388370.266412843,10515.2051313175,386926.822865911,386926.822865911,0.0397006215159488,0.0395530674653628,0.039848726021891,0.00107891248269875,0.0397006215159488,0.0397006215159488
"2020/07/27","HN",9746115,5441,216,39276,1116,420806.218328173,419383.73840991,422233.523061831,33879.3954622617,353787.633111314,420806.218328173,0.0431768164369262,0.0430308629038248,0.0433232650201471,0.0034761949209774,0.0363003753917652,0.0431768164369262
"2020/08/03","HN",9746115,3921,261,43197,1377,443455.607427688,442078.058390625,444837.449012897,22649.3890995156,334862.408356571,443455.607427688,0.0455007567043574,0.0453594133037241,0.0456425405418361,0.00232394026743124,0.0343585529574164,0.0455007567043574
"2020/08/10","HN",9746115,4257,118,47454,1495,422133.915785158,420852.752245775,423418.97945352,0,319774.089157567,443455.607427688,0.0433130448168484,0.0431815910489231,0.0434448987574557,0,0.0328104161666024,0.0455007567043574
"2020/08/17","HN",9746115,3048,80,50502,1575,387983.382374637,386820.400944662,389149.860326004,0,293912.834787207,443455.607427688,0.0398090297902946,0.0396897020961338,0.0399287162449862,0,0.0301569225057582,0.0455007567043574
"2020/08/24","HN",9746115,4009,79,54511,1654,369349.95710649,368256.936527893,370446.221871053,0,292189.227484248,443455.607427688,0.0378971474383885,0.0377849980764534,0.0380096296699816,0,0.0299800718013534,0.0455007567043574
"2020/08/31","HN",9746115,5663,204,60174,1858,392832.898770652,391715.171026446,393953.815861104,0,292189.227484248,443455.607427688,0.0403066143556332,0.0401919299152992,0.0404216260387964,0,0.0299800718013534,0.0455007567043574
"2020/09/07","HN",9746115,4590,149,64764,2007,397906.071188395,396800.129463155,399015.095339795,0,267767.280301301,376437.022210829,0.0408271471441076,0.040713672008093,0.0409409385524175,0,0.027474258235338,0.0386243156591964
"2020/09/14","HN",9746115,3025,72,67789,2079,380204.915573654,379157.267445987,381255.458454222,0,229902.894221233,334862.408356571,0.0390109203075948,0.038903426385384,0.0391187112458884,0,0.0235891834050012,0.0343585529574164
"2020/09/21","HN",9746115,3827,105,71616,2184,375805.881177364,374784.350833753,376830.195853461,0,154559.773365471,319774.089157567,0.0385595574418488,0.0384547433345238,0.0386646572355714,0,0.0158586034912856,0.0328104161666024
"2020/09/28","HN",9746115,3493,105,75109,2289,371727.447108319,370729.851890749,372727.726750175,0,75839.2839065455,293912.834787207,0.0381410897684174,0.0380387315243817,0.0382437234477712,0,0.0077814887169447,0.0301569225057582
"2020/10/05","HN",9746115,4520,133,79629,2422,378704.07690487,377703.490275717,379707.31422068,0,67043.9896930948,292189.227484248,0.0388569267759378,0.0387542615981565,0.0389598639273885,0,0.00687904767110739,0.0299800718013534
"2020/10/12","HN",9746115,4452,90,84081,2512,379561.236218783,378567.655512738,380557.42465585,0,56528.7845617773,292189.227484248,0.038944875595946,0.0388429292608119,0.0390470894972869,0,0.00580013518840864,0.0299800718013534
"2020/10/19","HN",9746115,4344,56,88425,2568,375718.749838546,374740.159705225,376699.895445639,0,22649.3890995156,267767.280301301,0.0385506173319878,0.0384502091043687,0.0386512877639592,0,0.00232394026743124,0.027474258235338
"2020/10/26","HN",9746115,4789,55,93214,2623,374337.565282101,373367.29983676,375310.352145453,0,0,229902.894221233,0.0384089009089367,0.0383093468358171,0.0385087136921177,0,0,0.0235891834050012
"2020/11/02","HN",9746115,4998,52,98212,2675,373761.973889811,372797.522822478,374728.920053824,0,0,154559.773365471,0.0383498423617833,0.038250884872842,0.0384490558600862,0,0,0.0158586034912856
"2020/11/09","HN",9746115,2296,76,100508,2751,366801.037063457,365861.002867981,367743.486559502,0,0,75839.2839065455,0.0376356155312611,0.0375391633351321,0.0377323155492729,0,0,0.0077814887169447
"2020/11/16","HN",9746115,2594,72,103102,2823,361358.006163243,360437.641731417,362280.720712229,0,0,67043.9896930948,0.0370771334181099,0.0369826994378188,0.0371718085321412,0,0,0.00687904767110739
"2020/11/23","HN",9746115,1333,34,104435,2857,348258.704852044,347373.875589638,349145.787947793,0,0,56528.7845617773,0.0357330797812301,0.0356422918865249,0.0358240989304757,0,0,0.00580013518840864
