"date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","cases_infect","cases_infect_undected","cases_symptom","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","p_infect","p_infect_undected","p_symptom","population"
"2020/08/13",292,2,113938,190,144.391134251056,1044.54429009199,-2198.45570990801,1044.54429009199,-2198.45570990801,1594.11263704905,0.00506567814429677,0.00500431559338107,0.00512779311831302,5.09842917960236e-05,0.000368827013903251,-0.000776271396412027,0.000368827013903251,-0.000776271396412027,0.000562878768593391,2832071
"2020/08/14",343,0,114281,190,0,1044.54429009199,-2325.45570990801,1044.54429009199,-2325.45570990801,1594.11263704905,0.0050655296755448,0.0050041686515683,0.00512764310726884,0,0.000368827013903251,-0.000821114904925762,0.000368827013903251,-0.000821114904925762,0.000562878768593391,2832071
"2020/08/15",251,0,114532,190,0,904.544931167349,-2520.45506883265,904.544931167349,-2520.45506883265,1594.11263704905,0.00506127489353314,0.0049999651391666,0.00512333643033733,0,0.000319393451353214,-0.000889968884548675,0.000319393451353214,-0.000889968884548675,0.000562878768593391,2832071
"2020/08/16",277,2,114809,192,116.697982702945,1017.34045856244,-2469.65954143756,1017.34045856244,-2469.65954143756,1710.810619752,0.00511143574555156,0.00505006072626382,0.0051735566752742,4.12058817391741e-05,0.000359221382007175,-0.000872033060413231,0.000359221382007175,-0.000872033060413231,0.000604084650332566,2832071
"2020/08/17",271,1,115080,193,78.9980137554812,1096.33847231792,-2445.66152768208,1096.33847231792,-2445.66152768208,1583.59149002721,0.0051347781055825,0.00507339087525591,0.00519690811172507,2.78940795465514e-05,0.000387115461553726,-0.000863559397939556,0.000387115461553726,-0.000863559397939556,0.000559163767443405,2832071
"2020/08/18",288,0,115368,193,0,1081.67542209481,-2481.32457790519,1081.67542209481,-2481.32457790519,1440.87004760251,0.00513241918791163,0.00507105989352525,0.0051945209233432,0,0.000381937960628392,-0.000876151967201808,0.000381937960628392,-0.000876151967201808,0.000508769041313762,2832071
"2020/08/19",293,0,115661,193,0,1069.40264776268,-2499.59735223732,1069.40264776268,-2499.59735223732,1240.24028655042,0.00513044860790201,0.00506911261177984,0.00519252676635285,0,0.000377604462516185,-0.000882604056267419,0.000377604462516185,-0.000882604056267419,0.000437926975188976,2832071
"2020/08/20",295,0,115956,193,0,927.165136896467,-2645.83486310353,927.165136896467,-2645.83486310353,1240.24028655042,0.00512870623410099,0.00506739081126516,0.00519076357348077,0,0.000327380611890192,-0.000934240300862349,0.000327380611890192,-0.000934240300862349,0.000437926975188976,2832071
"2020/08/21",268,0,116224,193,0,787.118608029494,-2786.88139197051,787.118608029494,-2786.88139197051,1100.24092762577,0.00512588281426579,0.00506460089227994,0.00518790625054707,0,0.00027793039370464,-0.000984043617540134,0.00027793039370464,-0.000984043617540134,0.00038849341263894,2832071
"2020/08/22",257,0,116481,193,0,642.876363272033,-2891.12363672797,642.876363272033,-2891.12363672797,1096.33847231792,0.0051226883618641,0.00506144438067282,0.00518467340132848,0,0.000226998674564315,-0.00102085139699109,0.000226998674564315,-0.00102085139699109,0.000387115461553726,2832071
"2020/08/23",284,0,116765,193,0,344.91248438913,-3158.08751561087,344.91248438913,-3158.08751561087,1096.33847231792,0.0051208249665354,0.00505960301598787,0.00518278771180873,0,0.000121788078190529,-0.00111511594010562,0.000121788078190529,-0.00111511594010562,0.000387115461553726,2832071
"2020/08/24",243,0,117008,193,0,340.087130709482,-3021.91286929052,340.087130709482,-3021.91286929052,1081.67542209481,0.00511731878500664,0.00505613850937843,0.00517923935406609,0,0.000120084253081749,-0.00106703287780939,0.000120084253081749,-0.00106703287780939,0.000381937960628392,2832071
"2020/08/25",258,1,117266,194,0,195.695996458426,-3132.30400354157,195.695996458426,-3132.30400354157,1069.40264776268,0.00514112847025097,0.00507992921257263,0.00520306501165584,0,6.90999612857254e-05,-0.00110601182086945,6.90999612857254e-05,-0.00110601182086945,0.000377604462516185,2832071
"2020/08/26",232,0,117498,194,0,195.695996458426,-3021.30400354157,195.695996458426,-3021.30400354157,927.165136896467,0.0051374677418602,0.00507631182488065,0.00519936042330786,0,6.90999612857254e-05,-0.00106681788823147,6.90999612857254e-05,-0.00106681788823147,0.000327380611890192,2832071
"2020/08/27",244,0,117742,194,0,195.695996458426,-3014.30400354157,195.695996458426,-3014.30400354157,787.118608029494,0.00513453135516162,0.00507341016102505,0.00519638889827335,0,6.90999612857254e-05,-0.00106434619878583,6.90999612857254e-05,-0.00106434619878583,0.00027793039370464,2832071
"2020/08/28",246,1,117988,195,0,78.9980137554812,-3100.00198624452,78.9980137554812,-3100.00198624452,642.876363272033,0.00515834953481735,0.0050972086659502,0.00522022378661834,0,2.78940795465514e-05,-0.00109460602726574,2.78940795465514e-05,-0.00109460602726574,0.000226998674564315,2832071
"2020/08/29",208,1,118196,196,37.1268814723426,37.1268814723426,-3078.87311852766,37.1268814723426,-3078.87311852766,382.039365861472,0.00518068065318254,0.00511953740660901,0.00524255414085106,1.31094458692394e-05,1.31094458692394e-05,-0.0010871454559323,1.31094458692394e-05,-0.0010871454559323,0.000134897524059768,2832071
"2020/08/30",211,0,118407,196,82.197533355642,119.324414827985,-2919.67558517202,119.324414827985,-2919.67558517202,459.411545537467,0.00517691137654498,0.00511581239632315,0.00523874007183354,2.90238250932417e-05,4.2133270962481e-05,-0.00103093304693703,4.2133270962481e-05,-0.00103093304693703,0.00016221752404423,2832071
"2020/08/31",168,1,118575,197,59.4575065141471,178.781921342132,-2735.21807865787,178.781921342132,-2735.21807865787,374.477917800557,0.00519790573244713,0.00513681950211319,0.00525971839039544,2.09943559021462e-05,6.31276268646272e-05,-0.000965801379505623,6.31276268646272e-05,-0.000965801379505623,0.000132227588150353,2832071
"2020/09/01",203,0,118778,197,0,178.781921342132,-2643.21807865787,178.781921342132,-2643.21807865787,374.477917800557,0.00519432240117091,0.00513327807293297,0.00525609266125143,0,6.31276268646272e-05,-0.000933316318220083,6.31276268646272e-05,-0.000933316318220083,0.000132227588150353,2832071
"2020/09/02",216,1,118994,198,46.7225080629378,225.504429405069,-2544.49557059493,225.504429405069,-2544.49557059493,421.200425863495,0.00521798671087377,0.00515692319460538,0.00527977328484116,1.64976471504202e-05,7.96252740150475e-05,-0.000898457549473488,7.96252740150475e-05,-0.000898457549473488,0.000148725235300773,2832071
"2020/09/03",212,1,119206,199,77.4105018576665,302.914931262736,-2422.08506873726,302.914931262736,-2422.08506873726,381.912945018217,0.00524173691108658,0.00518065295588121,0.00530354109395732,2.73335314890292e-05,0.000106958805504077,-0.000855234585833923,0.000106958805504077,-0.000855234585833923,0.000134852885050628,2832071
"2020/09/04",214,2,119420,201,142.679795094135,445.594726356871,-2209.40527364313,445.594726356871,-2209.40527364313,445.594726356871,0.00529211693160659,0.00523095830364195,0.00535399060594656,5.03800205200133e-05,0.00015733882602409,-0.000780137670857521,0.00015733882602409,-0.000780137670857521,0.00015733882602409,2832071
"2020/09/05",217,0,119637,201,0,445.594726356871,-2183.40527364313,445.594726356871,-2183.40527364313,445.594726356871,0.00529014940608862,0.00522901332307725,0.00535200027416842,0,0.00015733882602409,-0.000770957110059433,0.00015733882602409,-0.000770957110059433,0.00015733882602409,2832071
"2020/09/06",227,1,119864,202,59.5252409332898,505.11996729016,-2092.88003270984,505.11996729016,-2092.88003270984,505.11996729016,0.00531510272994798,0.00525393170044203,0.00537698596796066,2.10182728234178e-05,0.000178357098847508,-0.000738992783976758,0.000178357098847508,-0.000738992783976758,0.000178357098847508,2832071
"2020/09/07",231,1,120095,203,77.0810581748992,582.20102546506,-2014.79897453494,582.20102546506,-2014.79897453494,582.20102546506,0.00534035240985138,0.0052791429214562,0.00540227159706043,2.7217205421368e-05,0.000205574304268876,-0.000711422480063155,0.000205574304268876,-0.000711422480063155,0.000205574304268876,2832071
"2020/09/08",253,2,120348,205,149.02657666137,731.22760212643,-1874.77239787357,731.22760212643,-1874.77239787357,731.22760212643,0.00539297346937332,0.00533166286841173,0.005454989101745,5.26210595219435e-05,0.000258195363790819,-0.000661979306971319,0.000258195363790819,-0.000661979306971319,0.000258195363790819,2832071
