"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/01/06","RO",19414458,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","RO",19414458,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","RO",19414458,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/27","RO",19414458,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/03","RO",19414458,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/10","RO",19414458,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/17","RO",19414458,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/24","RO",19414458,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/02","RO",19414458,3,0,3,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/09","RO",19414458,12,0,15,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/16","RO",19414458,124,0,139,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","RO",19414458,294,2,433,2,20507.0148717697,14764.2815691795,28483.4488546235,20507.0148717697,20507.0148717697,20507.0148717697,0.00105627542482874,0.000760478689087249,0.00146712562640809,0.00105627542482874,0.00105627542482874,0.00105627542482874
"2020/03/30","RO",19414458,1327,38,1760,40,0,NA,NA,0,20507.0148717697,20507.0148717697,0,NA,NA,0,0.00105627542482874,0.00105627542482874
"2020/04/06","RO",19414458,2104,108,3864,148,0,NA,NA,0,20507.0148717697,20507.0148717697,0,NA,NA,0,0.00105627542482874,0.00105627542482874
"2020/04/13","RO",19414458,2436,158,6300,306,0,NA,NA,0,20507.0148717697,20507.0148717697,0,NA,NA,0,0.00105627542482874,0.00105627542482874
