"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/30","ML",19658023,18,0,18,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/04/06","ML",19658023,27,5,45,5,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/13","ML",19658023,71,4,116,9,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/20","ML",19658023,108,5,224,14,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/27","ML",19658023,165,9,389,23,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/05/04","ML",19658023,174,4,563,27,38056.843733441,37795.31112185,38320.1860749932,38056.843733441,38056.843733441,38056.843733441,0.00193594461322184,0.00192264049756427,0.00194934078950834,0.00193594461322184,0.00193594461322184,0.00193594461322184
"2020/05/11","ML",19658023,141,11,704,38,35202.6514137789,34580.4788168112,35836.0181513039,0,38056.843733441,38056.843733441,0.00179075237696989,0.00175910257185126,0.0018229716259516,0,0.00193594461322184,0.00193594461322184
"2020/05/18","ML",19658023,156,14,860,52,34983.560801116,34342.0904052758,35637.0131195441,0,38056.843733441,38056.843733441,0.00177960727796056,0.00174697579737677,0.00181284827673383,0,0.00193594461322184,0.00193594461322184
"2020/05/25","ML",19658023,170,13,1030,65,34389.8566954927,33771.5599592163,35019.4733368772,0,38056.843733441,38056.843733441,0.00174940565973967,0.00171795301893869,0.00178143414202319,0,0.00193594461322184,0.00193594461322184
"2020/06/01","ML",19658023,235,12,1265,77,35296.1706831092,34682.3336251367,35920.8719446793,0,38056.843733441,38056.843733441,0.00179550968493165,0.00176428390714248,0.00182728812275168,0,0.00193594461322184,0.00193594461322184
"2020/06/08","ML",19658023,268,15,1533,92,37850.0077846989,37251.6635726908,38457.9627298048,0,38056.843733441,38056.843733441,0.00192542290670323,0.00189498524712738,0.00195634946249706,0,0.00193594461322184,0.00193594461322184
"2020/06/15","ML",19658023,276,12,1809,104,38600.8794091365,38019.2199275538,39191.4377516942,0,38056.843733441,38056.843733441,0.00196361960758396,0.00193403069716389,0.00199366120141859,0,0.00193594461322184,0.00193594461322184
"2020/06/22","ML",19658023,152,7,1961,111,34963.2281498625,34435.7624945978,35498.7731969377,0,38056.843733441,38056.843733441,0.00177857295974588,0.00175174087926328,0.00180581603739795,0,0.00193594461322184,0.00193594461322184
"2020/06/29","ML",19658023,186,3,2147,114,31530.2688806147,31042.1784617919,32026.0337691028,0,38056.843733441,38056.843733441,0.00160393895564242,0.00157910988616668,0.00162915842397289,0,0.00193594461322184,0.00193594461322184
"2020/07/06","ML",19658023,183,5,2330,119,29397.1921806903,28945.3270514402,29856.111370676,0,38056.843733441,38056.843733441,0.00149542973780681,0.00147244344212234,0.00151877487225832,0,0.00193594461322184,0.00193594461322184
"2020/07/13","ML",19658023,81,2,2411,121,26043.0073597851,25637.9904445659,26454.4225417471,0,38056.843733441,38056.843733441,0.00132480297534422,0.00130419983965661,0.00134573158967954,0,0.00193594461322184,0.00193594461322184
"2020/07/20","ML",19658023,64,0,2475,121,22982.6978157523,22617.639134756,23353.648705028,0,38056.843733441,38056.843733441,0.00116912559394972,0.00115055512625842,0.00118799579718815,0,0.00193594461322184,0.00193594461322184
"2020/07/27","ML",19658023,35,2,2510,123,20782.6979058583,20452.7616543166,21117.9565648049,0,0,38056.843733441,0.00105721200478086,0.00104042820859028,0.0010742665508533,0,0,0.00193594461322184
"2020/08/03","ML",19658023,31,1,2541,124,18952.0896752609,18649.9750719129,19259.0982923117,0,0,38056.843733441,0.000964089302126717,0.000948720788042259,0.000979706773784511,0,0,0.00193594461322184
"2020/08/10","ML",19658023,26,1,2567,125,17529.1051574934,17249.2952488406,17813.454010135,0,0,38056.843733441,0.000891702342473269,0.000877468464089223,0.000906167116099872,0,0,0.00193594461322184
"2020/08/17","ML",19658023,47,0,2614,125,16438.4986238042,16174.2048258891,16707.1111015165,0,0,38056.843733441,0.000836223389493655,0.000822778812797659,0.000849887656633453,0,0,0.00193594461322184
"2020/08/24","ML",19658023,91,0,2705,125,15844.8375844944,15588.6336603064,16105.2522979152,0,0,38056.843733441,0.00080602396204819,0.000792990915734835,0.000819271210432257,0,0,0.00193594461322184
"2020/08/31","ML",19658023,68,1,2773,126,15382.0772546379,15134.0736301261,15634.1449401073,0,0,38056.843733441,0.000782483429520754,0.000769867530937677,0.000795306066134287,0,0,0.00193594461322184
"2020/09/07","ML",19658023,69,1,2842,127,15020.8412696378,14779.5117452784,15266.11138015,0,0,0,0.000764107421668894,0.000751831033328142,0.000776584266899575,0,0,0
"2020/09/14","ML",19658023,82,1,2924,128,14795.998196616,14559.2137980001,15036.6335484636,0,0,0,0.000752669696063331,0.000740624517429861,0.000764910771976594,0,0,0
"2020/09/21","ML",19658023,89,0,3013,128,14539.4174366192,14306.0307999923,14776.6115110266,0,0,0,0.000739617480181971,0.000727745145073456,0.000751683498947303,0,0,0
"2020/09/28","ML",19658023,73,2,3086,130,14466.359291787,14236.8633721464,14699.5546482878,0,0,0,0.000735901025845123,0.00072422661079125,0.000747763630568941,0,0,0
"2020/10/05","ML",19658023,98,1,3184,131,14421.2198456882,14193.5056478021,14652.5873873785,0,0,0,0.000733604790557432,0.000722021011360204,0.000745374414679363,0,0,0
"2020/10/12","ML",19658023,102,1,3286,132,14408.5410247467,14182.1176342739,14638.579358564,0,0,0,0.000732959821277384,0.000721441705214909,0.000744661828840266,0,0,0
"2020/10/19","ML",19658023,93,0,3379,132,14256.4397813153,14031.928210779,14484.5435484868,0,0,0,0.00072522245911073,0.000713801596975395,0.000736826055625573,0,0,0
