"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/09","CM",25876387,2,0,2,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/16","CM",25876387,2,0,4,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","CM",25876387,23,0,27,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/30","CM",25876387,72,2,99,2,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/06","CM",25876387,551,7,650,9,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/13","CM",25876387,170,3,820,12,42002.855187071,39957.2002471247,44153.2397904432,42002.855187071,42002.855187071,42002.855187071,0.00162321174076856,0.00154415685030235,0.00170631393750771,0.00162321174076856,0.00162321174076856,0.00162321174076856
"2020/04/20","CM",25876387,196,30,1016,42,59005.4790498315,58367.9216659999,59650.0005229449,17002.6238627605,59005.4790498315,59005.4790498315,0.00228028275546472,0.00225564417729569,0.00230519046275452,0.00065707101469616,0.00228028275546472,0.00228028275546472
"2020/04/27","CM",25876387,605,14,1621,56,61291.0438406003,60163.2675228626,62439.9606228643,2285.56479076883,61291.0438406003,61291.0438406003,0.00236860902724172,0.00232502580529741,0.00241300922817642,8.83262717770001e-05,0.00236860902724172,0.00236860902724172
"2020/05/04","CM",25876387,456,8,2077,64,52094.6218210561,50965.1372953762,53249.1378753741,0,61291.0438406003,61291.0438406003,0.00201321080184247,0.00196956156573853,0.00205782738816567,0,0.00236860902724172,0.00236860902724172
"2020/05/11","CM",25876387,502,50,2579,114,72644.3064792148,71749.5771767383,73550.1932066715,2156.84061907027,63447.8844596706,63447.8844596706,0.00280735894385931,0.00277278188708255,0.00284236718235322,8.33516912183402e-05,0.00245196071846006,0.00245196071846006
"2020/05/18","CM",25876387,713,26,3292,140,76904.7997413365,76035.0885712913,77784.4589174077,13456.9152816659,76904.7997413365,76904.7997413365,0.00297200686252437,0.00293839663826682,0.00300600153017528,0.000520046144064311,0.00297200686252437,0.00297200686252437
"2020/05/25","CM",25876387,1598,25,4890,165,95679.8993882271,94674.7954523672,96695.6738929228,18775.0996468907,95679.8993882271,95679.8993882271,0.00369757568505322,0.00365873317060713,0.00373683056652858,0.000725568822528843,0.00369757568505322,0.00369757568505322
"2020/06/01","CM",25876387,1014,26,5904,191,96979.151138021,96030.876958614,97936.7892214951,1299.25174979385,96979.151138021,96979.151138021,0.00374778562161792,0.00371113930853693,0.00378479380531351,5.02099365647087e-05,0.00374778562161792,0.00374778562161792
"2020/06/08","CM",25876387,2004,12,7908,203,101181.969891212,100191.189913618,102182.547586198,4202.81875319079,101181.969891212,101181.969891212,0.00391020469322907,0.00387191573203855,0.00394887228986791,0.000162419071611148,0.00391020469322907,0.00391020469322907
"2020/06/15","CM",25876387,1956,73,9864,276,127689.144023945,126706.883314832,128679.019442499,26507.1741327331,127689.144023945,127689.144023945,0.00493458163320655,0.00489662190145912,0.00497283563746743,0.00102437693997748,0.00493458163320655,0.00493458163320655
"2020/06/22","CM",25876387,1746,25,11610,301,123422.167496324,122506.584429645,124344.59339807,0,127689.144023945,127689.144023945,0.00476968316698633,0.00473430021083103,0.00480533056636037,0,0.00493458163320655,0.00493458163320655
"2020/06/29","CM",25876387,982,12,12592,313,106698.975420307,105910.27192632,107493.552312504,0,127689.144023945,127689.144023945,0.00412341086954323,0.00409293120891721,0.00415411750923742,0,0.00493458163320655,0.00493458163320655
