"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/09","CL",18952035,10,0,10,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/16","CL",18952035,65,0,75,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","CL",18952035,557,1,632,1,28032.6342894268,10501.0982647966,74832.9903586488,28032.6342894268,28032.6342894268,28032.6342894268,0.00147913584422078,0.000554088163344813,0.00394854644151136,0.00147913584422078,0.00147913584422078,0.00147913584422078
"2020/03/30","CL",18952035,1507,6,2139,7,77538.5801089072,67281.5549391803,89359.2814663727,49505.9458194804,77538.5801089072,77538.5801089072,0.00409130629554595,0.00355009659591597,0.00471502302873399,0.00261217045132517,0.00409130629554595,0.00409130629554595
"2020/04/06","CL",18952035,2332,27,4471,34,160347.242865957,155432.410241937,165417.484388832,82808.6627570494,160347.242865957,160347.242865957,0.00846068735446914,0.00820135728125961,0.00872821754438674,0.00436938105892319,0.00846068735446914,0.00846068735446914
"2020/04/13","CL",18952035,2742,46,7213,80,191348.678231739,188040.540859398,194715.01461172,31001.4353657819,191348.678231739,191348.678231739,0.0100964713410322,0.00992191819292217,0.0102740953471076,0.00163578398656302,0.0100964713410322,0.0100964713410322
"2020/04/20","CL",18952035,2875,53,10088,133,187799.956389462,185403.54666396,190227.340601029,0,191348.678231739,191348.678231739,0.00990922380575291,0.00978277776840113,0.0100373042051172,0,0.0100964713410322,0.0100964713410322
"2020/04/27","CL",18952035,3243,56,13331,189,181921.009442037,180055.458494643,183805.889324897,0,191348.678231739,191348.678231739,0.00959902245020324,0.00950058706068465,0.00969847772679278,0,0.0100964713410322,0.0100964713410322
"2020/05/04","CL",18952035,6332,71,19663,260,218226.179119825,216428.099418812,220039.197225879,13901.1102561094,205249.788487848,205249.788487848,0.0115146568228597,0.0114197815389647,0.0116103203284438,0.000733489055719314,0.0108299603967515,0.0108299603967515
"2020/05/11","CL",18952035,9203,52,28866,312,245529.644009298,243711.108247357,247361.749412529,40279.8555214496,245529.644009298,245529.644009298,0.0129553182024673,0.0128593635589717,0.0130519888451308,0.00212535780571583,0.0129553182024673,0.0129553182024673
