"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/09","PE",32510462,7,0,7,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/16","PE",32510462,64,0,71,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","PE",32510462,292,5,363,5,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/30","PE",32510462,489,13,852,18,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/06","PE",32510462,1429,65,2281,83,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/13","PE",32510462,5238,110,7519,193,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/20","PE",32510462,8109,207,15628,400,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/27","PE",32510462,11889,328,27517,728,1720970.12711645,1717090.6699049,1724858.34926308,1720970.12711645,1720970.12711645,1720970.12711645,0.0529358865191288,0.0528165570180115,0.0530554856237689,0.0529358865191288,0.0529358865191288,0.0529358865191288
"2020/05/04","PE",32510462,18411,558,45928,1286,2223874.14938335,2218553.41772099,2229207.6416965,502904.022266904,2223874.14938335,2223874.14938335,0.0684048768480544,0.0682412147117746,0.0685689314933914,0.0154689903289256,0.0684048768480544,0.0684048768480544
"2020/05/11","PE",32510462,21379,603,67307,1889,2388606.57023199,2382835.7222333,2394391.39430394,164732.420848637,2388606.57023199,2388606.57023199,0.0734719355951321,0.0732944281823279,0.0736498729025733,0.00506705874707769,0.0734719355951321,0.0734719355951321
"2020/05/18","PE",32510462,24966,759,92273,2648,2536341.20066183,2530390.5481433,2542305.84717248,147734.630429839,2536341.20066183,2536341.20066183,0.0780161537126673,0.0778331156334628,0.0781996222376809,0.00454421811753517,0.0780161537126673,0.0780161537126673
"2020/05/25","PE",32510462,27686,808,119959,3456,2595466.49572546,2589536.68842962,2601409.88174938,59125.2950636288,2595466.49572546,2595466.49572546,0.0798348081219349,0.0796524112277956,0.0800176226886403,0.00181865440926766,0.0798348081219349,0.0798348081219349
"2020/06/01","PE",32510462,44517,1050,164476,4506,3007263.75172082,3000610.89135546,3013931.36259953,411797.255995359,3007263.75172082,3007263.75172082,0.0925014154434599,0.092296777921995,0.0927065066808197,0.012666607321525,0.0925014154434599,0.0925014154434599
"2020/06/08","PE",32510462,32039,959,196515,5465,2969451.86036239,2963005.20094262,2975912.54588568,0,3007263.75172082,3007263.75172082,0.0913383470330994,0.0911400521143814,0.0915370733853516,0,0.0925014154434599,0.0925014154434599
"2020/06/15","PE",32510462,33221,1223,229736,6688,3013230.42969068,3006820.54961087,3019653.97422501,0,3007263.75172082,3007263.75172082,0.0926849464547961,0.0924877828439003,0.0928825303751454,0,0.0925014154434599,0.0925014154434599
"2020/06/22","PE",32510462,25200,1357,254936,8045,2976287.97905736,2970062.53276876,2982526.47429058,0,3007263.75172082,3007263.75172082,0.091548621457836,0.0913571309066219,0.091740513385832,0,0.0925014154434599,0.0925014154434599
"2020/06/29","PE",32510462,24483,1272,279419,9317,2910149.55735048,2904132.86469424,2916178.71520449,0,3007263.75172082,3007263.75172082,0.0895142479780963,0.0893291785485621,0.0896997008287513,0,0.0925014154434599,0.0925014154434599
"2020/07/06","PE",32510462,23299,1272,302718,10589,2862678.97484716,2856815.24918262,2868554.73603926,0,3007263.75172082,3007263.75172082,0.0880540847080905,0.087873720440596,0.0882348191803382,0,0.0925014154434599,0.0925014154434599
"2020/07/13","PE",32510462,23608,1281,326326,11870,2849780.75421206,2843988.15497894,2855585.15173831,0,3007263.75172082,3007263.75172082,0.0876573440947121,0.0874791676285295,0.0878358834684756,0,0.0925014154434599,0.0925014154434599
"2020/07/20","PE",32510462,27264,1317,353590,13187,2897737.9989073,2891886.67214093,2903601.16501207,0,1286293.62460437,3007263.75172082,0.0891324767672419,0.0889524938815366,0.0893128238230534,0,0.0395655289243311,0.0925014154434599
"2020/07/27","PE",32510462,31207,5042,384797,18229,3755543.39761439,3748105.28461961,3762996.27154054,176750.938275293,960140.540612756,3184014.68999611,0.11551799533376,0.115289203968237,0.11574724073563,0.00543674027995334,0.0295332788753588,0.0979381557234132
"2020/08/03","PE",32510462,44053,1385,428850,19614,3937868.0628665,3930091.53357955,3945659.97968507,753853.372870388,1549261.49263451,3937868.0628665,0.121126179716132,0.120886978892504,0.12136585384991,0.0231880239927193,0.0476542441210004,0.121126179716132
"2020/08/10","PE",32510462,49174,1458,478024,21072,4165218.35829836,4157015.45389259,4173437.44923061,227350.295431868,1628877.15763654,4165218.35829836,0.128119322275345,0.127867006439115,0.128372135998271,0.00699314255921273,0.0501031685626779,0.128119322275345
"2020/08/17","PE",32510462,57922,5209,535946,26281,5174520.41858588,5164418.57842867,5184642.01840683,1009302.06028752,2579053.92286042,5174520.41858588,0.159164776513661,0.158854050687704,0.159476110133619,0.0310454542383162,0.0793299683917264,0.159164776513661
"2020/08/24","PE",32510462,58380,1382,594326,27663,5382598.36394765,5372104.51466464,5393112.7118774,208077.945361765,2375334.61222683,5382598.36394765,0.165565114514449,0.165242330750779,0.165888528802741,0.00640033800078772,0.0730636990709892,0.165565114514449
