"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/16","AD",76177,5,0,5,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/23","AD",76177,108,0,113,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/30","AD",76177,221,6,334,6,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/06","AD",76177,167,12,501,18,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/13","AD",76177,137,11,638,29,42681.0938787594,42415.1734218666,42948.6815147226,42681.0938787594,42681.0938787594,42681.0938787594,0.560288458179758,0.556797634743644,0.563801167212185,0.560288458179758,0.560288458179758,0.560288458179758
"2020/04/20","AD",76177,75,7,713,36,28875.7517984539,28142.84833963,29627.7417219268,0,42681.0938787594,42681.0938787594,0.379061288820167,0.369440229198183,0.388932902607437,0,0.560288458179758,0.560288458179758
"2020/04/27","AD",76177,27,4,740,40,19919.9613837661,19278.3165258427,20582.9622622293,0,42681.0938787594,42681.0938787594,0.261495745221866,0.253072666629596,0.27019917117016,0,0.560288458179758,0.560288458179758
"2020/05/04","AD",76177,8,5,748,45,15525.1731485641,15021.789915293,16045.4248562958,0,42681.0938787594,42681.0938787594,0.203803945397747,0.197195871658021,0.210633457031595,0,0.560288458179758,0.560288458179758
"2020/05/11","AD",76177,7,3,755,48,12596.5546057299,12183.9995989142,13023.0788869426,0,42681.0938787594,42681.0938787594,0.16535902707812,0.15994328470423,0.170958148613658,0,0.560288458179758,0.560288458179758
"2020/05/18","AD",76177,6,3,761,51,10868.9421017455,10518.7152484316,11230.8299655427,0,42681.0938787594,42681.0938787594,0.142680101628385,0.138082560988639,0.147430720106367,0,0.560288458179758,0.560288458179758
"2020/05/25","AD",76177,2,0,763,51,9206.12417264347,8899.12801639281,9523.71087661736,0,42681.0938787594,42681.0938787594,0.120851755420186,0.116821718056537,0.125020818312842,0,0.560288458179758,0.560288458179758
"2020/06/01","AD",76177,1,0,764,51,8060.03729405807,7784.98841776694,8344.803832122,0,42681.0938787594,42681.0938787594,0.10580670404529,0.102196048909342,0.109544926055397,0,0.560288458179758,0.560288458179758
"2020/06/08","AD",76177,88,0,852,51,8063.99703390572,7784.34074125012,8353.70011724296,0,42681.0938787594,42681.0938787594,0.105858684824891,0.102187546651222,0.10966171045385,0,0.560288458179758,0.560288458179758
"2020/06/15","AD",76177,1,0,853,51,7363.51086948232,7104.97620522469,7631.4530490774,0,42681.0938787594,42681.0938787594,0.0966631774614689,0.0932693097027277,0.100180540702278,0,0.560288458179758,0.560288458179758
"2020/06/22","AD",76177,2,1,855,52,6930.59455778532,6689.76573860411,7180.09311555148,0,42681.0938787594,42681.0938787594,0.0909801456842002,0.0878187082532012,0.0942553935643498,0,0.560288458179758,0.560288458179758
"2020/06/29","AD",76177,0,0,855,52,6444.54792507757,6218.7734280204,6678.51923523807,0,42681.0938787594,42681.0938787594,0.0845996550806355,0.0816358405820707,0.0876710717833214,0,0.560288458179758,0.560288458179758
"2020/07/06","AD",76177,0,0,855,52,6049.47472505002,5836.1243806974,6270.62448669846,0,0,42681.0938787594,0.0794134020117623,0.0766126833650236,0.0823165061199372,0,0,0.560288458179758
"2020/07/13","AD",76177,0,0,855,52,5727.99485028496,5524.93384687654,5938.51906904547,0,0,42681.0938787594,0.0751932322129378,0.0725275850568615,0.077956851399313,0,0,0.560288458179758
"2020/07/20","AD",76177,25,0,880,52,5624.64566648909,5424.35059460256,5832.33666810442,0,0,42681.0938787594,0.0738365342096577,0.0712071963270089,0.0765629608425696,0,0,0.560288458179758
"2020/07/27","AD",76177,17,0,897,52,5502.00839842294,5305.39151333095,5705.91187101862,0,0,42681.0938787594,0.0722266353154224,0.0696455821748159,0.0749033418357066,0,0,0.560288458179758
"2020/08/03","AD",76177,28,0,925,52,5465.96537046178,5270.00362902023,5669.21382493277,0,0,42681.0938787594,0.0717534868853037,0.0691810340262839,0.0744215947718179,0,0,0.560288458179758
"2020/08/10","AD",76177,31,0,956,52,5456.2235335308,5260.07237263027,5659.68928540973,0,0,42681.0938787594,0.0716256026560615,0.0690506632268306,0.0742965630755967,0,0,0.560288458179758
"2020/08/17","AD",76177,33,1,989,53,5564.39536313994,5367.63496796935,5768.36836746496,0,0,0,0.0730456090833183,0.0704626720397148,0.0757232283689954,0,0,0
"2020/08/24","AD",76177,56,0,1045,53,5689.97629421866,5488.28377955243,5899.0809384515,0,0,0,0.0746941503894701,0.0720464678256223,0.0774391343640666,0,0,0
"2020/08/31","AD",76177,79,0,1124,53,5920.88136438322,5710.48127186754,6139.03355288224,0,0,0,0.0777253155727217,0.0749633258315179,0.0805890695732601,0,0,0
"2020/09/07","AD",76177,91,0,1215,53,6180.18588863147,5960.01948881517,6408.48535641827,0,0,0,0.0811292895313739,0.0782390943305088,0.0841262501334821,0,0,0
"2020/09/14","AD",76177,129,0,1344,53,6578.70972565799,6343.71669071508,6822.40770900324,0,0,0,0.0863608402228756,0.0832760110100828,0.0895599420954257,0,0,0
"2020/09/21","AD",76177,220,0,1564,53,7331.11605313154,7068.51418000356,7603.47382997765,0,0,0,0.0962379202795009,0.0927906609607041,0.0998132484867828,0,0,0
"2020/09/28","AD",76177,272,0,1836,53,8178.51538012674,7884.61818751545,8483.36751789459,0,0,0,0.107362004018624,0.103503920967161,0.1113638961615,0,0,0
"2020/10/05","AD",76177,274,0,2110,53,8832.51840889445,8513.95824811947,9162.99788769702,0,0,0,0.115947312297602,0.111765470524167,0.120285622795555,0,0,0
