"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/20","GI",33706,10,0,10,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/21","GI",33706,0,0,10,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/22","GI",33706,0,0,10,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/23","GI",33706,5,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/24","GI",33706,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/25","GI",33706,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/26","GI",33706,11,0,26,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/27","GI",33706,9,0,35,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/28","GI",33706,20,0,55,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/29","GI",33706,1,0,56,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/30","GI",33706,9,0,65,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/31","GI",33706,4,0,69,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/01","GI",33706,0,0,69,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/02","GI",33706,0,0,69,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/03","GI",33706,19,0,88,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/04","GI",33706,7,0,95,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/05","GI",33706,3,0,98,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/06","GI",33706,5,0,103,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/07","GI",33706,6,0,109,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/08","GI",33706,4,0,113,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/09","GI",33706,7,0,120,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/10","GI",33706,3,0,123,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/11","GI",33706,4,0,127,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/12","GI",33706,2,0,129,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/13","GI",33706,0,0,129,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/14","GI",33706,0,0,129,0,0,0,NA,0,0,0,0,0,NA,0,0,0
