"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/30","PR",2933404,127,5,127,5,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/06","PR",2933404,348,15,475,20,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/13","PR",2933404,422,24,897,44,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/20","PR",2933404,316,18,1213,62,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/27","PR",2933404,158,22,1371,84,81770.782779732,81281.0466243652,82263.4697029817,81770.782779732,81770.782779732,81770.782779732,0.0278757316686457,0.0277087801831474,0.028043689073507,0.0278757316686457,0.0278757316686457,0.0278757316686457
"2020/05/04","PR",2933404,437,13,1808,97,69678.0238539007,68893.2719353942,70471.7147523147,0,81770.782779732,81770.782779732,0.0237532995297956,0.0234857769115315,0.0240238694541613,0,0.0278757316686457,0.0278757316686457
"2020/05/11","PR",2933404,390,14,2198,111,62457.7218611157,61674.3745639893,63251.0187198267,0,81770.782779732,81770.782779732,0.0212918922388855,0.0210248484572835,0.0215623278347703,0,0.0278757316686457,0.0278757316686457
"2020/05/18","PR",2933404,448,12,2646,123,57957.6007515943,57208.528886093,58716.4807465932,0,81770.782779732,81770.782779732,0.0197577970002067,0.0195024377433497,0.0200164998570239,0,0.0278757316686457,0.0278757316686457
"2020/05/25","PR",2933404,543,4,3189,127,52845.9961735497,52122.1977413056,53579.8456817889,0,81770.782779732,81770.782779732,0.0180152465100442,0.0177685029887822,0.0182654164519408,0,0.0278757316686457,0.0278757316686457
"2020/06/01","PR",2933404,587,9,3776,136,50926.5599530051,50237.6424025547,51624.9247499548,0,81770.782779732,81770.782779732,0.0173609090166254,0.0171260564186026,0.0175989821892773,0,0.0278757316686457,0.0278757316686457
