"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/01/06","AZ",10047719,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","AZ",10047719,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","AZ",10047719,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/27","AZ",10047719,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/03","AZ",10047719,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/10","AZ",10047719,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/17","AZ",10047719,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/24","AZ",10047719,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/02","AZ",10047719,3,0,3,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/16","AZ",10047719,16,0,19,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","AZ",10047719,46,1,65,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/30","AZ",10047719,144,3,209,4,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/04/06","AZ",10047719,375,3,584,7,38027.6690750167,36650.4070553061,39456.6863363014,38027.6690750167,38027.6690750167,38027.6690750167,0.00378470666576331,0.00364763455818241,0.0039269297177102,0.00378470666576331,0.00378470666576331,0.00378470666576331
"2020/04/13","AZ",10047719,514,4,1098,11,35216.1642808488,31811.6914554637,38984.9822475481,0,38027.6690750167,38027.6690750167,0.00350489143663838,0.00316606101896995,0.00387998333229145,0,0.00378470666576331,0.00378470666576331
"2020/04/20","AZ",10047719,300,8,1398,19,29674.6215439049,27533.3678358403,31982.399284541,0,38027.6690750167,38027.6690750167,0.00295336897298829,0.00274026053434022,0.0031830507286819,0,0.00378470666576331,0.00378470666576331
"2020/04/27","AZ",10047719,247,2,1645,21,18683.5885131401,17236.8504107889,20251.7554778945,0,38027.6690750167,38027.6690750167,0.00185948557211245,0.00171549885210652,0.00201555750891267,0,0.00378470666576331,0.00378470666576331
"2020/05/04","AZ",10047719,287,4,1932,25,15304.4948102104,14245.1432231296,16442.6259341111,0,38027.6690750167,38027.6690750167,0.00152318101354252,0.001417748966022,0.00163645360047501,0,0.00378470666576331,0.00378470666576331
"2020/05/11","AZ",10047719,587,7,2519,32,16971.6309494566,16024.220571837,17975.0556848165,0,38027.6690750167,38027.6690750167,0.00168910286498424,0.00159481177487517,0.00178896878832067,0,0.00378470666576331,0.00378470666576331
"2020/05/18","AZ",10047719,755,7,3274,39,19191.4750066137,18290.5888423316,20136.7334919836,0,38027.6690750167,38027.6690750167,0.00191003301412129,0.00182037224989389,0.00200410993699004,0,0.00378470666576331,0.00378470666576331
"2020/05/25","AZ",10047719,848,10,4122,49,22432.3302862792,21576.8261667616,23321.7544685926,0,38027.6690750167,38027.6690750167,0.00223257938306985,0.00214743527030977,0.00232109939266739,0,0.00378470666576331,0.00378470666576331
"2020/06/01","AZ",10047719,1372,14,5494,63,28967.2674027715,28090.4358475818,29871.4688991165,0,38027.6690750167,38027.6690750167,0.00288296949812902,0.00279570277070664,0.0029729602210329,0,0.00378470666576331,0.00378470666576331
"2020/06/08","AZ",10047719,2059,25,7553,88,42355.7050024009,41415.8946840118,43316.8415155104,0,38027.6690750167,38027.6690750167,0.00421545477161542,0.00412192007798106,0.00431111195640626,0,0.00378470666576331,0.00378470666576331
"2020/06/15","AZ",10047719,2404,31,9957,119,57426.0395922533,56455.2792452007,58413.4923667282,0,38027.6690750167,38027.6690750167,0.00571533097136308,0.00561871597376486,0.00581360728407395,0,0.00378470666576331,0.00378470666576331
"2020/06/22","AZ",10047719,2772,35,12729,154,71906.6179119155,70933.5797432524,72893.0038247796,0,38027.6690750167,38027.6690750167,0.00715651163332847,0.00705966993536069,0.00725468176655613,0,0.00378470666576331,0.00378470666576331
"2020/06/29","AZ",10047719,3695,44,16424,198,90347.2087768028,89355.5337828673,91349.8894606152,0,0,38027.6690750167,0.00899181284596064,0.00889311631653585,0.00909160471751003,0,0,0.00378470666576331
"2020/07/06","AZ",10047719,3900,52,20324,250,107435.995477282,106456.634523442,108424.366183142,61553.4415786632,61553.4415786632,99581.1106536798,0.0106925756460031,0.0105951046723582,0.010790943315905,0.00612611096893366,0.00612611096893366,0.00991081763469697
"2020/07/13","AZ",10047719,3717,56,24041,306,119318.155663263,118384.458982075,120259.216397976,19737.0450095835,81290.4865882466,119318.155663263,0.0118751485449845,0.011782222311559,0.0119688076863989,0.00196433091028755,0.00809044187922121,0.0118751485449845
"2020/07/20","AZ",10047719,3480,48,27521,354,122885.350957618,122017.779074246,123759.091458207,3567.19529435443,84857.6818826011,122885.350957618,0.012230173928791,0.0121438287709127,0.0123171330187684,0.000355025383806457,0.00844546726302766,0.012230173928791
"2020/07/27","AZ",10047719,2529,63,30050,417,125280.718307233,124491.526328184,126074.913229038,2395.36734961528,87253.0492322163,125280.718307233,0.0124685730470003,0.0123900286550792,0.0125476153571808,0.000238399118209345,0.00868386638123701,0.0124685730470003
"2020/08/03","AZ",10047719,2393,45,32443,462,121509.333218756,120793.010365254,122229.903987173,0,87253.0492322163,125280.718307233,0.0120932256583565,0.0120219335717146,0.0121649405190544,0,0.00868386638123701,0.0124685730470003
"2020/08/10","AZ",10047719,1125,28,33568,490,110756.247378193,110125.920825528,111390.18172419,0,87253.0492322163,87253.0492322163,0.0110230239697381,0.0109602906714975,0.0110861163338854,0,0.00868386638123701,0.00868386638123701
"2020/08/17","AZ",10047719,651,16,34219,506,99157.4936092723,98602.9629220198,99715.1429075077,0,87253.0492322163,87253.0492322163,0.00986865711603522,0.00981346740708212,0.0099241572049843,0,0.00868386638123701,0.00868386638123701
"2020/08/24","AZ",10047719,1055,12,35274,518,91064.9894715669,90562.0222687196,91570.750075012,0,87253.0492322163,87253.0492322163,0.00906325002436542,0.00901319217513145,0.00911358588700699,0,0.00868386638123701,0.00868386638123701
"2020/08/31","AZ",10047719,1035,13,36309,531,85346.2594901638,84881.4614240556,85813.6027203,0,87253.0492322163,87253.0492322163,0.00849409298669318,0.00844783392370503,0.00854060535732538,0,0.00868386638123701,0.00868386638123701
"2020/09/07","AZ",10047719,1020,17,37329,548,81769.2099375711,81332.2608548471,82208.5064836374,0,87253.0492322163,87253.0492322163,0.0081380868570838,0.00809459946629151,0.00818180787934429,0,0.00868386638123701,0.00868386638123701
"2020/09/14","AZ",10047719,998,14,38327,562,78782.7119080443,78367.9836963722,79199.6348870364,0,87253.0492322163,87253.0492322163,0.0078408554128598,0.00779957955595416,0.00788234970415041,0,0.00868386638123701,0.00868386638123701
"2020/09/21","AZ",10047719,861,13,39188,575,76217.2152881614,75821.406535881,76615.0902718076,0,87253.0492322163,87253.0492322163,0.00758552416604817,0.00754613126978182,0.00762512270414883,0,0.00868386638123701,0.00868386638123701
"2020/09/28","AZ",10047719,835,11,40023,586,74006.3969416988,73626.3279517362,74388.4278988157,0,25699.6076535532,87253.0492322163,0.00736549230145656,0.00732766590623566,0.00740351396160817,0,0.00255775541230335,0.00868386638123701
"2020/10/05","AZ",10047719,668,10,40691,596,71915.3241642908,71549.6415208063,72282.8757730545,0,5962.56264396971,87253.0492322163,0.0071573781237603,0.00712098353077015,0.00719395872566246,0,0.000593424502015802,0.00868386638123701
"2020/10/12","AZ",10047719,1291,13,41982,609,71697.5868185106,71337.7084219618,72059.2806989482,0,2395.36734961528,87253.0492322163,0.00713570779781069,0.0070998908729396,0.00717170540885431,0,0.000238399118209345,0.00868386638123701
"2020/10/19","AZ",10047719,2982,17,44964,626,75031.8495971867,74661.4804128932,75404.056051943,0,0,87253.0492322163,0.00746755055522419,0.00743068953390249,0.00750459443102887,0,0,0.00868386638123701
"2020/10/26","AZ",10047719,4995,45,49959,671,85184.1783512104,84781.210208527,85589.0618159754,0,0,87253.0492322163,0.00847796184897392,0.00843785641383154,0.0085182579066926,0,0,0.00868386638123701
"2020/11/02","AZ",10047719,6485,69,56444,740,101094.615603064,100643.461857637,101547.791732243,0,0,87253.0492322163,0.0100614493302474,0.010016548219316,0.010106551719076,0,0,0.00868386638123701
"2020/11/09","AZ",10047719,8967,100,65411,840,126071.281739382,125547.818376464,126596.927648327,0,0,25699.6076535532,0.0125472539328958,0.0124951562017672,0.0125995688820843,0,0,0.00255775541230335
"2020/11/16","AZ",10047719,10277,127,75688,967,157914.216141871,157306.153159397,158524.629576524,0,0,5962.56264396971,0.0157164244085519,0.0156559068938331,0.0157771758522033,0,0,0.000593424502015802
"2020/11/23","AZ",10047719,17406,164,93094,1131,211369.636614962,210616.777042407,212125.187319458,0,0,2395.36734961528,0.021036579209168,0.0209616508027749,0.0211117754506727,0,0,0.000238399118209345
"2020/11/30","AZ",10047719,25101,230,118195,1361,296465.742040865,295494.997629428,297439.675490086,0,0,0,0.0295057755935317,0.0294091621819268,0.0296027063943653,0,0,0
"2020/12/07","AZ",10047719,28484,271,146679,1632,397610.98066122,396401.879624765,398823.769685527,32631.6211385622,32631.6211385622,32631.6211385622,0.039572263183437,0.0394519273105433,0.0396929661036029,0.0032476645832315,0.0032476645832315,0.0032476645832315
"2020/12/14","AZ",10047719,29195,290,175874,1922,495496.260864101,494076.414779551,496920.187214058,337583.921418306,370215.542556868,370215.542556868,0.0493143031631459,0.0491729928732632,0.0494560195417545,0.0335980655329141,0.0368457301161456,0.0368457301161456
