"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"46526","2020/06/06",0,0,23,1,0,217.679120538337,200.679120538337,0.000224271819497074,3.66619170362623e-05,0.00137193723314518,0,0.000373725007705856,0.000344538353904208,582458
"46525","2020/06/07",0,0,23,1,0,217.679120538337,200.679120538337,0.000207892710516064,3.36203869793515e-05,0.00128551105352416,0,0.000373725007705856,0.000344538353904208,582458
"46524","2020/06/08",0,0,23,1,0,217.679120538337,200.679120538337,0.00019507631007136,3.1254644492143e-05,0.00121757157598206,0,0.000373725007705856,0.000344538353904208,582458
"46523","2020/06/09",0,0,23,1,0,217.679120538337,200.679120538337,0.000184876159822091,2.96204016171842e-05,0.00115390719249175,0,0.000373725007705856,0.000344538353904208,582458
"46522","2020/06/10",0,0,23,1,0,217.679120538337,200.679120538337,0.000176632845242379,2.80695052330408e-05,0.00111149668508206,0,0.000373725007705856,0.000344538353904208,582458
"46521","2020/06/11",0,0,23,1,0,0,0,0.000169879676151656,2.68024961542458e-05,0.00107673196568373,0,0,0,582458
"46520","2020/06/12",0,0,23,1,0,0,0,0.000164280401131832,2.59190794290371e-05,0.00104124262090114,0,0,0,582458
"46519","2020/06/13",0,0,23,1,0,0,0,0.000159588364635072,2.50180402458482e-05,0.00101800324392408,0,0,0,582458
"46518","2020/06/14",0,0,23,1,0,0,0,0.000155619513695931,2.43958590940314e-05,0.000992686215706295,0,0,0,582458
"46517","2020/06/15",0,0,23,1,0,0,0,0.000152234307137874,2.37287935758661e-05,0.000976673516740414,0,0,0,582458
"46516","2020/06/16",0,0,23,1,0,0,0,0.000149325392411059,2.32753804236003e-05,0.000958011100695368,0,0,0,582458
"46515","2020/06/17",0,0,23,1,0,0,0,0.000146809069102866,2.2883160578594e-05,0.000941867391823996,0,0,0,582458
"46514","2020/06/18",0,0,23,1,0,0,0,0.00014461927734751,2.24258681870637e-05,0.000932616530430721,0,0,0,582458
"46513","2020/06/19",0,0,23,1,0,0,0,0.000142703297132789,2.21287603565418e-05,0.00092026081373098,0,0,0,582458
"46512","2020/06/20",2,0,25,1,7.14238492159622,7.14238492159622,5.14238492159622,0.000153281114724071,2.37690447457306e-05,0.00098847473183683,4.37917089028265e-05,1.22624891779257e-05,8.82876520126124e-06,582458
"46511","2020/06/21",0,0,25,1,0,7.14238492159622,5.14238492159622,0.000151435126650894,2.33734594275526e-05,0.00098113835715475,0,1.22624891779257e-05,8.82876520126124e-06,582458
"46510","2020/06/22",0,0,25,1,0,7.14238492159622,5.14238492159622,0.000149324454147815,2.30476848255391e-05,0.000967463446993803,0,1.22624891779257e-05,8.82876520126124e-06,582458
"46509","2020/06/23",0,0,25,1,0,7.14238492159622,5.14238492159622,0.000147132380061497,2.2709346186071e-05,0.000953261141258161,0,1.22624891779257e-05,8.82876520126124e-06,582458
"46508","2020/06/24",0,0,25,1,0,7.14238492159622,5.14238492159622,0.000145017938529782,2.23829898482353e-05,0.000939561811805298,0,1.22624891779257e-05,8.82876520126124e-06,582458
"46507","2020/06/25",0,0,25,1,0,7.14238492159622,5.14238492159622,0.000143060281939862,2.19873548608813e-05,0.000930818845568602,0,1.22624891779257e-05,8.82876520126124e-06,582458
"46506","2020/06/26",0,0,25,1,0,7.14238492159622,5.14238492159622,0.000141286785339818,2.17147809601385e-05,0.000919279625629373,0,1.22624891779257e-05,8.82876520126124e-06,582458
"46505","2020/06/27",0,0,25,1,0,7.14238492159622,5.14238492159622,0.000139697959595036,2.14705896654693e-05,0.000908941962893677,0,1.22624891779257e-05,8.82876520126124e-06,582458
"46504","2020/06/28",183,0,208,1,589.5781753056,596.720560227196,411.720560227196,0.00115050637449808,0.000176824703424178,0.00748574657346056,0.00326112235074057,0.00102448684751037,0.000706867379668913,582458
"46503","2020/06/29",0,0,208,1,0,596.720560227196,411.720560227196,0.00101352013655224,0.000153650409837572,0.00668545608360416,0,0.00102448684751037,0.000706867379668913,582458
"46502","2020/06/30",0,0,208,1,0,596.720560227196,411.720560227196,0.000752977668434953,0.000112145051482967,0.00505573239000966,0,0.00102448684751037,0.000706867379668913,582458
