"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/01/06","EE",1324820,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","EE",1324820,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","EE",1324820,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/27","EE",1324820,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/03","EE",1324820,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/10","EE",1324820,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/17","EE",1324820,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/24","EE",1324820,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/02","EE",1324820,1,0,1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/16","EE",1324820,170,0,171,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","EE",1324820,155,0,326,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/30","EE",1324820,353,3,679,3,11187.570563403,6755.45140753445,18527.5161585098,11187.570563403,11187.570563403,11187.570563403,0.00844459667230494,0.00509914660673484,0.013984930902696,0.00844459667230494,0.00844459667230494,0.00844459667230494
"2020/04/06","EE",1324820,418,12,1097,15,31925.8986500124,29483.605500741,34570.5007003043,20738.3280866093,31925.8986500124,31925.8986500124,0.0240982915792427,0.0222548010301331,0.0260944888364489,0.0156536949069378,0.0240982915792427,0.0240982915792427
"2020/04/13","EE",1324820,212,10,1309,25,28443.4990827274,26876.2929634489,30102.0918758915,0,31925.8986500124,31925.8986500124,0.0214697084001807,0.0202867506253294,0.0227216466205911,0,0.0240982915792427,0.0240982915792427
"2020/04/20","EE",1324820,219,15,1528,40,28794.9174624179,27716.7430770212,29915.0325622087,0,31925.8986500124,31925.8986500124,0.0217349658537899,0.0209211387788689,0.0225804505987294,0,0.0240982915792427,0.0240982915792427
"2020/04/27","EE",1324820,115,9,1643,49,23884.9931673826,23089.8621717346,24707.5055867713,0,31925.8986500124,31925.8986500124,0.0180288591411532,0.0174286787425723,0.0186497075729317,0,0.0240982915792427,0.0240982915792427
"2020/05/04","EE",1324820,57,6,1700,55,19417.6658319133,18807.8333447079,20047.2717643441,0,31925.8986500124,31925.8986500124,0.0146568332542635,0.0141965197873733,0.0151320721036398,0,0.0240982915792427,0.0240982915792427
